tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.6650636999402,None,659.7539553864473,0.0,4.855544497866433e-05,1,"[0.4067438434891363, 0.4067438434891363, 0.4067438434891363, 0.4067438434891363]","[261.8235307051568, 329.87697769322375, 415.6189480713941, 523.6470614103135]",Major_3rd,"[12.652210799972767, 12.977149928426584, 11.823746365296673, 8.00339701779453]",False,286.68082759995013,288.94168419996276,288.94168419996276,290.1777755001094,['space'],1,2.6483462499454618,3.6819984500762075,None,1,None,1,,[0.195797799853608],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.42008209996857,None,2118.2358389536353,6.0,0.00015449864589996156,1,"[0.5734475446221864, 0.5734475446221864, 0.5734475446221864, 0.5734475446221864]","[3362.4897990717427, 2995.6378517529824, 2668.809922139412, 2377.6393385942206]",Tone,"[5.0, 9.378506373774725, 12.0, 12.55667241725619]",False,291.42692080000415,294.1700683000963,294.1700683000963,295.3834935000632,['space'],1,3.319596150191501,4.339115650160238,None,1,None,1,,[0.13272930006496608],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.58852329989895,None,,,,,"[0.6766441795396573, 0.4007838491644984, 0.5145527655293783, 0.5760474586480325]","[386.05528520248987, 578.4293658845362, 866.6648123780918, 1298.5300216660964]",Perfect_5th,"[12.408253094745191, 7.0, 5.81671246552616, 10.0]",True,304.55761869996786,307.17842740006745,307.17842740006745,308.3874816999305,['space'],0,3.2053373497910798,4.209696749923751,None,1,None,1,,[0.11588829988613725],0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.8015854000114,None,8000.0,-17.0,2.564306919956824e-05,0,"[0.7319699461364745, 0.7319699461364745, 0.7319699461364745, 0.7319699461364745]","[7373.585561873606, 1920.9422755972528, 2544.8336217440783, 1174.8269425198905]",None,"[-2.063793475327099, 11.159676965648323, 12.662837838969763, 9.0]",False,309.80436519999057,313.029056499945,313.029056499945,314.2517671000678,None,0,3.9331078499089926,4.953753349836916,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8080714000389,None,125.0,3.0,0.001020868972334765,0,"[0.4276461389352666, 0.4276461389352666, 0.4276461389352666, 0.4276461389352666]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[13.0, 12.341250460895301, 11.489678846650868, 12.880741781152295]",False,315.82765350001864,318.1493005999364,318.1493005999364,319.3657758999616,None,0,2.7467737996485084,3.779747399734333,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.63102410011925,None,125.0,3.0,0.001020868972334765,0,"[0.647110398806405, 0.5096809825454467, 0.6951251513852936, 0.7639346950679902]","[564.3681392602685, 5472.017600193729, 448.0998761854405, 1043.6735755609611]",None,"[7.0199997600909985, -8.116298065300079, 11.0, 8.0]",False,320.67198870005086,323.55139819998294,323.55139819998294,324.7727540000342,None,0,3.6667387997731566,4.689820899860933,None,1,['space'],0,[0.6010428001172841],,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.38444539997727,None,,,,,"[0.5128645973468329, 0.4267321681485139, 0.5199024626648598, 0.5470889056452906]","[1160.948402898519, 533.9539027010219, 5546.790807748712, 823.4127291049217]",None,"[9.0, 8.00339701779453, -8.116298065300079, 5.363737063009177]",True,326.3916623000987,328.8797812999692,328.8797812999692,330.107392600039,None,1,3.041603249963373,4.044284850126132,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4595639000181,None,829.9223942580641,-0.6362629369908227,3.64483690373646e-05,0,"[0.6265203179647277, 0.7757098309119926, 0.7226416749271241, 0.7558218250427094]","[324.7758668083921, 5761.386056381898, 5997.788049770602, 3577.9896974935414]",None,"[12.977149928426584, -8.0, -7.1489029137240525, 3.0]",False,331.4768546000123,334.6463305999059,334.6463305999059,335.86031170003116,None,0,3.9120371497701854,4.943780749803409,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4594572999049,None,147.65464064821708,7.651682937384956,0.0012573225364812808,1,"[0.7654320799267363, 0.7654320799267363, 0.7654320799267363, 0.7654320799267363]","[2924.8774457964387, 3833.88348812351, 786.7711094569866, 265.44542046443655]",None,"[10.0, 0.0, 5.363737063009177, 12.652210799972767]",False,337.47493240004405,340.78964710002765,340.78964710002765,342.01413489994593,['space'],1,4.088100650114939,5.102741150185466,None,1,None,1,,[0.17842529993504286],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.61205839994363,None,2462.2888266898335,0.0,8.505946547995337e-05,1,"[0.7196797309368956, 0.7826157588774556, 0.6608220475411388, 0.4811205760725672]","[186.31225182508842, 7061.077146083794, 141.10103937816774, 137.09065029727873]",None,"[11.48691210644989, -3.9464013012339674, 14.0, 14.0]",False,343.62493990012445,346.831422700081,346.831422700081,348.0394649999216,['space'],1,3.6849923997651786,4.691705099772662,None,1,None,1,,[0.6069740001112223],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.3475804000627,None,1343.3124182680972,4.132798210540699,8.399408468621233e-05,0,"[0.717451654743553, 0.717451654743553, 0.717451654743553, 0.717451654743553]","[266.54694323509045, 399.36917136898313, 598.3776557485236, 896.5534762528915]",Perfect_5th,"[12.652210799972767, 12.0, 6.194639860553464, 6.0]",False,349.35496050002985,352.5405586999841,352.5405586999841,353.77304999995977,None,0,3.9211162498686463,4.955583549803123,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.3593566000927,None,147.77857236476763,7.651682937384956,0.0012546600095451705,1,"[0.5418839845941976, 0.7778566950841789, 0.6270600185164007, 0.45232068370419976]","[1062.7678121375643, 350.941515055097, 7068.005607993107, 2475.2373204635137]",None,"[8.0, 12.784698087435721, -3.9464013012339674, 12.662837838969763]",False,355.35841190000065,358.34052659990266,358.34052659990266,359.54520300007425,['space'],1,3.4219071499537677,4.4549084501340985,None,1,None,1,,[0.24424799997359514],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8587551000528,None,3272.2258983282845,0.9287582751426191,7.919595867073564e-05,1,"[0.5943049671568484, 0.412807211577716, 0.6502030232655545, 0.5350666886777274]","[2061.3731446574834, 2313.813122282172, 2597.1674166419525, 2915.221858286289]",Tone,"[12.0, 12.55667241725619, 12.254883937865648, 10.0]",False,360.8748771001119,363.54906959994696,363.54906959994696,364.75769199989736,['space'],1,3.2183013500180095,4.233493150211871,None,1,None,1,,[0.19423560006543994],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.14782209997065,None,8000.0,-14.0,3.622179800374953e-05,0,"[0.7251485115486311, 0.4520175784256852, 0.7214133846502235, 0.7384593251951929]","[219.24253101079404, 187.53770344260582, 2033.5002467359645, 1056.856602921197]",None,"[11.682205299554338, 11.48691210644989, 11.616156682525062, 8.0]",False,366.1871239000466,369.11621670005843,369.11621670005843,370.3311638000887,None,0,3.66239225002937,4.685943549964577,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.92834610003047,None,,,,,"[0.611542790691155, 0.611542790691155, 0.611542790691155, 0.611542790691155]","[6476.62584867314, 769.2575532111157, 2256.440472127058, 6473.096415665058]",None,"[-5.697084775535606, 5.16241742518486, 12.55667241725619, -5.697084775535606]",True,371.9404319000896,374.79449869995005,374.79449869995005,376.01072230003774,None,1,3.4900521500967443,4.506536950124428,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.47413680003956,None,615.5722066724584,-1.0,4.760651710325358e-05,0,"[0.4456019952086334, 0.4456019952086334, 0.4456019952086334, 0.4456019952086334]","[2125.85189239562, 1700.6344394964353, 2670.8516604799684, 4364.78005831097]",None,"[12.140037333310634, 10.841202016064528, 12.0, -5.0]",False,377.5494166999124,379.9218671999406,379.9218671999406,381.14220080012456,None,0,2.8209792997222394,3.8485188998747617,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.42502789990976,None,905.7774209137157,0.0,4.137446402622161e-05,1,"[0.4324583803615478, 0.4324583803615478, 0.4324583803615478, 0.4324583803615478]","[2740.906203863428, 2534.624456409132, 242.25319032928581, 133.6214725508052]",None,"[12.0, 12.662837838969763, 12.341250460895301, 14.392904251219491]",False,382.4253350000363,384.76211060001515,384.76211060001515,385.9827745000366,['space'],1,2.7785626500844955,3.7892565501388162,None,1,None,1,,[0.24388849991373718],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.2544589000754,None,4677.259435937828,-13.0,2.9224179616242334e-05,1,"[0.6427263421826052, 0.6983984659844249, 0.725152398116986, 0.570588200987118]","[2322.70068937261, 6549.334568847147, 7723.365226566102, 4209.181598515213]",None,"[12.55667241725619, -5.697084775535606, -1.0, -4.0]",False,387.25418579997495,390.3622065000236,390.3622065000236,391.57871240004897,['space'],1,3.6765274500939995,4.696824050042778,None,1,None,1,,[0.1789537000004202],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.99506539991125,None,,,,,"[0.4764008107026615, 0.4764008107026615, 0.4764008107026615, 0.4764008107026615]","[505.8288114150178, 4564.49639542296, 1365.568040689522, 775.0398713350842]",None,"[9.0, -6.756523176997062, 10.132798210540699, 5.16241742518486]",True,393.00222199992277,395.44908719998784,395.44908719998784,396.6722158999182,['space'],0,2.9290127498097718,3.954468049807474,None,1,None,1,,[0.12340350006707013],0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.9937841000501,None,2462.2888266898335,-3.0,6.02174900085011e-05,0,"[0.5490375655683666, 0.5490375655683666, 0.5490375655683666, 0.5490375655683666]","[1551.144761833735, 1741.1011265922486, 1954.3199368684925, 2193.6499593892527]",Tone,"[10.562014860488507, 10.841202016064528, 11.616156682525062, 12.140037333310634]",False,398.0298856999725,400.6897732000798,400.6897732000798,401.9088268999476,None,0,3.2264648000709713,4.255193600198254,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.31319150002673,None,2297.3967099940687,-1.0,7.255162032671163e-05,0,"[0.48890082659353146, 0.48890082659353146, 0.48890082659353146, 0.48890082659353146]","[1068.892954944927, 384.868973688398, 142.53169230800447, 330.7212700141797]",None,"[8.162925942570439, 12.408253094745191, 13.651682937384956, 12.977149928426584]",False,403.3450877999421,405.8365404000506,405.8365404000506,407.0671900000889,None,0,2.9750798500608653,3.9904723500367254,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,1,0,1,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.38875530008227,None,1464.6611311632573,4.417032437983572,8.177851024227174e-05,0,"[0.6387320853527345, 0.6387320853527345, 0.6387320853527345, 0.6387320853527345]","[7381.4295604616955, 4926.513179026535, 3288.053066729266, 2194.5121380481137]",Perfect_5th,"[-2.063793475327099, -8.002661085914196, 6.0, 12.140037333310634]",False,408.40503849997185,411.3580233999528,411.3580233999528,412.5739935999736,None,0,3.590030049905181,4.625887649832293,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.8539426000789,None,,,,,"[0.5156710753826246, 0.5156710753826246, 0.5156710753826246, 0.5156710753826246]","[3371.283602169951, 3784.1378975234843, 4247.5511755393345, 4767.714992794767]",Tone,"[5.0, 0.0, -4.747613271291577, -7.0]",True,421.8690200999845,424.43947140011005,424.43947140011005,425.6430315999314,None,1,3.1098930502776057,4.131947050103918,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0317347999662,None,2099.1671061226075,6.0,0.0001536552449110786,1,"[0.46840169090111633, 0.46840169090111633, 0.46840169090111633, 0.46840169090111633]","[154.12650993559825, 5564.903558603573, 301.4293299343387, 1613.0567043429405]",None,"[12.880741781152295, -8.116298065300079, 13.0, 10.667652715985808]",False,427.02788230008446,429.4515599999577,429.4515599999577,430.67660199990496,['space'],1,2.9226490498986095,3.9532561500091106,None,1,None,1,,[0.2253318999428302],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.02822720003314,None,659.7539553864473,0.0,4.855544497866433e-05,1,"[0.6073170534104502, 0.5797352817430469, 0.4880797042988123, 0.5617877970138552]","[1047.294122820627, 933.0329915368077, 831.237896142788, 740.5487761432823]",Tone,"[8.0, 6.486717348887886, 5.363737063009177, 5.16241742518486]",False,432.04386819992214,434.7482437998988,434.7482437998988,435.9636065000668,['space'],1,3.263825149741024,4.298568349797279,None,1,None,1,,[0.20651389984413981],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.3975998000242,None,1148.6983549970344,7.0,0.00011254514168038452,1,"[0.680780052689312, 0.5542510202263076, 0.6012630287138894, 0.6016122879081192]","[1614.6515211432654, 3563.7401702871725, 135.91815014171166, 3464.5233441936953]",None,"[10.667652715985808, 3.0, 14.392904251219491, 4.015307980782382]",False,437.4165809999686,440.2896547000855,440.2896547000855,441.52109980001114,['space'],1,3.466864350019023,4.496152949985117,None,1,None,1,,[0.17595140007324517],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.97042539995164,None,353.5533905932738,0.0,8.861233020703779e-05,1,"[0.6413551695547206, 0.6413551695547206, 0.6413551695547206, 0.6413551695547206]","[222.72467953508485, 250.00000000000003, 280.6155120773433, 314.9802624737183]",Tone,"[11.682205299554338, 12.341250460895301, 12.884343599480179, 13.0]",False,442.99024650012143,445.95884119998664,445.95884119998664,447.18913660012186,['space'],1,3.595546750118956,4.6241369501221925,None,1,None,1,,[0.2871592999435961],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.6551854000427,None,7907.8737855561685,-6.191299965073462,8.763396404968214e-05,1,"[0.47832312517536757, 0.47832312517536757, 0.47832312517536757, 0.47832312517536757]","[4981.648321167036, 5591.7111785341, 6276.4835830118045, 7045.114618767583]",Tone,"[-8.002661085914196, -8.116298065300079, -6.0, -3.9464013012339674]",False,448.64612150005996,451.0957343999762,451.0957343999762,452.3005999000743,['space'],1,2.9611904500052333,3.9903894499875605,None,1,None,1,,[0.24039850011467934],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.6835441000294,None,250.0,-1.0,0.00014926913094589803,0,"[0.5784016120404362, 0.5784016120404362, 0.5784016120404362, 0.5784016120404362]","[561.4010663892971, 342.15782634128004, 443.4700366079802, 2164.7822477913624]",None,"[7.0199997600909985, 12.784698087435721, 11.0, 12.140037333310634]",False,453.7006248999387,456.470699199941,456.470699199941,457.7057046000846,None,0,3.3301474500913173,4.363819649908692,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,2,0,2,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.11857750010677,None,,,,,"[0.7853835442123738, 0.7232623489563385, 0.47632264189024365, 0.4338469718754473]","[3176.7717643152214, 2830.181892652855, 2521.405420268428, 2246.316856829246]",Tone,"[8.0, 11.175891324766763, 12.662837838969763, 12.55667241725619]",True,459.12515509990044,462.14045049995184,462.14045049995184,463.37700859992765,None,1,3.463538649957627,4.49103685002774,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
