tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2188649000018,None,2696.7284097634765,22.958951076732028,0.0010357118449250916,0,"[0.7865140872686994, 0.5779812353418525, 0.612734250671862, 0.6178694641640221]","[250.28402403038456, 275.0306715923321, 500.46387650085944, 139.48338949082907]",None,"[24.465335243177176, 24.45503826001906, 25.93370344417099, 27.639725384498178]",False,262.20733720000135,265.1967704000126,265.1967704000126,266.4185504000052,None,0,3.6340313666441943,4.671378866652958,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,0,0,0,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.91718960000435,None,574.3491774985172,20.0,0.0005984619860562044,1,"[0.7898773963219705, 0.7477687226084042, 0.5572539052482778, 0.6657780961820585]","[361.81730936009427, 406.1261981781175, 455.8612442791081, 511.68694599838716]",Tone,"[25.57041546457009, 26.031910949287646, 26.050848273502336, 25.93370344417099]",False,267.9351772000082,271.06811830001243,271.06811830001243,272.2953877000109,['space'],1,3.767148166676634,4.802660666682641,None,1,None,1,,[0.33396499999798834],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.78800780000165,None,307.7861033362292,16.0,0.0006704780114820167,1,"[0.6136670030577269, 0.6136670030577269, 0.6136670030577269, 0.6136670030577269]","[488.57998421712324, 435.2752816480623, 387.78619045843385, 345.4782199919442]",Tone,"[26.0, 26.094873375709398, 25.849647623110307, 25.57041546457009]",False,273.81128069999977,276.692085600007,276.692085600007,277.9128503000102,['space'],1,3.4918156333296793,4.50300673332822,None,1,None,1,,[0.3159765000018524],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.42630869999994,None,,,,,"[0.669371503999259, 0.5544487590541349, 0.6575354422254398, 0.6206034157882501]","[1263.1709913722743, 1477.8765308743382, 1590.890120790498, 817.9137122581519]",None,"[27.332992356340597, 29.0, 29.546558954001995, 25.383581342819372]",True,286.4020336000103,289.3069736000034,289.3069736000034,290.53203740000026,None,1,3.5415254666586407,4.560373466665624,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.99923270000727,None,4847.687862867613,16.262216319791804,0.0009251501172637212,1,"[0.6036140498345263, 0.6036140498345263, 0.6036140498345263, 0.6036140498345263]","[961.9031016411903, 1441.2262244586254, 2159.399451486619, 3235.4434799660253]",Perfect_5th,"[25.550552382978218, 28.623583972636972, 29.64975290668494, 27.7872268042997]",False,292.006114600008,294.84018830000423,294.84018830000423,296.0669743000035,['space'],1,3.4432442666584393,4.4638138666632585,None,1,None,1,,[0.3794125999993412],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.5110341000109,None,189.4645708137998,21.0,0.003408826918638871,1,"[0.673230983595307, 0.673230983595307, 0.673230983595307, 0.673230983595307]","[6312.294573366793, 129.31965055931667, 195.65773855308814, 672.3815759829057]",None,"[17.0, 27.49372105900766, 26.0, 25.470120899588693]",False,297.5339279000036,300.5759034000075,300.5759034000075,301.81879330000083,['space'],1,3.7204235333338147,4.748374233342474,None,1,None,1,,[0.31804990000091493],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3125294000056,None,615.5722066724584,18.0,0.0004242935302955497,0,"[0.6689225518621407, 0.6218154127409672, 0.421656582615922, 0.4536101003080879]","[956.360535201731, 6534.3520633568605, 197.87239848643014, 454.2221531581083]",None,"[25.550552382978218, 16.571895402035647, 25.500858518366996, 26.050848273502336]",False,303.3333827000024,306.0672512000019,306.0672512000019,307.306413000013,None,0,3.17098816667567,4.190549766673939,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5695795000065,None,,,,,"[0.7104602414616208, 0.7435528990098559, 0.6663652283770952, 0.4935121364337571]","[674.2084298188149, 849.4493927452951, 1070.2391707402146, 1348.4168596376294]",Major_3rd,"[25.470120899588693, 25.42587904797925, 26.186896755875843, 28.0]",True,308.5621938000113,311.7111092000123,311.7111092000123,312.9254193000088,None,1,3.657440166658489,4.679756766665378,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2789085000113,None,2828.42712474619,21.0,0.000734764626542459,1,"[0.42495810911766946, 0.42495810911766946, 0.42495810911766946, 0.42495810911766946]","[4489.848193237493, 4000.000000000001, 3563.594872561358, 3174.8021039363994]",Tone,"[24.0, 25.641664062083585, 27.0, 28.0]",False,314.27687990000413,316.57209500001045,316.57209500001045,317.79237130000547,['space'],1,2.734117733343737,3.7465597333502956,None,1,None,1,,[0.3375175999972271],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.05732510000234,None,421.9458493448803,20.094873375709398,0.000762614599148252,1,"[0.45607128583538564, 0.7379485613843045, 0.4715110834848969, 0.6679529140530318]","[265.8092287526928, 298.36077136528223, 334.8986425618392, 375.9110163059906]",Tone,"[24.45503826001906, 24.88373465489432, 25.23241404027677, 25.849647623110307]",False,319.06842520000646,321.7735881000117,321.7735881000117,322.9981834000064,['space'],1,3.3537256666604662,4.392218266657437,None,1,None,1,,[0.33298379999177996],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5023352000135,None,501.29283448740546,19.93370344417099,0.0007070131057910307,1,"[0.4059597636587786, 0.4059597636587786, 0.4059597636587786, 0.4059597636587786]","[3662.700482870005, 3002.3437764035925, 2885.0866235846634, 4557.040592931506]",None,"[26.490680930160096, 28.268439788568884, 28.64606431841785, 23.527401216238587]",False,324.51693350001005,326.7519387000066,326.7519387000066,327.9757918000105,['space'],1,2.6429211666691117,3.660120166663546,None,1,None,1,,[0.31418839999241754],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2189260000014,None,,,,,"[0.4600355390174388, 0.6112841057577327, 0.5201215409009867, 0.4537350715369574]","[6629.552076041339, 5261.8789697929915, 4176.35610598937, 3314.7760380206696]",Major_3rd,"[16.0, 20.868317207695284, 25.0, 27.7872268042997]",True,329.23132000000624,331.84924010001123,331.84924010001123,333.060621800003,None,1,3.06202036664763,4.087849866657052,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.35444819999975,None,8000.0,9.0,0.0005116464961403772,1,"[0.42957982482821766, 0.7102299125957489, 0.5924624651457475, 0.6765178606585226]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[28.0, 25.641664062083585, 22.0, 17.0]",False,334.384773400001,337.1307610000076,337.1307610000076,338.3550666000083,['space'],1,3.4209553333348595,4.45492863333493,None,1,None,1,,[0.2742028999928152],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.88288810000813,None,2242.986914996456,23.45727754036458,0.0011940655635577651,1,"[0.5645005050223325, 0.6218970525348378, 0.4353736792392138, 0.5414428130869497]","[3560.5197884162812, 3172.062515413377, 2825.9864288427975, 2517.6676869380435]",Tone,"[27.0, 28.0, 28.64606431841785, 29.22822029262]",False,339.88511620000645,342.53048030000355,342.53048030000355,343.76749110000674,['space'],1,3.1793939666531514,4.208193766651675,None,1,None,1,,[0.2500302999978885],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.1422234000056,None,5318.341370480795,14.868317207695284,0.0007810087619804282,0,"[0.42688224483314713, 0.42688224483314713, 0.42688224483314713, 0.42688224483314713]","[1055.2925857784012, 1581.152349447271, 2369.051754797038, 3549.5670096995227]",Perfect_5th,"[26.186896755875843, 29.546558954001995, 29.45727754036458, 27.0]",False,345.16050610000093,347.45868260000134,347.45868260000134,348.6841132000118,None,0,2.736859466662281,3.7617920666671125,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.96497400000226,None,,,,,"[0.7056142764647501, 0.7056142764647501, 0.7056142764647501, 0.7056142764647501]","[713.2525722758664, 5060.944883743341, 1806.4364001846036, 1841.6089293437744]",None,"[25.419866646430975, 22.0, 29.841789413468156, 29.841789413468156]",True,349.9848025000101,353.1254883000074,353.1254883000074,354.3376384000003,None,1,3.87373166665202,4.898437766649295,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9194828000036,None,307.7861033362292,16.0,0.0006704780114820167,0,"[0.6727754654485576, 0.6727754654485576, 0.6727754654485576, 0.6727754654485576]","[5313.109094660757, 2069.376837152873, 752.3901409529421, 1531.351639948971]",None,"[20.868317207695284, 29.789018856764294, 25.38904172910234, 29.16105476387758]",False,355.9259821000014,358.9797285000095,358.9797285000095,360.21560030001274,None,0,3.728319833346177,4.756780533338315,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.72732870001346,None,215.64622812306175,19.01355675944965,0.002095821380127779,1,"[0.5091151369785284, 0.5091151369785284, 0.5091151369785284, 0.5091151369785284]","[520.5853060384775, 819.9355565431181, 188.73615226324083, 131.47455746463504]",None,"[25.788902942437673, 25.383581342819372, 26.05866239498316, 27.64817655585913]",False,361.7316007000045,364.2961981000117,364.2961981000117,365.50897220001207,['space'],1,3.0560348666622303,4.091225966665661,None,1,None,1,,[0.38342009999905713],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.86648330000753,None,3482.202253184498,20.0,0.0007485072584861476,1,"[0.5899972247422557, 0.5899972247422557, 0.5899972247422557, 0.5899972247422557]","[424.0430093992194, 3675.42924332418, 133.75942321602759, 1790.0249808376664]",None,"[26.094873375709398, 26.490680930160096, 27.64817655585913, 29.769780792544555]",False,367.5739709000045,370.36996160000854,370.36996160000854,371.5892613000033,['space'],1,3.3769878666644217,4.412744866654975,None,1,None,1,,[0.4023216999921715],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0407518000138,None,,,,,"[0.5143758035701909, 0.6446456712887442, 0.6747670963786416, 0.6769860333928082]","[5296.696378145666, 4718.820013668552, 4203.990701312291, 3745.3299268730257]",Tone,"[20.868317207695284, 23.0, 25.0, 26.490680930160096]",True,373.0331712000043,375.8906268000137,375.8906268000137,377.1240325000108,None,1,3.5343753666529665,4.5613734666549135,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.63122570000996,None,1231.1444133449168,17.0,0.00038031236666942936,0,"[0.6664339398406196, 0.6664339398406196, 0.6664339398406196, 0.6664339398406196]","[775.5723809168675, 870.5505632961243, 977.1599684342463, 1096.8249796946263]",Tone,"[25.38904172910234, 25.42587904797925, 25.79433112672813, 26.186896755875843]",False,378.6610964000138,381.67636570001196,381.67636570001196,382.9107759000035,None,0,3.6801628666580655,4.700848266656976,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.41737740000826,None,1319.5079107728945,19.0,0.00047043407166894334,1,"[0.7972178206046612, 0.570968259518622, 0.6474589968731185, 0.7669489920150703]","[3324.9515845711526, 2639.0158215457895, 2094.588245641254, 1662.475792285576]",Major_3rd,"[27.7872268042997, 28.958951076732028, 29.64975290668494, 29.546558954001995]",False,384.4323091000115,387.47482310001215,387.47482310001215,388.70677990000695,['space'],1,3.8077445333474316,4.845186433347408,None,1,None,1,,[0.3866022000001976],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,1,0,1,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.3177275000053,None,1655.3940457572635,23.546558954001995,0.0008913107784921823,1,"[0.5373502971605103, 0.5373502971605103, 0.5373502971605103, 0.5373502971605103]","[2627.774249656975, 2341.0807105815907, 2085.6658041202136, 1858.116991359838]",Tone,"[28.958951076732028, 29.45727754036458, 29.64975290668494, 29.841789413468156]",False,390.3086875000008,392.943852700002,392.943852700002,394.16000200000417,['space'],1,3.1889524666476063,4.200682666647481,None,1,None,1,,[0.25023560000408906],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.65467550000176,None,561.8489793297839,19.652914047237584,0.0005937555915930754,1,"[0.6320848921889685, 0.6320848921889685, 0.6320848921889685, 0.6320848921889685]","[663.5263817692795, 3511.181611022876, 7758.447413579009, 4545.117473936696]",None,"[25.470120899588693, 27.205984099293445, 14.161888987513503, 23.527401216238587]",False,399.637561200012,402.5687584000116,402.5687584000116,403.770368700003,['space'],1,3.5555042666528607,4.588091066645575,None,1,None,1,,[0.3941766999923857],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.2736115000007,None,,,,,"[0.6483277359345437, 0.6030191964006828, 0.7096453593165811, 0.42639414553502397]","[1521.8741437152385, 2280.2347996441817, 3416.491937247359, 5118.954047669841]",Perfect_5th,"[29.16105476387758, 29.45727754036458, 27.205984099293445, 21.0]",True,405.25987390000955,408.25833120000607,408.25833120000607,409.4756017000036,None,1,3.4083094666566467,4.4326927666552365,None,1,None,1,,,0,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.7216172000044,None,2710.775989568773,22.958951076732028,0.0010234391084020108,1,"[0.5588342488440096, 0.7243208709798048, 0.723958656433521, 0.7236066976206823]","[6830.727461614605, 5421.551979137546, 4303.088657491608, 3415.3637308073025]",Major_3rd,"[16.0, 20.0, 24.655004808211313, 27.205984099293445]",False,410.73751740000444,413.76152560001356,413.76152560001356,414.99572890000127,['space'],1,3.7479710666666506,4.779616266663652,None,1,None,1,,[0.30162660000496544],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.567566800004,None,163.02296418991304,21.100592925878615,0.004541621733597815,1,"[0.6609234764689362, 0.6108536552935353, 0.5057981347701445, 0.6839565520233837]","[169.207482385154, 4220.896705061533, 1596.6687910343187, 425.0840468786349]",None,"[27.0, 25.0, 29.546558954001995, 26.094873375709398]",False,416.57217330001004,419.35396610001044,419.35396610001044,420.58668190000753,['space'],1,3.4842288666550303,4.515452766660019,None,1,None,1,,[0.3461615999985952],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.1339921000035,None,1231.1444133449168,16.0,0.0003389537535779939,1,"[0.6901369898507811, 0.58749485136807, 0.44224314805733855, 0.7157675442562654]","[711.4246660404491, 439.4490124546295, 1387.278775241114, 249.03892950007233]",None,"[25.419866646430975, 26.094873375709398, 28.623583972636972, 24.465335243177176]",False,422.81456770001387,425.5752514000051,425.5752514000051,426.815577100002,['space'],1,3.4644903000007616,4.508037099993089,None,1,None,1,,[0.1563882000045851],,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
,,,,2,0,2,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.37007640000957,None,659.7539553864473,17.0,0.00034374622581541365,0,"[0.7164851743926379, 0.7164851743926379, 0.7164851743926379, 0.7164851743926379]","[415.6189480713939, 466.51649576840373, 523.6470614103134, 587.7739531418044]",Tone,"[26.031910949287646, 26.050848273502336, 25.788902942437673, 25.652914047237584]",False,428.3716790000035,431.5683390000049,431.5683390000049,432.8147370000079,None,0,3.8821946666721487,4.901679166665417,None,1,None,1,,,,,,,,,,,,,,ttuwra,001,fr,0,0,2022-04-26_11h34.16.499,Cluster,2022.1.1,36.75662483008128,
