tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.51961550000124,None,8000.0,2.0,0.0002285440948074376,1,"[0.714152894253634, 0.48143605697909825, 0.4807532347545992, 0.7907026473262485]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[14.605639852636942, 11.993414470012839, 7.0, 3.389691341329473]",False,275.53835170000093,278.2467792000389,278.2467792000389,279.44135830004234,['space'],1,[0.2918420999776572],3.4977497999789193,4.520394699939061,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,0,0,0,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0843622999964,None,176.7766952966369,13.0,0.0015634862732566773,1,"[0.4568120764075851, 0.4568120764075851, 0.4568120764075851, 0.4568120764075851]","[147.03498705759245, 272.58101712421717, 156.22792895920955, 708.2925991403903]",None,"[15.184035227740313, 17.17266412098619, 15.0, 12.068159352451232]",False,281.11320350004826,283.51186510000844,283.51186510000844,284.7316454999964,['space'],1,[0.5713471999624744],2.8684006999246776,3.9027574999490753,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.66759810002986,None,648.1609532556985,5.0,8.815298537961337e-05,0,"[0.5009251033622818, 0.5009251033622818, 0.5009251033622818, 0.5009251033622818]","[441.61271718102796, 190.55079241952373, 407.8894865148751, 3822.0222960496444]",None,"[12.652266053110589, 15.219649067321496, 13.927271431497378, 13.0]",False,299.6391215000185,302.1540474999929,302.1540474999929,303.3556130999932,None,0,,3.0293874199851416,4.058495219971519,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.74130150000565,None,,,,,"[0.456202145553688, 0.7241076057820974, 0.4130155267372437, 0.5262835726510537]","[365.616682661097, 850.0265700021521, 731.9887880904204, 374.4397527928846]",None,"[16.0, 14.0, 13.0, 15.133781809767155]",True,304.74136490002275,307.3761460999958,307.3761460999958,308.5814991000225,['space'],0,[0.3860548000084236],3.150027220021002,4.152983520005364,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.93097220000345,None,4924.577653379667,1.0,0.0001655611795965586,1,"[0.7902682986886197, 0.7902682986886197, 0.7902682986886197, 0.7902682986886197]","[879.9786199879812, 524.6785423416464, 2635.3804159378533, 129.32671874804828]",None,"[14.293514526086224, 10.012584718170508, 13.125812735173945, 15.550316744423025]",False,309.94678530003875,313.3415337000042,313.3415337000042,314.5544489000458,['space'],1,[0.35346749995369464],4.184579899942037,5.190809999941848,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1875981000485,None,4596.755383308526,2.7472855313507716,0.0001715046523944662,1,"[0.503669464876954, 0.44702169822309, 0.6958401248393589, 0.6277201856657951]","[2895.774434323994, 3250.396902993226, 3648.447165552219, 4095.2434785942696]",Tone,"[14.044510832506466, 14.605639852636942, 13.276481047333279, 11.0]",False,316.19007630000124,318.87324310000986,318.87324310000986,320.07278530002804,['space'],1,[0.5573064999771304],3.2864685200038366,4.306615019973833,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.54294870002195,None,146.24833761678153,9.184035227740313,0.0015359488725354082,1,"[0.4211226539225334, 0.4211226539225334, 0.4211226539225334, 0.4211226539225334]","[737.045436302061, 491.9188113550663, 328.31641720634667, 219.12491923267396]",Perfect_5th,"[13.0, 10.54331460666868, 16.834218938853382, 16.0]",False,321.54568500001915,323.8532861000276,323.8532861000276,325.05872380000073,['space'],1,[0.625550500000827],2.7102605199906975,3.7406114200130105,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3317885000142,None,8000.0,1.0,0.0002036901389020564,1,"[0.5483168542877908, 0.45376868960043776, 0.5907954623520695, 0.5848660250748711]","[593.849811145789, 4550.514225832028, 241.26354962734925, 1510.2192723171634]",None,"[10.0, 9.0, 16.4155217517478, 6.842176152629632]",False,326.36533210001653,328.9893558000331,328.9893558000331,330.2038632000331,['space'],1,[0.6649228000314906],3.208449679950718,4.2182024799403735,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.61521050002193,None,2462.2888266898335,1.0,9.543828998156852e-05,1,"[0.42389886970242535, 0.45317469454634146, 0.4811073318319795, 0.7405049883165024]","[977.1599684342466, 1231.144413344917, 1551.1447618337354, 1954.3199368684927]",Major_3rd,"[14.0, 10.270511836376757, 6.842176152629632, 7.897678780015179]",False,331.6111501000123,333.9976190000307,333.9976190000307,335.2127753000241,['space'],1,[0.34584399999585],3.1482819999800995,4.157295399985742,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.7887711999938,None,,,,,"[0.6276663194731157, 0.6333683605246347, 0.4246829853446059, 0.6976288362814271]","[3759.89375569047, 3349.6845272885057, 2984.229651535858, 2658.646371189687]",Tone,"[13.276481047333279, 14.605639852636942, 14.559362849577278, 13.125812735173945]",True,336.7928688999964,339.5060333000147,339.5060333000147,340.7228141000378,None,1,,3.415550119942054,4.434447119943798,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.26817049999954,None,500.0,1.0,8.01622695345021e-05,0,"[0.43706621413201996, 0.43706621413201996, 0.43706621413201996, 0.43706621413201996]","[793.7005259841001, 707.1067811865478, 629.9605249474367, 561.2310241546866]",Tone,"[13.84245098635827, 12.068159352451232, 10.33848715814247, 9.943778458132101]",False,342.2948142000241,344.6360512000392,344.6360512000392,345.8508782000281,None,0,,2.7821068999473937,3.793736799969338,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1115137000452,None,126.62113758681454,9.550316744423025,0.002126793028195719,1,"[0.4707190776597309, 0.40587209575274114, 0.6776349710096998, 0.6372591279246169]","[3675.5854207672596, 2068.7719521644694, 512.3414693544913, 819.068104096465]",None,"[13.276481047333279, 8.0, 10.54331460666868, 13.84245098635827]",False,347.11489480000455,349.69180480000796,349.69180480000796,350.9013277000049,['space'],1,[0.45891210000263527],3.212215119972825,4.217054919980001,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3726208000444,None,164.93848884661182,10.0,0.0012432034805456682,1,"[0.6547784509039272, 0.5289330158767604, 0.5385614885118862, 0.774140570415909]","[3055.2230296260836, 156.07336762334143, 150.69041611262114, 1424.6537937484602]",None,"[14.559362849577278, 15.0, 15.02244988057681, 7.704585993294453]",False,353.43826910003554,356.1895918000373,356.1895918000373,357.4034707000246,['space'],1,[0.4011081999633461],3.5176629399647936,4.529031039972324,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0117917000316,None,368.09841318900544,9.133781809767155,0.00024281240431976963,0,"[0.6907507334787473, 0.6345930195432556, 0.5284898916066129, 0.5390305461198944]","[584.3198083240522, 520.5697682199069, 463.7749392097286, 413.176498847561]",Tone,"[10.0, 10.012584718170508, 11.470807719132008, 13.927271431497378]",False,359.0241399999941,361.8922845000052,361.8922845000052,363.0964173999964,None,0,,3.414573419955559,4.4566538199433126,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.52706370002124,None,,,,,"[0.54791418137773, 0.54791418137773, 0.54791418137773, 0.54791418137773]","[136.29343781282313, 1718.0994986140697, 1528.5245622261584, 463.33370808476224]",None,"[15.380481822894366, 6.45369187610424, 6.842176152629632, 11.470807719132008]",True,364.52746160002425,367.2127957000048,367.2127957000048,368.4324129000306,['space'],0,[0.4069401000160724],3.2120872200466692,4.216421120043378,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.78583060001256,None,197.60753486573876,9.542516398817245,0.0008224752250829425,1,"[0.4202560980253625, 0.6048497060488734, 0.43661373163797107, 0.4648675291342743]","[7161.068881648312, 831.3160251881811, 2654.4769778477726, 3886.812257482362]",None,"[4.0, 14.0, 13.125812735173945, 13.0]",False,369.79649400000926,372.2955790000269,372.2955790000269,373.4962651000242,['space'],1,[0.6093726999824867],2.938623219903093,3.9592852198984474,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7985561999958,None,535.8867312681471,0.0,6.584635451124388e-05,0,"[0.46446487696473293, 0.6948819571251605, 0.7743236487862803, 0.4398241763707109]","[2088.436679336975, 6226.25192998985, 145.84372167542338, 146.4732533911179]",None,"[9.0, 3.6658685268620657, 15.184035227740313, 15.184035227740313]",False,375.53902379999636,378.4867941000266,378.4867941000266,379.70182380004553,None,0,,3.3879248799057677,4.417020579916425,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.00302340002963,None,6635.888009339957,-2.610308658670527,0.00010380067781754279,1,"[0.6651693316831624, 0.6620954764848066, 0.6476336595383706, 0.7576552594135156]","[2590.706677597681, 1389.3486787445142, 6723.034280529584, 961.3382379651327]",None,"[13.0, 8.0, 3.389691341329473, 14.0]",False,381.011207500007,383.99911710002925,383.99911710002925,385.22157029999653,['space'],1,[0.34091280004940927],3.7708243199740537,4.780994019994978,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8410934000276,None,176.7766952966369,11.0,0.0012419212914516222,1,"[0.5777549332400989, 0.5957639154459357, 0.5216088115590619, 0.7276942030044864]","[890.8987181403394, 594.6035575013606, 396.8502629920499, 264.86577358982385]",Perfect_5th,"[14.293514526086224, 10.0, 14.0, 17.17266412098619]",False,386.8580320000183,389.5822030000272,389.5822030000272,390.79630590003217,['space'],1,[0.4678140999749303],3.457837199966889,4.45923319994472,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.34536170004867,None,351.04191169819416,10.13050582112513,0.0002865518744974245,1,"[0.532551090689248, 0.532551090689248, 0.532551090689248, 0.532551090689248]","[2068.7651420053985, 7855.628256234227, 5100.186216447586, 1160.0827276799391]",None,"[8.0, 5.0, 6.0, 11.653326638641452]",False,392.3560439000139,394.98091860004934,394.98091860004934,396.2035164000117,['space'],1,[0.45412129996111616],3.1454375199973583,4.159026519977488,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.55939340003533,None,250.53984140567846,10.838723675150135,0.0005813271949025851,0,"[0.47348960309033095, 0.5153849548338866, 0.7213819852818281, 0.664602497748908]","[157.8302100121687, 177.15842081535737, 198.8536039036599, 223.20562355140282]",Tone,"[15.0, 15.01659648795322, 15.542516398817245, 16.0]",False,397.5685407000128,400.29380510002375,400.29380510002375,401.5017324000364,None,0,,3.392398619966116,4.411067419976462,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,1,0,1,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.03212069999427,None,1231.1444133449168,4.0,8.51413334521805e-05,1,"[0.4202356503629585, 0.4202356503629585, 0.4202356503629585, 0.4202356503629585]","[1166.440972597784, 188.18713577282324, 477.79804577315036, 3871.67397807464]",None,"[11.653326638641452, 15.219649067321496, 11.0, 13.0]",False,403.034184499993,405.32734200003324,405.32734200003324,406.53738950000843,['space'],1,[0.5096544999978505],2.7087258999818005,3.737115600029938,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.37707980000414,None,3031.4331330207992,-1.0,5.1513052502824035e-05,0,"[0.40644537580804685, 0.5740297888023203, 0.7774597581468516, 0.71784466121648]","[5009.493028117716, 146.9003500376667, 1814.5401529005878, 764.8894903909145]",None,"[7.0, 15.184035227740313, 6.971029497225497, 13.049623191621642]",False,441.37852940004086,444.16521810000995,444.16521810000995,445.3843610000331,None,0,,3.5022282999707386,4.5319292999920435,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.9367642000434,None,,,,,"[0.7538618923751281, 0.7538618923751281, 0.7538618923751281, 0.7538618923751281]","[1740.4238011433074, 1225.9322630023378, 489.9048666665898, 4499.810226800245]",None,"[6.45369187610424, 10.270511836376757, 11.0, 9.0]",True,446.92911790002836,450.2190036000102,450.2190036000102,451.4240603999933,None,1,,4.052281619980931,5.067778819939122,None,1,None,1,0,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0416798000224,None,1379.5888535569904,2.0,6.457274945980386e-05,1,"[0.5879760658538224, 0.7111313290414083, 0.44704604133010933, 0.40121926776946937]","[957.0455552941214, 4118.795114979153, 634.274708253307, 6309.778544564744]",None,"[14.0, 11.0, 10.33848715814247, 3.389691341329473]",False,453.0522831000271,455.83242390002124,455.83242390002124,457.0626046000398,['space'],1,[0.6809197000111453],3.180687219952233,4.20936051994795,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3106247000396,None,1061.2185624942988,7.0,0.00010435359808687913,0,"[0.7283764076599001, 0.7283764076599001, 0.7283764076599001, 0.7283764076599001]","[421.1448656179077, 530.6092812471495, 668.5258027128726, 842.2897312358152]",Major_3rd,"[13.0, 10.012584718170508, 11.099108102107508, 14.0]",False,458.3206790999975,461.52610640000785,461.52610640000785,462.736072300002,None,0,,3.9449446199578233,4.952804319967981,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.32172530004755,None,3031.4331330207992,-1.0,5.1513052502824035e-05,0,"[0.6130135920954972, 0.6130135920954972, 0.6130135920954972, 0.6130135920954972]","[1203.0250360821183, 1515.7165665104, 1909.6832078208354, 2406.050072164236]",Major_3rd,"[11.0, 6.842176152629632, 7.0, 11.0]",False,465.2130673000356,468.07316379999975,468.07316379999975,469.29735350003466,None,0,,3.4741925599519163,4.491661959909834,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.7442804000457,None,,,,,"[0.6278783104742318, 0.6278783104742318, 0.6278783104742318, 0.6278783104742318]","[5959.710895699088, 189.1353655903586, 2483.512757572761, 3085.3554143520105]",None,"[4.0, 15.219649067321496, 12.0, 14.559362849577278]",True,470.757283700048,473.68060200003674,473.68060200003674,474.88594790000934,None,1,,3.5346756200306118,4.539456219994463,['space'],0,None,1,0,,[-0.02646439999807626],,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.338962000038,None,615.5722066724584,1.0,5.99330541482996e-05,0,"[0.7509049471610363, 0.4267691131608008, 0.5293017438419387, 0.627422435945671]","[244.28999210856165, 307.78610333622925, 387.78619045843385, 488.5799842171232]",Major_3rd,"[16.838723675150135, 17.231704830781403, 15.0, 11.0]",False,476.36719280004036,479.0896047000424,479.0896047000424,480.2995884999982,None,0,,3.374097099993378,4.378746799950022,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
,,,,2,0,2,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.7720629000105,None,378.9291416275994,5.0,0.00014586258125461746,0,"[0.44299527510768133, 0.5053556553353715, 0.6200000828274062, 0.6092765482532582]","[322.60844334873417, 650.5415365243027, 3632.3190164137277, 490.0337133737651]",None,"[17.0, 11.0, 13.276481047333279, 11.0]",False,481.79845620004926,484.3908761999919,484.3908761999919,485.610374800046,None,0,,3.2131811999715865,4.231908999965526,None,1,None,1,,,,,,,,lkbxgs,001,fr,0,0,2022-04-29_11h04.04.543,Cluster,2022.1.1,36.63843796696743,
