tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_late.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.484053799999,None,,,,,"[0.7294087445243508, 0.7294087445243508, 0.7294087445243508, 0.7294087445243508]","[1467.268119875792, 2198.418207685442, 3293.9055585096485, 4935.282008878445]",Perfect_5th,"[10.0, 10.268044040814377, 10.0, 2.610680730654525]",True,838.5028479999892,841.7338774999953,841.7338774999953,842.9685985999968,None,1,,3.929304620003677,4.955271219994756,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.5224706000008,None,342.34264260111206,0.356615356648497,9.535858248948911e-05,1,"[0.788234011514781, 0.788234011514781, 0.788234011514781, 0.788234011514781]","[851.9436258709342, 341.0880698822142, 1382.2424597884308, 5567.578242244712]",None,"[15.434644929157692, 6.486254574389276, 10.533624096537752, 1.1784144081800818]",False,844.5283981999964,847.9395676999993,847.9395676999993,849.1445886000001,['space'],1,[0.32885750000423286],4.166712420003023,5.203123719998985,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.8021634000033,None,125.0,-6.0,0.00036221798003749513,0,"[0.4924483134831903, 0.7709896618971396, 0.6344758483607912, 0.4701331700599695]","[134.22978514688688, 3271.374866526032, 252.2521756694379, 1242.9180564594858]",None,"[8.250125814639645, 10.427097004279265, 7.37405094293265, 11.949863232820327]",False,850.8245708000031,853.7406750999944,853.7406750999944,854.9445987999934,None,0,,3.3868832099979045,4.415653010000824,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.3043023999926,None,2321.5316888392936,4.792271583857125,0.00014226747891758708,1,"[0.6724222890541676, 0.6724222890541676, 0.6724222890541676, 0.6724222890541676]","[3685.201845041006, 3283.1415998354455, 2924.946642766621, 2605.8312146696717]",Tone,"[8.018639609504586, 10.427097004279265, 11.547737168085696, 11.557044354572005]",False,856.3089846999937,859.3472885999945,859.3472885999945,860.5512338999979,['space'],1,[0.3067337999964366],3.696993620003923,4.70183572001406,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.0773673999938,None,466.5164957684038,-3.0,5.1790195950526384e-05,0,"[0.5858660485803115, 0.5858660485803115, 0.5858660485803115, 0.5858660485803115]","[1350.7122523401208, 132.97116476918077, 379.963451607883, 1039.8554982494177]",None,"[11.0, 8.250125814639645, 6.3401916021253175, 14.0]",False,862.1036556000035,864.8903914999973,864.8903914999973,866.1241047999938,None,0,,3.385749310007668,4.417557010005112,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.5799734000029,None,,,,,"[0.5794303460565594, 0.5794303460565594, 0.5794303460565594, 0.5794303460565594]","[4521.78784712047, 5075.535248899273, 5697.095691745902, 6394.773699571609]",Tone,"[4.0, 2.0, 1.1784144081800818, 0.9976980242143076]",True,867.584632500002,870.3643385999894,870.3643385999894,871.5927003999968,None,1,,3.3349379200080875,4.367612220012234,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0136086999992,None,2020.4809359503,3.801872696302679,0.00011659804138800363,1,"[0.43111921574761236, 0.6727630139762785, 0.4640882536349769, 0.6463471848150915]","[846.236806615258, 1116.371257170196, 1656.5021922104067, 520.9387768053228]",None,"[15.434644929157692, 13.0, 9.609120762538604, 9.0]",False,873.0143346999976,875.5964577999985,875.5964577999985,876.8322561999958,['space'],1,[0.3301569999894127],3.240870720008388,4.281201720004901,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.3619309999922,None,176.7766952966369,-8.0,0.00013934586077992474,0,"[0.44281488612209186, 0.6029929245027195, 0.6083887535755892, 0.7996341684678427]","[890.8987181403394, 594.6035575013606, 396.8502629920499, 264.86577358982385]",Perfect_5th,"[15.434644929157692, 12.0, 6.505598694224707, 7.131455333704845]",False,878.3815390999953,881.0746210999932,881.0746210999932,882.3057533999963,None,0,,3.4932499099959387,4.525241709998227,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.0154916999891,None,2494.339747751465,5.272511997982248,0.00015738405894990122,1,"[0.5867988977089786, 0.5867988977089786, 0.5867988977089786, 0.5867988977089786]","[312.6538935125345, 1350.2530041647067, 4143.964984197029, 1594.6386505238172]",None,"[6.6749930698778375, 11.0, 6.0, 9.609120762538604]",False,883.9888044999971,886.7781489999907,886.7781489999907,887.9995571000036,['space'],1,[0.2704288000095403],3.3805495200213045,4.415454820016748,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.4702115999971,None,,,,,"[0.7125002692150832, 0.7125002692150832, 0.7125002692150832, 0.7125002692150832]","[1390.4604410119139, 860.4015122692888, 579.9305885777559, 1307.573873729322]",None,"[10.533624096537752, 15.434644929157692, 11.299830270209807, 11.205396031295534]",True,889.4748091999936,892.652144599997,892.652144599997,893.883368499999,None,1,,3.8677940200141165,4.8990226200112374,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.4448446000024,None,812.2523963562351,6.0,7.724919469550575e-05,1,"[0.48940413885166406, 0.48940413885166406, 0.48940413885166406, 0.48940413885166406]","[161.17128855494732, 241.48408223121126, 361.8173093600943, 542.1134351507089]",Perfect_5th,"[8.50402309052194, 7.624387218337975, 6.356615356648497, 10.0]",False,895.4659698999894,897.9574790999905,897.9574790999905,899.1845803000033,['space'],1,[0.39945260000240523],2.9936973100120667,4.00804611001513,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.5255402999901,None,800.0742260406377,9.606086819012052,0.00011595733457704606,1,"[0.7673443318258063, 0.47569422252304183, 0.5575147603120962, 0.6946607095936457]","[504.01517943347403, 565.7379106859134, 635.0193340347755, 712.7851023967281]",Tone,"[8.651526734635146, 11.0, 13.0, 14.84535255238231]",False,900.529557899994,903.3603358999972,903.3603358999972,904.5960473000014,['space'],1,[0.2923445000051288],3.5223335200134898,4.544349520016112,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.389597699992,None,2462.2888266898335,1.0,9.543828998156852e-05,0,"[0.580907699397748, 0.6103027687197461, 0.42178253539374405, 0.5341756792307788]","[6204.579047334941, 4924.577653379667, 3908.6398737369855, 3102.2895236674703]",Major_3rd,"[0.9309278551451889, 2.610680730654525, 7.0, 11.0]",False,908.5330912999925,911.1799565999972,911.1799565999972,912.402459799996,None,0,,3.173583170006168,4.1788995700044325,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.7732894999936,None,4000.0,-5.0,4.720304381429618e-05,0,"[0.7443443921203837, 0.5551568538755773, 0.6530007117472272, 0.5484801378179198]","[2278.258211137203, 746.3150161930369, 676.9347091441656, 5044.956515637356]",None,"[10.792271583857126, 15.424494065508316, 14.0, 2.610680730654525]",False,913.7826655999961,916.7676588000031,916.7676588000031,917.9879772999993,None,0,,3.5296450099995127,4.5650175100017805,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.393731899996,None,,,,,"[0.555440144509785, 0.591181338726877, 0.7044932046227664, 0.7494378619527255]","[1560.3198307598327, 178.43877157902935, 7748.044967663145, 323.1707307887463]",None,"[9.98733479588627, 8.452616941870152, 2.0, 6.486254574389276]",True,919.4062938999996,922.2783829999971,922.2783829999971,923.4935791000025,None,1,,3.6097303200222086,4.626635920008994,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.102696899994,None,5278.031643091578,-6.0,7.141580827330639e-05,1,"[0.5335579237191752, 0.5335579237191752, 0.5335579237191752, 0.5335579237191752]","[3806.7528297394497, 143.20976498275115, 5157.102839843079, 378.16111890018163]",None,"[8.0, 8.383502550706392, 2.0, 6.3401916021253175]",False,925.1371641000005,927.7515092999965,927.7515092999965,928.9797163999901,['space'],1,[0.27231250000477303],3.156106010021176,4.16745521001576,None,1,None,1,,,"{'estimation': [[125.0, -3.342730902630934], [133.9716828170366, -3.3369573031639597], [143.5872943746293, -3.257069847599034], [153.89305166811442, -3.109158504249092], [159.95044168588865, -3.0], [164.93848884661162, -2.911986896457047], [176.77669529663666, -2.7018913099340116], [189.46457081379947, -2.512341062367714], [203.0630990890585, -2.375295201679217], [217.6376408240306, -2.3172245596207395], [233.25824788420132, -2.352547406821688], [249.99999999999937, -2.4785125294374417], [267.94336563407256, -2.6754898360236887], [287.1745887492579, -2.910718322233137], [294.86178871431724, -3.0], [307.78610333622805, -3.139048342520165], [329.876977693222, -3.2959484031589357], [353.55339059327247, -3.3222553737940075], [378.929141627598, -3.156252140084434], [388.77129829296547, -3.0], [406.12619817811606, -2.7377282436457913], [435.2752816480601, -2.037630938296722], [436.40020507122455, -2.0], [466.5164957684015, -1.0304486539078002], [467.2942703455595, -1.0], [492.929971202971, 0.0], [499.9999999999975, 0.26138146469912715], [517.494475801643, 1.0], [535.8867312681438, 1.759780251008745], [541.7540540260335, 2.0], [565.1681975040657, 3.0], [574.3491774985143, 3.368095404635312], [591.2395979980147, 4.0], [615.5722066724546, 4.91514661689481], [618.4180327657403, 5.0], [651.3578168904926, 6.0], [659.7539553864432, 6.247028279038913], [697.2405549668018, 7.0], [707.1067811865431, 7.196417845194748], [757.8582832551941, 7.652126106742685], [812.2523963562301, 7.580576945209673], [870.5505632961181, 7.011725450169621], [871.2856586097265, 7.0], [933.0329915368008, 6.049432134992413], [935.7241658014121, 6.0], [990.8064184852784, 5.0], [999.9999999999926, 4.839934173423781], [1046.378216743677, 4.0], [1071.773462536285, 3.5560672945888685], [1106.50600916597, 3.0], [1148.698354997026, 2.3405930631057803], [1175.1359288759386, 2.0], [1231.1444133449063, 1.29653076857759], [1262.6154961376612, 1.0], [1319.5079107728832, 0.48101798227051895], [1398.9612914994084, 0.0], [1414.2135623730828, -0.09039961097297694], [1515.7165665103846, -0.43578753410423265], [1624.5047927124563, -0.5902695479116797], [1741.1011265922318, -0.5966664458971427], [1866.065983073597, -0.4934057877276594], [1999.9999999999802, -0.31878457635841817], [2143.5469250725646, -0.11405405534359077], [2237.3196893795325, 0.0], [2297.396709994046, 0.06946704800384407], [2462.2888266898062, 0.16794228378131026], [2639.01582154576, 0.12546863560499433], [2739.051445766729, 0.0], [2828.427124746159, -0.1071121732677053], [3031.4331330207615, -0.5409330659911479], [3186.7812059645316, -1.0], [3249.0095854249043, -1.179004744516082], [3482.2022531844555, -1.9660921874140385], [3491.6026783454995, -2.0], [3732.1319661471844, -2.842898017541177], [3779.0086842879614, -3.0], [3999.999999999946, -3.728496535973302], [4094.969274292831, -4.0], [4287.093850145118, -4.545875352472141], [4490.522548220506, -5.0], [4594.7934199880865, -5.2343169185306415], [4924.577653379601, -5.75262415322945], [5171.034529117363, -6.0], [5278.031643091506, -6.106292401634193], [5656.854249492297, -6.296097141944054], [6062.866266041516, -6.345091715387211], [6498.019170849792, -6.277442014180962], [6964.404506368902, -6.110270522808667], [7177.226707458916, -6.0], [7464.2639322943505, -5.854900603420074], [7999.999999999882, -5.532452762994909]], 'plus_line': [[125.0, -5.615394532262736], [133.9716828170366, -5.613070069109488], [143.5872943746293, -5.632673856233655], [153.89305166811442, -5.5909115270859395], [164.93848884661162, -5.45281337893334], [176.77669529663655, -5.238252317570785], [189.46457081379947, -5.0096885234855], [190.3074954810903, -5.0], [203.0630990890585, -4.880702116145578], [217.6376408240306, -4.862862581144426], [233.25824788420132, -4.947807606352201], [239.03253138985872, -5.0], [249.99999999999923, -5.111982617565868], [267.94336563407256, -5.2960109255135634], [287.1745887492579, -5.452409529566609], [307.78610333622805, -5.565156513136214], [329.87697769322244, -5.623492945946691], [353.55339059327247, -5.599011310105126], [378.929141627598, -5.427437666099825], [405.7058433021651, -5.0], [406.12619817811606, -4.994095769887041], [435.2752816480601, -4.319031891873875], [444.82541770105746, -4.0], [466.5164957684015, -3.300481352886707], [474.35652313646375, -3.0], [499.3159174826598, -2.0], [499.9999999999975, -1.974396785131554], [524.0115865767642, -1.0], [535.8867312681438, -0.49732862522028287], [548.748787272271, 0.0], [571.7468231576482, 1.0], [574.3491774985143, 1.1044164064043138], [599.7744833563091, 2.0], [615.5722066724546, 2.5943062004712694], [629.9212953137907, 3.0], [659.7539553864432, 3.8874641236033227], [665.4623921618289, 4.0], [707.1067811865431, 4.7830504758791905], [731.0485917798136, 5.0], [757.8582832551941, 5.213116689702531], [812.2523963562301, 5.1224554427600095], [824.4489055322624, 5.0], [870.5505632961181, 4.521316223888715], [903.5604890421608, 4.0], [933.0329915368008, 3.5448645407783776], [961.903880952606, 3.0], [999.9999999999926, 2.32556339333346], [1017.255760722664, 2.0], [1071.773462536285, 1.0305490982141197], [1073.6103100290395, 1.0], [1133.516195147331, 0.0], [1148.698354997026, -0.23382635291691312], [1207.001911241485, -1.0], [1231.1444133449063, -1.3045689572642019], [1306.7001753138084, -2.0], [1319.5079107728832, -2.1191739781724044], [1414.2135623730828, -2.693344781668293], [1512.1076492612697, -3.0], [1515.7165665103846, -3.0125090964319066], [1624.5047927124563, -3.17149497717925], [1741.101126592234, -3.1704698040148696], [1866.065983073597, -3.0509554182584786], [1898.4577329323415, -3.0], [1999.9999999999802, -2.868560701173125], [2143.5469250725646, -2.6557389295999387], [2297.396709994046, -2.4460516608358027], [2462.2888266898062, -2.3004898657098085], [2639.01582154576, -2.2944495628093167], [2828.427124746159, -2.4847010537170107], [3031.4331330207615, -2.879744293001855], [3072.340065204573, -3.0], [3249.0095854249043, -3.529445964633816], [3385.3317046909856, -4.0], [3482.2022531844596, -4.339821477182701], [3662.3659391265815, -5.0], [3732.1319661471844, -5.256707718751838], [3942.8092860916613, -6.0], [3999.9999999999504, -6.202838262153642], [4257.7725447258435, -7.0], [4287.093850145118, -7.092820949130154], [4594.793419988081, -7.867825062920352], [4668.916689930402, -8.0], [4924.577653379601, -8.480445719330733], [5278.031643091506, -8.853409955049115], [5621.419238170049, -8.999999999999998], [5656.854249492303, -9.016853256746934], [5930.175678616344, -9.0], [6062.866266041508, -8.993484770185141], [6498.019170849792, -8.840882739204844], [6964.404506368894, -8.625363627593346], [7464.2639322943505, -8.416740603221339], [7999.999999999872, -8.263471720093227]], 'minus_line': [[125.0, -1.1098136320042795], [133.9716828170366, -1.1129075800344788], [140.71380955607484, -1.0], [143.5872943746293, -0.943178355845071], [153.89305166811442, -0.6840251160828484], [164.93848884661162, -0.4409409394044733], [176.77669529663666, -0.23610441163096654], [189.46457081379936, -0.06586458414365025], [195.64599272786592, 0.0], [203.0630990890585, 0.08918511816961061], [217.6376408240306, 0.20198526137920036], [233.25824788420132, 0.2252245762400219], [249.99999999999937, 0.11966773000715236], [258.3368339010556, 0.0], [267.94336563407256, -0.1151690653821365], [287.1745887492579, -0.42722505195991306], [307.78610333622805, -0.7750836667436823], [324.7332056744788, -1.0], [329.87697769322244, -1.0555738204593104], [353.55339059327247, -1.139189919888148], [378.70725332831563, -1.0], [378.929141627598, -0.9985919173786586], [406.12619817811606, -0.5562099742757909], [429.77211450538573, 0.0], [435.2752816480601, 0.13495690617698108], [462.18646260475646, 1.0], [466.5164957684015, 1.1341818304291649], [488.04014014789806, 2.0], [499.9999999999975, 2.4315370481031184], [512.7864169153537, 3.0], [535.8867312681438, 3.9282017476871447], [537.5708576956442, 4.0], [559.1697736955872, 5.0], [574.3491774985143, 5.591530510138737], [584.5341935217634, 6.0], [609.8985470685669, 7.0], [615.5722066724546, 7.199220384425663], [639.8693525266525, 8.0], [659.753955386444, 8.599391004800685], [678.4277992117591, 9.0], [707.1067811865431, 9.610954273635782], [747.7925157499963, 10.0], [757.8582832551941, 10.105806658461336], [812.2523963562301, 10.052868769284194], [817.263233597165, 10.0], [870.5505632961181, 9.508718879850093], [902.8940790516862, 9.0], [933.0329915368008, 8.546094016557245], [963.5837001758623, 8.0], [999.9999999999926, 7.346142122589514], [1019.791911553933, 7.0], [1071.773462536285, 6.059758014898088], [1075.6221895302085, 6.0], [1139.8826678618873, 5.0], [1148.6983549970246, 4.865523376261563], [1218.212830174412, 4.0], [1231.1444133449063, 3.8428511484314356], [1319.5079107728832, 3.034305301836621], [1324.6867024981184, 3.0], [1414.2135623730828, 2.480018786976391], [1515.7165665103846, 2.1086160596722596], [1576.6065033227967, 2.0], [1624.5047927124563, 1.928861362749114], [1741.101126592234, 1.90905100132108], [1866.0659830735945, 1.9978548625650823], [1867.800458160572, 2.0], [1999.9999999999802, 2.179025822062357], [2143.5469250725646, 2.374400980110658], [2297.396709994046, 2.5295261576246535], [2462.2888266898062, 2.594305395312055], [2639.01582154576, 2.520948451711969], [2828.427124746159, 2.2619225520770714], [2935.878228133293, 2.0], [3031.4331330207656, 1.798288115622934], [3249.0095854249043, 1.1629954529255673], [3295.0499825757574, 1.0], [3482.2022531844555, 0.39268117557929005], [3594.114178187632, 0.0], [3732.1319661471844, -0.4579873592623001], [3902.2876382710424, -1.0], [3999.9999999999554, -1.2983671755655717], [4266.002766466206, -2.0], [4287.093850145118, -2.0538073376692774], [4594.793419988081, -2.6345882192100447], [4850.9071744823505, -3.0], [4924.577653379601, -3.096565283303329], [5278.031643091506, -3.3907141188581615], [5656.854249492303, -3.5873838119711037], [6062.866266041508, -3.7011976712018106], [6498.019170849792, -3.7214497015951], [6964.404506368894, -3.6102600707006274], [7464.2639322943505, -3.32830059178663], [7837.676661371323, -3.0], [7999.999999999882, -2.8385310783259965]]}",,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.3571547999891,None,767.3797836674958,9.424494065508316,0.00011794160177192114,1,"[0.5265637931170197, 0.5265637931170197, 0.5265637931170197, 0.5265637931170197]","[483.4189713532259, 542.619448776752, 609.069737926456, 683.6576655961828]",Tone,"[8.0, 10.0, 12.677992580316015, 14.0]",False,930.3517227999982,932.948587699997,932.948587699997,934.1475673999958,['space'],1,[0.315718800004106],3.1405563200241886,4.165401620019111,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,6,0,6,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.5837224999996,None,2248.681008842103,4.792271583857125,0.00013946359867112015,1,"[0.6518619626815425, 0.7682102221228594, 0.7426364124922521, 0.6382335757411965]","[892.3896497442169, 1124.3405044210517, 1416.5802687695027, 1784.7792994884333]",Major_3rd,"[15.434644929157692, 13.0, 10.533624096537752, 9.44561707139802]",False,935.601146999994,938.7764172000025,938.7764172000025,940.0022387999925,['space'],1,[0.37475660000927746],3.816646320017753,4.833509820018662,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
