tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.2759358999319,None,6062.8662660415985,-5.0,6.682440389904723e-05,1,"[0.7827397195476511, 0.6598330901431457, 0.7791948462681516, 0.6581397042470194]","[317.08993537705953, 347.4661317198171, 361.7080451144642, 768.583214217471]",None,"[7.801313489013854, 7.186672611562737, 7.186672611562737, 4.615494661919124]",False,972.1704943999648,975.4175460999832,975.4175460999832,976.6354231999721,['space'],1,3.9087446997873485,4.93485359987244,None,1,None,1,[0.35870189988054335],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.1489095001016,None,707.1067811865476,-2.0,3.527051522850936e-05,0,"[0.5894944953525028, 0.6341979237826956, 0.6944566264285545, 0.465090462544897]","[280.61551207734334, 353.5533905932739, 445.44935907016975, 561.2310241546866]",Major_3rd,"[8.101610357160641, 7.186672611562737, 6.6178635361651335, 6.216208046997928]",False,978.1730669999961,981.1319284001365,981.1319284001365,982.3683852001559,None,0,3.386743266368285,4.419805266428739,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.6443146001548,None,1307.9441635577411,0.9522353035329638,5.9219707983818066e-05,0,"[0.6723276301486838, 0.5277921331216204, 0.6039760447185226, 0.7467732353691812]","[139.51015467748283, 149.52374599328664, 597.8605824452565, 333.14823810546204]",None,"[6.919512542731903, 7.0, 6.0, 7.488071809041017]",False,983.6668933001347,986.5039946001489,986.5039946001489,987.741314999992,None,0,3.580907166702673,4.595318566542119,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.2566794999875,None,1989.3386902866525,3.296753518001286,0.00010864358715224129,1,"[0.41022684709417345, 0.41022684709417345, 0.41022684709417345, 0.41022684709417345]","[6106.52586083004, 380.66992090001935, 1138.480890125096, 2245.4930336401353]",None,"[0.0, 6.923446411116335, 5.643900624143384, 9.237281137673754]",False,1049.2204644000158,1051.4652196001261,1051.4652196001261,1052.7000245000236,['space'],1,2.659275066573173,3.6856954665854573,None,1,None,1,[0.3029390999581665],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.9589432999492,None,1009.1101415703215,-1.4722969045611616,3.750555758477589e-05,1,"[0.4264196259870081, 0.47524182740598603, 0.5410378050348155, 0.7181042089552996]","[2542.7982180536874, 2018.2202831406432, 1601.8625002805072, 1271.3991090268437]",Major_3rd,"[8.865510346829453, 9.296753518001285, 8.456914536802293, 6.314833170568972]",False,1053.9723342000507,1056.4398042999674,1056.4398042999674,1057.6562952999957,['space'],1,3.2036553665529937,4.231436266563833,None,1,None,1,[0.38258239976130426],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.2502039000392,None,435.2752816480623,-1.0,6.662271952302988e-05,1,"[0.667225619205604, 0.6197338596968419, 0.5082582128882264, 0.4769747776886708]","[690.9564399838885, 615.5722066724585, 548.4124898473133, 488.57998421712324]",Tone,"[5.058528304845914, 5.911524192183128, 6.40013392183546, 6.496714046214889]",False,1060.5575524999294,1063.3919571000151,1063.3919571000151,1064.6038810999598,['space'],1,3.305718566523865,4.334915266605094,None,1,None,1,[0.3313755998387933],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.9438617001288,None,,,,,"[0.5090405512144098, 0.6074591753056128, 0.5506488751458128, 0.7334133915152524]","[767.8892166922583, 967.4797880978617, 1218.9481503723273, 1535.7784333845161]",Major_3rd,"[4.615494661919124, 4.527703095438838, 6.314833170568972, 8.032865359491113]",True,1065.9697078999598,1068.6741558001377,1068.6741558001377,1069.9044351000339,None,1,3.432612866628915,4.470350466668606,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.4865906999912,None,125.0,2.0,0.000909850429304992,1,"[0.5796832320193291, 0.5796832320193291, 0.5796832320193291, 0.5796832320193291]","[5536.698237418228, 2876.846682570995, 7317.685291328724, 277.6939148626994]",None,"[0.23089339059954916, 7.0, -0.7492944795637086, 8.101610357160641]",False,1071.5013311000075,1074.2733308000024,1074.2733308000024,1075.5062514999881,['space'],1,3.3330161336343735,4.357304533477873,None,1,None,1,[0.4635788998566568],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.9035845000762,None,136.6520459715425,0.7607281090035263,0.0006756405910175548,1,"[0.6229524470083545, 0.5135512031701586, 0.5666304032537764, 0.7354130145906563]","[688.6831569229932, 459.6408623782236, 306.7734708537684, 204.74672754883974]",Perfect_5th,"[5.058528304845914, 6.552496604039485, 7.801313489013854, 8.238750964336528]",False,1076.899964600103,1079.6494704999495,1079.6494704999495,1080.8803230000194,['space'],1,3.468766166595742,4.508432366652414,None,1,None,1,[0.3905687998048961],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.4554796000011,None,,,,,"[0.7729179563539863, 0.6020559856304761, 0.7307640589795064, 0.5066972597645815]","[221.35332153949219, 372.66993790074287, 697.204745483207, 3694.229787614092]",None,"[8.417660824179716, 7.0, 5.058528304845914, 3.0]",True,1082.4659548001364,1085.6011207001284,1085.6011207001284,1086.822828900069,None,1,3.657929866341874,4.687813066411763,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.1998930999544,None,,,,,"[0.591299022766606, 0.5677875054685186, 0.47367109350901276, 0.49936976050350174]","[150.1759979293674, 185.83902161091953, 5982.942768243388, 6089.789029074023]",None,"[7.0, 7.979952219004358, 0.015661922096660064, 0.0]",True,1088.211930300109,1090.8613754999824,1090.8613754999824,1092.081742499955,None,1,3.1794727663509548,4.197855266509578,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.4538052999415,None,1601.3199557644632,2.4569145368022927,7.538268342640614e-05,1,"[0.5644469456235541, 0.5644469456235541, 0.5644469456235541, 0.5644469456235541]","[3874.4913924324965, 187.57847285887897, 283.79246954714296, 648.0108318762443]",None,"[2.0, 7.979952219004358, 8.101610357160641, 5.511143131943443]",False,1093.4580987000372,1096.1815049001016,1096.1815049001016,1097.397738300031,['space'],1,3.2947433665394783,4.329460066510364,None,1,None,1,[0.5187249998562038],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.838812300004,None,307.7861033362292,0.0,0.00010626360360927124,0,"[0.560133191110669, 0.5009661815802778, 0.7598454953222987, 0.41284887544067345]","[488.57998421712324, 435.2752816480623, 387.78619045843385, 345.4782199919442]",Tone,"[6.496714046214889, 6.6178635361651335, 6.923446411116335, 7.186672611562737]",False,1098.873880200088,1101.7263807000127,1101.7263807000127,1102.9479040000588,None,0,3.2764947335235775,4.311931033618748,None,1,None,1,,,,,,"{'estimation': [[125.0, 0.014502800960409361], [125.21771306927737, 0.0], [133.9716828170366, -0.5200865609898964], [141.98465946060588, -1.0], [143.5872943746293, -1.0968528902045243], [153.89305166811442, -1.638591077693634], [162.86638706345354, -2.0], [164.93848884661162, -2.0861838315433836], [176.77669529663666, -2.379023704370023], [189.46457081379947, -2.4789690112267104], [203.0630990890585, -2.3830426528699684], [217.6376408240306, -2.103309010877392], [221.3550538120918, -2.0], [233.25824788420132, -1.6865511353337173], [249.99999999999923, -1.2145388192277622], [258.23725107346644, -1.0], [267.94336563407256, -0.7534051500127029], [287.1745887492579, -0.41728968377800996], [307.78610333622805, -0.267058507897961], [329.87697769322244, -0.34852854892796364], [353.55339059327247, -0.6535626035933196], [371.66452794812346, -1.0], [378.929141627598, -1.1360760505485148], [406.12619817811606, -1.682177855664305], [424.3866810206311, -2.0], [435.2752816480601, -2.1862754030404994], [466.5164957684015, -2.5250821857337766], [499.9999999999975, -2.633307840081824], [535.8867312681438, -2.504151318597015], [574.3491774985143, -2.181704719372476], [591.2002427040175, -2.0], [615.5722066724546, -1.7506627079027073], [659.7539553864424, -1.3447771819012466], [707.1067811865431, -1.043811662480881], [723.0556702476115, -1.0], [757.8582832551941, -0.9068459346291329], [812.2523963562301, -0.9481461150532828], [828.6504148329767, -1.0], [870.550563296117, -1.1204038485298347], [933.0329915368008, -1.3375315591967247], [999.9999999999926, -1.5156285090627932], [1071.773462536285, -1.5924473724428356], [1148.698354997026, -1.538343886799864], [1231.1444133449063, -1.3638348665409152], [1319.5079107728832, -1.1116024128046869], [1358.2696702446106, -1.0], [1414.2135623730828, -0.8477894294381876], [1515.7165665103846, -0.6508928335016424], [1624.5047927124563, -0.5630621925420872], [1741.1011265922318, -0.6011155525807159], [1866.065983073597, -0.7547979695389634], [1999.9999999999802, -0.9949322807054455], [2002.4822585946567, -1.0], [2143.5469250725646, -1.2780865713202307], [2297.396709994046, -1.5565154747602845], [2462.2888266898062, -1.8184805232596464], [2586.399073734332, -2.0], [2639.01582154576, -2.074498089076548], [2828.427124746159, -2.333918763949433], [3031.4331330207615, -2.625324194717564], [3249.0095854249043, -2.9904076874086667], [3253.671077647662, -3.0], [3482.202253184451, -3.439328486965077], [3732.1319661471844, -3.9668964642565347], [3745.3309196597684, -4.0], [3999.9999999999504, -4.557339220119497], [4200.207297074439, -5.0], [4287.093850145118, -5.176193601148402], [4594.793419988081, -5.756507754128139], [4748.655486498579, -6.0], [4924.577653379601, -6.282269718999856], [5278.031643091513, -6.674582399131168], [5656.854249492303, -6.92221597217926], [6062.866266041508, -6.996865073944234], [6498.019170849792, -6.884361218357174], [6964.404506368894, -6.601780766118288], [7464.2639322943505, -6.177253839021663], [7640.497851876481, -6.0], [7999.999999999892, -5.630842700163247]], 'plus_line': [[125.0, -2.1075841129630817], [133.9716828170366, -2.555746006461594], [141.2533960701976, -3.0], [143.5872943746293, -3.158653721868642], [153.89305166811442, -3.8005158681088558], [158.2833386464061, -4.0], [164.93848884661162, -4.3389126823907604], [176.77669529663666, -4.648704359250608], [189.46457081379947, -4.719317455326042], [203.0630990890585, -4.588237659340992], [217.6376408240306, -4.291779499968715], [228.20399514907484, -4.0], [233.25824788420132, -3.881722019280575], [249.99999999999937, -3.4747951957092305], [267.94336563407256, -3.050368220351232], [270.82632536764754, -3.0], [287.1745887492579, -2.764665505592656], [307.78610333622805, -2.645582844596551], [329.87697769322244, -2.7288845952464738], [353.0194847761002, -2.9999999999999996], [353.55339059327247, -3.007235597019282], [378.929141627598, -3.493695819374005], [406.12619817811606, -3.9888231519634894], [406.80093470506876, -4.0], [435.2752816480601, -4.499849232715434], [466.5164957684015, -4.8090008960608], [499.9999999999975, -4.888703581552932], [535.8867312681438, -4.72767783454951], [574.3491774985143, -4.356508437973117], [602.514774128413, -4.0], [615.5722066724546, -3.8621671449066888], [659.753955386444, -3.443716104417282], [707.1067811865431, -3.120807138645831], [744.5670905198822, -3.0], [757.8582832551941, -2.9656050899968367], [812.2523963562301, -2.9656265054533457], [834.369915222938, -3.0], [870.550563296117, -3.065029673524427], [933.0329915368008, -3.2223004463654785], [999.9999999999926, -3.391009530422304], [1071.773462536285, -3.5365395206212336], [1148.698354997026, -3.605061690569972], [1231.1444133449063, -3.5438793428682493], [1319.5079107728832, -3.3389528550728134], [1414.2135623730828, -3.0280690005013478], [1423.4546055310936, -3.0], [1515.7165665103846, -2.7832339296470034], [1624.5047927124563, -2.6734143271793656], [1741.1011265922318, -2.7493552056676656], [1866.065983073597, -2.978336982740347], [1875.604381602466, -3.0], [1999.9999999999802, -3.323204440892161], [2143.5469250725646, -3.6203121666191107], [2297.396709994046, -3.841865870953261], [2445.0623690564667, -4.0], [2462.2888266898062, -4.021069477211713], [2639.01582154576, -4.248033674041846], [2828.427124746159, -4.5275555368306275], [3031.4331330207656, -4.8641004972977555], [3106.458005605627, -5.0], [3249.0095854249043, -5.2862528751271425], [3482.2022531844555, -5.702822961945262], [3665.0194941442996, -6.0], [3732.1319661471844, -6.116583093976152], [3999.9999999999504, -6.565024868969823], [4275.1322367344155, -7.0], [4287.093850145118, -7.020492766492992], [4594.793419988081, -7.613223836458056], [4817.394507049536, -8.0], [4924.577653379601, -8.212354205186852], [5278.0316430915, -8.73748134006767], [5592.869732379278, -9.0], [5656.854249492303, -9.063951045650297], [6062.866266041508, -9.152306100329945], [6377.22922332708, -9.0], [6498.019170849792, -8.954417855802614], [6964.404506368894, -8.599554796703792], [7464.2639322943505, -8.130496326145332], [7619.8072076482085, -8.0], [7999.999999999872, -7.720372647541216]], 'minus_line': [[125.0, 2.085028683195506], [125.98002101528219, 2.0], [133.9716828170366, 1.4383940475075092], [140.93186677509695, 1.0], [143.5872943746293, 0.8512255042823323], [153.89305166811442, 0.40484752497526866], [164.8478687535944, 0.0], [164.93848884661162, -0.003035500667819401], [176.77669529663666, -0.25903671324038646], [189.46457081379936, -0.37837960789264796], [203.0630990890585, -0.31923093813774517], [217.6376408240306, -0.06825670886122351], [220.06880317916765, 0.0], [233.25824788420132, 0.3983995621350498], [249.99999999999937, 0.9072733204257597], [253.29761516577287, 1.0], [267.94336563407256, 1.44258099793731], [287.1745887492579, 1.8107008141105774], [307.78610333622805, 1.9702902049202509], [329.87697769322244, 1.8864027741833584], [353.55339059327247, 1.5642372923136567], [378.929141627598, 1.0186657084949022], [379.6846632090549, 1.0], [406.12619817811606, 0.45104643233413244], [429.56359301022223, 0.0], [435.2752816480601, -0.0976388187247857], [466.5164957684015, -0.4260124054621784], [499.9999999999975, -0.5286174669898306], [535.8867312681438, -0.3957733867707306], [574.3491774985143, -0.08686828968162129], [582.7433906150765, 0.0], [615.5722066724546, 0.37191434820476066], [659.7539553864432, 0.7926408649531369], [691.6274122671241, 1.0], [707.1067811865431, 1.117657015254106], [757.8582832551941, 1.2605449399210782], [812.2523963562301, 1.1571488962851146], [840.4857189201338, 1.0], [870.5505632961181, 0.8724293453466605], [933.0329915368008, 0.5597973942278938], [999.9999999999926, 0.32126706118772375], [1071.773462536285, 0.2828226705960617], [1148.698354997026, 0.4551472894121116], [1231.1444133449063, 0.7352778676969074], [1311.931138029451, 1.0], [1319.5079107728832, 1.0294497067719295], [1414.2135623730828, 1.2954795098201297], [1515.7165665103846, 1.444930980889878], [1624.5047927124563, 1.5058333206939996], [1741.1011265922318, 1.5010852459313084], [1866.065983073597, 1.4233658094549186], [1999.9999999999802, 1.2463015466030263], [2120.2846112248626, 1.0], [2143.5469250725646, 0.959598032583482], [2297.396709994046, 0.6522336584675947], [2462.2888266898062, 0.3280626324451229], [2639.01582154576, 0.024700005984826356], [2657.6602884367817, 0.0], [2828.427124746155, -0.18416780767850643], [3031.4331330207615, -0.3890579842408043], [3249.0095854249043, -0.6967376718517109], [3386.352433184175, -1.0], [3482.2022531844596, -1.181415527605987], [3732.1319661471844, -1.820388996796938], [3787.744191761358, -2.0], [3999.9999999999504, -2.5684642669430673], [4149.986907686063, -3.0], [4287.093850145118, -3.332027054232894], [4594.793419988081, -3.978863628518103], [4609.236652691642, -4.0], [4924.577653379601, -4.385360544041946], [5278.031643091506, -4.645791056281163], [5656.854249492303, -4.7976613470413305], [6062.866266041508, -4.850681103304526], [6498.019170849792, -4.7894149640169275], [6964.404506368894, -4.57700102325113], [7464.2639322943505, -4.180413679581417], [7615.229340706096, -4.0], [7999.999999999882, -3.4934622052219098]]}",,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.2299138000235,None,8000.0,-5.0,0.00010208689723347648,1,"[0.7372542363096045, 0.4948923285806166, 0.6717469504649152, 0.4525371776294832]","[327.4436795033082, 3555.003920766477, 4759.128280864532, 2006.733010739027]",None,"[7.488071809041017, 3.8732573415116693, 0.8445011065612587, 9.296753518001285]",False,1104.241430199938,1107.176024200162,1107.176024200162,1108.3991696999874,['space'],1,3.3823155662976205,4.419574866304174,None,1,None,1,[0.4641812997870147],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.722369800089,None,151.43223995971312,1.1364636648559236,0.0005555298325663349,1,"[0.6119600402424898, 0.579146319005221, 0.7924550589548031, 0.7586053893928975]","[1467.5395710254322, 2008.5078349301896, 292.5671666510351, 794.7354705359481]",None,"[8.0, 9.296753518001285, 8.0, 4.291706120163045]",False,1109.7267660000362,1112.7451178999618,1112.7451178999618,1113.9624083000235,['space'],1,3.779385466594249,4.80859506665729,None,1,None,1,[0.5483688998501748],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.5872266001534,None,,,,,"[0.48100544180834987, 0.5304447700402797, 0.441916478827644, 0.6621558646800118]","[182.3616286362678, 251.41693792913313, 870.1819931553923, 1968.1421809265323]",None,"[7.683030925175551, 8.468962899417772, 4.1456602449515545, 9.296753518001285]",True,1115.6045155001339,1118.0884869999718,1118.0884869999718,1119.3190371999517,None,1,3.153832566458732,4.191113566514105,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.8362147000153,None,659.7539553864473,0.0,4.855544497866433e-05,1,"[0.6018228936003653, 0.4909246421631027, 0.5582284700951159, 0.677546495239021]","[1171.5067686316124, 370.4496628091088, 472.6534414048085, 823.3425000472475]",None,"[6.0, 7.0, 6.552496604039485, 4.291706120163045]",False,1120.8590236001182,1123.543508599978,1123.543508599978,1124.781940100016,['space'],1,3.3493696667719632,4.383173266658559,None,1,None,1,[0.3437085999175906],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.307911500102,None,,,,,"[0.49682821166863883, 0.49682821166863883, 0.49682821166863883, 0.49682821166863883]","[351.31738024153793, 985.6650443163273, 1618.4795953452133, 166.6840574463978]",None,"[7.186672611562737, 4.527703095438838, 8.456914536802293, 7.395300579819079]",True,1126.3081686999649,1128.838986299932,1128.838986299932,1130.0619665000122,None,1,3.028531066607684,4.052975466474891,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
