tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_frequency,Audiogram_both,Audiogram_time,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0640673999442,None,8000.0,1.0,0.0002036901389020564,0,"[0.7950285744540582, 0.7950285744540582, 0.7950285744540582, 0.7950285744540582]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[3.45311567350506, 4.930889606701771, 7.0, 8.183632258325732]",False,700.980115699931,704.4123379999073,704.4123379999073,705.615456999978,None,0,4.194221559679136,5.210969259729609,None,1,None,1,,,,,"{'estimation': [[125.0, -8.883979736521447], [128.01133868731483, -9.0], [133.9716828170366, -9.220594081533385], [143.5872943746293, -9.363192320662819], [153.89305166811442, -9.241209338694022], [160.02186871247275, -9.0], [164.93848884661162, -8.810159811523086], [176.77669529663666, -8.095523493637481], [178.01294067098954, -8.0], [189.46457081379947, -7.1562382251999574], [191.41186516311117, -7.0], [203.0630990890585, -6.109622339053492], [204.58184417763567, -6.000000000000001], [217.6376408240306, -5.103701566019537], [219.53138895395406, -5.0], [233.25824788420118, -4.284884868385232], [242.34950439726194, -4.0], [249.99999999999937, -3.766591699370508], [267.94336563407256, -3.6282789723144417], [287.1745887492579, -3.8686668479162236], [291.7647066589681, -4.0], [307.78610333622805, -4.4320569155827], [323.9004171955923, -5.0], [329.87697769322244, -5.2014294026523595], [352.763681095827, -6.0], [353.55339059327247, -6.026576414425888], [378.929141627598, -6.7579907707710465], [391.73066914618965, -7.0], [406.12619817811606, -7.266483562237977], [435.2752816480607, -7.443389911157709], [466.5164957684015, -7.260408455282292], [483.011004750254, -7.0], [499.9999999999975, -6.736028296760275], [534.1854561581688, -6.0], [535.8867312681438, -5.963292986038239], [574.3491774985143, -5.059090628912169], [576.946358562217, -5.0], [615.5722066724546, -4.154667494218027], [623.8867910469017, -4.0], [659.7539553864432, -3.370141348370847], [689.3151314539215, -3.0], [707.1067811865431, -2.7903918932103307], [757.8582832551951, -2.4654198706218398], [812.2523963562301, -2.382158793058136], [870.5505632961181, -2.5014120735508953], [933.0329915368008, -2.7706202537065217], [973.2228567982404, -3.0], [999.9999999999939, -3.1494760837119684], [1071.773462536285, -3.583178917976782], [1138.2156059765766, -4.0], [1148.698354997026, -4.066054860050448], [1231.1444133449063, -4.581342510997706], [1298.068842122471, -5.0], [1319.5079107728832, -5.133313091276475], [1414.2135623730828, -5.6980158714253415], [1467.143128643947, -6.0], [1515.7165665103846, -6.269321242119305], [1624.5047927124563, -6.793992426693359], [1675.5933296988012, -7.0], [1741.101126592234, -7.253086545018466], [1866.065983073597, -7.591544154585421], [1999.9999999999777, -7.796943518934566], [2143.5469250725646, -7.865871026521287], [2297.396709994049, -7.813564714379229], [2462.2888266898062, -7.675835052296922], [2639.01582154576, -7.4974681505190555], [2828.427124746159, -7.320033193059745], [3031.4331330207615, -7.172342594751758], [3249.0095854249043, -7.0617614564865185], [3400.991913508599, -7.0], [3482.2022531844555, -6.96853733127425], [3732.1319661471844, -6.848739068769316], [3999.9999999999504, -6.641873941658223], [4287.093850145118, -6.283085397236444], [4434.826077608103, -6.0], [4594.7934199880865, -5.711288285136645], [4887.9778337073585, -5.0], [4924.577653379601, -4.916992618876542], [5246.396514822112, -4.0], [5278.031643091506, -3.917740801264525], [5576.285778753639, -3.0], [5656.854249492303, -2.775588719586616], [5916.396241508832, -2.0], [6062.866266041508, -1.5917944674092102], [6293.756371394468, -1.0], [6498.019170849792, -0.48450842245825554], [6750.032259247483, 0.0], [6964.404506368894, 0.4252930645777855], [7443.3711432491955, 1.0], [7464.2639322943505, 1.027078198621539], [7999.999999999882, 1.2598955588298608]], 'plus_line': [[125.0, -11.306040617971837], [133.9716828170366, -11.604966799463767], [143.5872943746293, -11.822270848498759], [153.89305166811442, -11.817119077238218], [164.93848884661162, -11.485021576286897], [172.82960346470676, -11.0], [176.77669529663666, -10.77702308910249], [186.7487476631667, -10.0], [189.46457081379947, -9.80013135475994], [199.18120733020734, -9.0], [203.0630990890585, -8.696102614628346], [212.4175485618074, -8.0], [217.6376408240306, -7.633005265512297], [228.8941644734421, -7.0], [233.25824788420132, -6.773194192936452], [249.99999999999937, -6.261514638881511], [267.94336563407256, -6.120555273425442], [287.17458874925757, -6.372755266530551], [307.78610333622805, -6.899245853430999], [310.72107483860634, -7.0], [329.87697769322244, -7.65507537920932], [339.93710494935283, -8.0], [353.55339059327247, -8.468196703951417], [372.3894807419543, -9.0], [378.929141627598, -9.191970516257332], [406.12619817811606, -9.716510682028009], [435.2752816480601, -9.920669221600843], [466.5164957684015, -9.797337725210214], [499.9999999999975, -9.345439751618075], [516.4268379495061, -9.0], [535.8867312681438, -8.621169245528279], [562.5984573375638, -8.0], [574.3491774985143, -7.739567896456334], [607.2836731934452, -7.0], [615.5722066724546, -6.823390308196942], [658.7258550829705, -6.0], [659.7539553864432, -5.981751954165542], [707.1067811865431, -5.345222822228573], [745.1731981120267, -5.0], [757.8582832551941, -4.902578258792423], [812.2523963562301, -4.74003233626008], [870.5505632961181, -4.796358039322339], [925.5880282959928, -5.0], [933.0329915368008, -5.031481216232789], [999.9999999999926, -5.432687514831034], [1071.773462536285, -5.87532919668913], [1090.5782269356969, -6.0], [1148.698354997026, -6.41133262456478], [1231.1444133449063, -6.943167277329139], [1239.7766417177884, -7.0], [1319.5079107728832, -7.545609516941667], [1394.8103373796716, -8.0], [1414.2135623730828, -8.125490382510598], [1515.7165665103846, -8.706899068687846], [1577.8311697662257, -9.0], [1624.5047927124563, -9.234676086687513], [1741.1011265922318, -9.671908079890937], [1866.065983073597, -9.976711296371064], [1881.701486261737, -10.0], [1999.9999999999827, -10.197462014195649], [2143.5469250725646, -10.2952684925056], [2297.396709994046, -10.294607130840756], [2462.2888266898062, -10.216234079542126], [2639.01582154576, -10.079587107247885], [2727.485012122574, -10.0], [2828.427124746159, -9.924487789332545], [3031.4331330207615, -9.78219797395646], [3249.0095854249043, -9.656332596246944], [3482.2022531844555, -9.545950181046226], [3732.1319661471844, -9.42241783088966], [3999.9999999999504, -9.219521307038802], [4163.104991165872, -9.0], [4287.093850145118, -8.856097320710045], [4594.7934199880865, -8.273830653291567], [4691.646363481534, -8.0], [4924.577653379601, -7.399515145947966], [5044.17885403049, -7.0], [5278.031643091513, -6.259352577070856], [5352.042872876884, -6.0], [5640.610800421535, -5.0], [5656.854249492303, -4.9496181182763825], [5960.17215968595, -4.0], [6062.866266041508, -3.691882198151878], [6336.952294911613, -3.0], [6498.019170849792, -2.601164303198898], [6846.30209037089, -2.0], [6964.404506368894, -1.8008649106291332], [7464.2639322943505, -1.4083490733197657], [7999.999999999892, -1.428884183478953]], 'minus_line': [[125.0, -6.606293502520855], [133.63998330740822, -7.000000000000001], [133.9716828170366, -7.0130795928140754], [143.5872943746293, -7.08750574692517], [147.8115042699642, -7.0], [153.89305166811442, -6.8557250639456], [164.93848884661162, -6.346987981094886], [170.41383324646063, -6.0], [176.77669529663666, -5.587016403145524], [184.64789779142743, -5.0], [189.46457081379947, -4.6462072154974035], [197.860592117964, -4.0], [203.0630990890585, -3.613950004332125], [211.9201830896607, -3.0], [217.6376408240306, -2.613699167096425], [229.27309218465572, -2.0], [233.25824788420132, -1.78551437954455], [249.99999999999937, -1.2476531703966025], [267.94336563407256, -1.098529965080132], [287.17458874925825, -1.3357935675868564], [307.78610333622805, -1.956361098631057], [308.84224319879473, -2.0], [329.87697769322244, -2.775813570948006], [335.4357279335528, -3.0], [353.55339059327247, -3.663172494227884], [363.93776918641015, -4.0], [378.929141627598, -4.437193133540801], [406.12619817811606, -4.961052372893882], [413.0383767511257, -5.0], [435.2752816480601, -5.104216657148524], [448.89294248001323, -5.0], [466.5164957684015, -4.84710656239635], [499.9999999999975, -4.244573747547917], [510.33152792739673, -4.0], [535.8867312681438, -3.3793659841342163], [550.9124890526693, -3.0], [574.3491774985137, -2.407604435499625], [592.3564618421533, -2.0], [615.5722066724546, -1.4794294272642965], [643.9629076917682, -1.0], [659.7539553864432, -0.731676978925416], [707.1067811865431, -0.24360806788220815], [757.8582832551941, -0.037141674771165326], [812.2523963562301, -0.05789212368662685], [870.5505632961181, -0.24647778743107937], [933.0329915368008, -0.548218590088109], [999.9999999999926, -0.943317506233675], [1008.9443389649576, -1.0], [1071.773462536285, -1.3379241801891992], [1148.698354997026, -1.771420625238707], [1186.1694144351554, -2.0], [1231.1444133449063, -2.2436938635388226], [1319.5079107728832, -2.74256567652209], [1361.47910249016, -3.0], [1414.2135623730828, -3.2884599135083583], [1515.7165665103846, -3.850276483365329], [1543.032898364343, -4.0], [1624.5047927124563, -4.386884685105995], [1741.1011265922318, -4.879657184182175], [1776.706899434291, -5.0], [1866.065983073597, -5.251608579491689], [1999.9999999999827, -5.465075863669611], [2143.5469250725646, -5.5141633180900325], [2297.396709994049, -5.409741076619092], [2462.2888266898062, -5.2063581753806965], [2616.8529614566896, -5.0], [2639.01582154576, -4.965807415603131], [2828.427124746159, -4.728589974399116], [3031.4331330207615, -4.571614757395961], [3249.0095854249043, -4.48570712591669], [3482.2022531844555, -4.430648741316441], [3732.1319661471844, -4.3446227242319235], [3999.9999999999504, -4.164779759335922], [4141.283789217061, -4.0], [4287.093850145118, -3.8180935461789254], [4594.7934199880865, -3.302561268574917], [4734.375208383585, -3.0], [4924.577653379601, -2.598795157911793], [5164.726576941064, -2.0], [5278.031643091506, -1.733839729049418], [5543.301691263029, -1.0], [5656.854249492303, -0.7127723190650508], [5903.245196693655, 0.0], [6062.866266041508, 0.4241178564465251], [6274.6119646513425, 1.0], [6498.019170849792, 1.5886439906764103], [6681.86566263392, 2.0], [6964.404506368902, 2.657456629665246], [7181.037634582023, 3.0], [7464.2639322943505, 3.496292414084205], [7999.999999999882, 3.9739326206301926]]}",,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.2545726000099,None,1559.23687851601,0.0,5.3306873571157734e-05,1,"[0.5603274627392851, 0.735167968306577, 0.7996080150934812, 0.574113524810401]","[1209.874865889139, 235.228866643055, 1445.23271206582, 379.18417349308254]",None,"[6.683787031380474, 1.0, 6.530561368431182, 4.456966316652261]",False,707.2479926999658,710.384503099951,710.384503099951,711.5900602999609,['space'],1,3.714977719937451,4.738174419966526,None,1,None,1,[0.40291129995603114],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.03474059992,None,307.7861033362292,3.0,0.00015010132972500563,0,"[0.4225757492903679, 0.7354765859238167, 0.7359910164541211, 0.611872173903567]","[1377.0041642949118, 3087.3393571904753, 3459.9797455625594, 3813.61029479709]",None,"[6.530561368431182, 4.168932372875219, 4.165649081379183, 3.878558029931074]",False,713.659263700014,716.5930687999353,716.5930687999353,717.7962134999689,None,0,3.54885019978974,4.567492799833417,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.269165799953,None,,,,,"[0.6858811412993595, 0.6858811412993595, 0.6858811412993595, 0.6858811412993595]","[687.8330162634837, 459.6845966515169, 1570.7138705274592, 2671.664254723129]",None,"[2.840435712491632, 4.005196534947492, 6.0, 3.474299885712254]",True,719.2619398999959,722.3479521999834,722.3479521999834,723.567200099933,None,1,3.774756719940342,4.784794820006937,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.0907136999303,None,680.3615711851181,-3.245626162872991,3.217248331475668e-05,0,"[0.4583540911780752, 0.5569024618456745, 0.7084383427815302, 0.47610019647074386]","[305.84267338299827, 6478.05651825509, 3185.8337669459897, 1128.540224698538]",None,"[3.5745719369322506, 7.153997528836262, 4.276055605350804, 6.372236586911086]",False,725.0920092999004,727.8492714999011,727.8492714999011,729.0724557999056,None,0,3.2209244198165834,4.220807519857772,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3590414999053,None,435.2752816480623,4.0,0.00011847381036860221,1,"[0.5121468580209249, 0.4460653022458957, 0.7109814911709207, 0.6194185639391091]","[1116.3097686646763, 227.27402775145944, 162.74022790171597, 264.0766572456683]",None,"[6.0, 0.8322732586028652, -1.1722083607040013, 2.0]",False,731.3005909000058,734.0120802000165,734.0120802000165,735.2172154999571,['space'],1,3.3108287397772074,4.344387739780359,None,1,None,1,[0.3692829000065103],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.6880897999508,None,6802.083755854801,2.0,0.0001828303796364251,1,"[0.7233412220330622, 0.7233412220330622, 0.7233412220330622, 0.7233412220330622]","[1277.4010630074677, 544.8598974689428, 303.7177188581454, 161.746946685286]",None,"[6.747195786821025, 3.332236962200369, 3.5745719369322506, -1.1722083607040013]",False,736.6867836000165,739.8830973999575,739.8830973999575,741.1189677999355,['space'],1,3.935635219910182,4.962681419914588,None,1,None,1,[0.40423480002209544],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.6688763999846,None,,,,,"[0.7401853646209684, 0.7401853646209684, 0.7401853646209684, 0.7401853646209684]","[3909.0062347459343, 853.942722150522, 249.37476978863305, 1718.3378482197668]",None,"[3.5351726824326306, 4.0, 1.5706783981663497, 4.560991461741839]",True,760.6551268999465,763.9050450999057,763.9050450999057,765.1101755999262,None,1,3.9872348197968677,5.0142849198309705,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.712805399904,None,3999.9743440924126,-2.4648273175673694,6.320134320058496e-05,0,"[0.6912769573879132, 0.7440201934730721, 0.6293604671518408, 0.4271682605592612]","[4533.58511056979, 3417.038932673057, 6644.222068964544, 1112.9043900578229]",None,"[3.2084435504672473, 4.165649081379183, 7.153997528836262, 6.0]",False,766.7062735999934,769.7934323999798,769.7934323999798,771.0086681999965,None,0,3.508277619839646,4.541860319906846,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.2996935999254,None,125.0,-3.0,0.0005116464961403772,1,"[0.49424039427453886, 0.7914122680792668, 0.6060741930854346, 0.7698164182036682]","[586.2508819958973, 238.2231894383494, 192.25222709446902, 811.9680358249124]",None,"[3.0, 1.0, -0.813030767644773, 3.4838960020331875]",False,772.9821181999287,775.9214418999618,775.9214418999618,777.1288620999549,['space'],1,3.7076347797410563,4.72519887983799,None,1,None,1,[0.3693124999990687],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.7510984999826,None,435.2752816480623,-3.0,5.2920307191259255e-05,0,"[0.4646152475941642, 0.4646152475941642, 0.4646152475941642, 0.4646152475941642]","[327.0183609644085, 125.53629251158428, 164.08972609810638, 757.7988013010412]",None,"[4.0, -0.4750503134073103, -1.1722083607040013, 3.092109227946553]",False,778.7665984999621,781.1807001999114,781.1807001999114,782.3947905999376,None,0,2.889948259922676,3.900864159921184,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.7110963999294,None,7659.888582296337,3.0,0.00024186801303247683,0,"[0.750941069637076, 0.4045978606278702, 0.5997280945767622, 0.45564501320653256]","[168.8923544048322, 1851.1665233395308, 1001.1706232976359, 1104.6006215573225]",None,"[-1.1722083607040013, 3.814699611797265, 5.254994528763916, 6.0]",False,783.7148315999657,786.5098106999649,786.5098106999649,787.7236903000157,None,0,3.2497215198818594,4.278787919902243,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.0426583999069,None,5298.838954016306,-1.953950013750815,0.00011317537679933671,1,"[0.7754980706903493, 0.7754980706903493, 0.7754980706903493, 0.7754980706903493]","[361.08566944344017, 1942.0673160514991, 130.46665744316022, 196.9926908370715]",None,"[4.323537744665273, 3.2454748692368316, -0.761321206828752, -0.40430455611886007]",False,789.0525034999009,792.4033800999168,792.4033800999168,793.6070227999007,['space'],1,4.125125919934362,5.130298319971189,None,1,None,1,[0.43409489991609007],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.2408690999728,None,5278.031643091578,3.0,0.0002012770950599416,1,"[0.6286488601899576, 0.7695585925832717, 0.49234541514278163, 0.7690567698338997]","[7976.514288056585, 144.39061266429988, 6934.554974160388, 3106.0043226789126]",None,"[9.447568707627529, -1.0, 8.183632258325732, 4.168932372875219]",False,795.2692941999994,798.1780233999016,798.1780233999016,799.3879839999136,['space'],1,3.694457859848626,4.719724659924395,None,1,None,1,[0.4774761999724433],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0272821999388,None,1288.0062811346168,0.747195786821025,5.8377594389828976e-05,1,"[0.40023350873670027, 0.5891246908888471, 0.4430894526011806, 0.417103622434079]","[2122.26719176788, 1146.8400529878413, 358.68087585719115, 4919.200412965201]",None,"[3.0, 6.372236586911086, 4.323537744665273, 3.45311567350506]",False,801.0411507999524,803.5064626999665,803.5064626999665,804.7069558999501,['space'],1,2.8737757198978215,3.874707119888626,None,1,None,1,[0.41721240000333637],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.9672761999536,None,176.7766952966369,-8.0,0.00013934586077992474,0,"[0.664771834741777, 0.664771834741777, 0.664771834741777, 0.664771834741777]","[686.0482408886932, 141.90639178516773, 475.7941035247604, 3521.567637534642]",None,"[2.840435712491632, -0.9892591392778911, 4.0, 4.165649081379183]",False,805.9749549999833,808.9927663999842,808.9927663999842,810.224670699914,None,0,3.664725519833155,4.6871489197947085,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.7171530999476,None,1097.2250365092448,0.0,4.811908729626538e-05,1,"[0.47838803308522837, 0.47838803308522837, 0.47838803308522837, 0.47838803308522837]","[7135.844141521899, 6595.750855368899, 2697.3180623487533, 4858.815544029909]",None,"[8.183632258325732, 7.153997528836262, 3.474299885712254, 3.45311567350506]",False,811.7119343999075,814.1621989000123,814.1621989000123,815.3899783999659,['space'],1,2.948669919744134,3.971739419735968,None,1,None,1,[0.36682699993252754],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,5,0,5,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.7377228999976,None,933.0329915368076,-3.0,2.9839290159157653e-05,1,"[0.4679682055542928, 0.4470207756427613, 0.4170941211550559, 0.6514808432938357]","[2791.3460665403923, 897.9303096049648, 3713.681818893895, 5183.203185337037]",None,"[3.866595189950373, 4.000957316205357, 3.878558029931074, 4.0]",False,816.7617035999428,819.132154299994,819.132154299994,820.3365899999626,['space'],1,2.9990695199230686,4.019215819891542,None,1,None,1,[0.3265368000138551],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
