tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.21601640002336,None,189.4645708137998,2.0,0.0003824766710234111,1,"[0.48702790422573994, 0.6910288562870384, 0.6206795908635552, 0.5654233714596366]","[300.7562590205293, 267.9433656340734, 238.71040097760422, 212.666790237714]",Tone,"[4.0, 3.455552171016498, 3.8816575338523966, 5.0]",False,256.9003620999865,259.74604390002787,259.74604390002787,260.9728460999904,['space'],1,[0.43560820003040135],3.376639900379814,4.40271590044722,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,0,0,0,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.35047439998016,None,189.4645708137998,2.0,0.0003824766710234111,1,"[0.48509099413797113, 0.40078496980202555, 0.45391736076179295, 0.6303874855459483]","[7535.892885669879, 7890.438438795353, 2575.458900141199, 1983.7803307311326]",None,"[7.0, 7.692627719322694, 14.0, 11.130926003204255]",False,262.3823203999782,264.7475548000075,264.7475548000075,265.97668009996414,['space'],1,[0.2538884000387043],2.997703300206922,4.031574600143358,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.8922938000178,None,,,,,"[0.7845900816724183, 0.5048393008631284, 0.45220829664827417, 0.48672467499831357]","[242.4442496114277, 215.99327119931738, 192.4281284384105, 171.4339729599245]",Tone,"[3.5204496957262235, 4.513812465724815, 6.0, 8.0]",True,291.865050500026,294.6505492000142,294.6505492000142,295.873717200011,None,1,,3.255728900199756,4.276561300153844,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1893796999939,None,8000.0,-1.0,0.00016179682846481421,0,"[0.6640418058577571, 0.6640418058577571, 0.6640418058577571, 0.6640418058577571]","[329.3620508215092, 194.70878218009318, 829.0572072135662, 204.3283036827379]",None,"[4.674472989159394, 6.0, 5.505543549071022, 5.349834201550752]",False,297.2137953999918,300.23134159995243,300.23134159995243,301.436756500043,None,0,,3.6921805002493784,4.70385740022175,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9407031999435,None,1836.8025716350933,4.61849427374204,0.0001147786278332603,1,"[0.46241409986064586, 0.4666769838799927, 0.5442861782212767, 0.4996821244079533]","[909.1487892759883, 262.0624614854707, 1621.829527377411, 4957.212853163031]",None,"[5.552552403700736, 3.455552171016498, 9.721088948797641, 9.904700882725713]",False,302.93864730000496,305.4509895000374,305.4509895000374,306.6664730999619,['space'],1,[0.27137969993054867],2.9893027001526207,3.991239200113341,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.9768191999756,None,163.82672360216475,2.157001307055994,0.000509146003545566,1,"[0.6887049095810966, 0.5925172992873122, 0.5742610750050112, 0.6968356766732267]","[412.8174752033533, 327.65344720432955, 260.0587133865798, 206.40873760167662]",Major_3rd,"[6.190460112012685, 4.674472989159394, 3.455552171016498, 5.0]",False,307.99206419999246,310.8659387000371,310.8659387000371,312.07360600004904,['space'],1,[0.22110359999351203],3.5863863000413403,4.599135100026615,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.64275600004476,None,,,,,"[0.7069157314270312, 0.7069157314270312, 0.7069157314270312, 0.7069157314270312]","[1283.786916970459, 2463.440488255713, 366.54444498457167, 238.75542000458228]",None,"[7.903959307362302, 13.644897925100949, 5.798875134321018, 3.8816575338523966]",True,313.6386685000034,316.79671989998315,316.79671989998315,318.0252955999458,None,1,,3.856431200169027,4.863425400108099,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.549659900018,None,1759.1321528533574,4.181407649142433,0.0001034700923311945,1,"[0.44986254286022564, 0.44986254286022564, 0.44986254286022564, 0.44986254286022564]","[4432.735257853661, 3518.264305706715, 2792.448229990503, 2216.3676289268305]",Major_3rd,"[13.0, 17.255005123640814, 15.870546298537242, 12.0]",False,319.55746709997766,321.9278291000519,321.9278291000519,323.12943159998395,['space'],1,[0.2489077999489382],2.8240542002022266,3.8367916002171114,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.4419535000343,None,8000.0,1.0,0.0002036901389020564,1,"[0.7180718416504128, 0.7180718416504128, 0.7180718416504128, 0.7180718416504128]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[17.0, 15.433228278353976, 9.0, 6.0]",False,325.43038749997504,328.63247209996916,328.63247209996916,329.83755339996424,['space'],1,[0.2939815999707207],3.887411000439897,4.890247700386681,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.36912209994625,None,574.3491774985172,-1.0,5.333798065099765e-05,1,"[0.5038274278066676, 0.5516931524054963, 0.718911051009419, 0.7303755449069917]","[2611.5534083575562, 1754.6812029703308, 211.51415674346603, 1216.9879622619953]",None,"[14.772803857532233, 10.181407649142432, 5.0, 7.224440241281819]",False,331.382043599966,334.179067100049,334.179067100049,335.40895149996504,['space'],1,[0.20905730000231415],3.5318301001098007,4.555503100156784,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9633579000365,None,578.2283289013296,0.05197357321560758,5.959659161816823e-05,1,"[0.6167529524822396, 0.41443629018829237, 0.6619092891961167, 0.4519546277275379]","[1092.2191154209884, 2545.8146379546542, 7963.097412128038, 422.2996941081922]",None,"[6.097222008835672, 14.0, 7.692627719322694, 6.402990539645807]",False,336.97563170001376,339.70424879994243,339.70424879994243,340.9164490000112,['space'],1,[0.263276599929668],3.1685021001612768,4.185654200147837,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.2252905999776,None,,,,,"[0.44302662360242095, 0.44302662360242095, 0.44302662360242095, 0.44302662360242095]","[2103.8973254339735, 1669.8644138134855, 1325.3722635658937, 1051.9486627169867]",Major_3rd,"[11.778488868989728, 10.0, 7.903959307362302, 6.0]",True,342.2143529000459,344.575594099937,344.575594099937,345.7869987000013,['space'],0,[0.36594470008276403],2.8016577002126724,3.8264270002255216,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0838147000177,None,6842.92962427508,0.23527188064374738,0.0001504869494009107,1,"[0.46171414395418986, 0.46171414395418986, 0.46171414395418986, 0.46171414395418986]","[714.8644109767027, 6566.27444040832, 205.32369272683363, 566.2813941563192]",None,"[5.6586428705152665, 6.0, 5.349834201550752, 6.051973573215608]",False,347.0791659000097,349.4932673999574,349.4932673999574,350.71120340004563,['space'],1,[0.3586741000181064],2.876098800217733,3.9076772002736107,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0365973999724,None,8000.0,-2.0,0.00014420157515633036,1,"[0.48878545580949617, 0.5196821486468537, 0.7058059133805324, 0.5097239630515401]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[9.0, 6.891561803284695, 6.0, 6.235271880643747]",False,352.048435100005,354.79570699995384,354.79570699995384,356.0334419000428,['space'],1,[0.6231640999903902],3.2645498001948,4.28231820021756,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.3675044999691,None,1866.0659830736151,2.0,8.656905679825736e-05,1,"[0.690209689995759, 0.690209689995759, 0.690209689995759, 0.690209689995759]","[189.27392634489564, 5636.356470070102, 377.4768639586165, 975.8090262768432]",None,"[6.298427577435086, 7.0, 5.798875134321018, 5.744353958799096]",False,357.4638138000155,360.56518879998475,360.56518879998475,361.77402779995464,['space'],1,[0.3749453000491485],3.808083900134079,4.812527400208637,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.3131321000401,None,,,,,"[0.48449642706984836, 0.48449642706984836, 0.48449642706984836, 0.48449642706984836]","[4000.17802288566, 245.71972738305683, 314.1497809398173, 316.86597779475875]",None,"[15.433228278353976, 3.5204496957262235, 4.109296637790383, 4.109296637790383]",True,363.3231824999675,365.80626610002946,365.80626610002946,367.0087628000183,None,1,,2.958611600100994,3.979603400104679,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.34851919999346,None,307.7861033362292,-3.0,7.522887020865065e-05,1,"[0.7911339808443678, 0.5281523668515928, 0.4960370268080587, 0.6571814768323581]","[5606.533997699938, 2738.9159997060074, 1508.806944953856, 727.6274569387882]",None,"[7.0, 15.0, 9.201067646924706, 5.6586428705152665]",False,368.36713100003544,371.20496669993736,371.20496669993736,372.41415910003707,['space'],1,[0.28615289996378124],3.5123851001262665,4.531054800143465,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9321648000041,None,834.852086499728,-0.4944564509289784,3.718066959206604e-05,0,"[0.44642587686228247, 0.44642587686228247, 0.44642587686228247, 0.44642587686228247]","[1325.4489035977826, 728.372943661839, 5429.7830384726785, 6043.1511195914245]",None,"[7.903959307362302, 5.6586428705152665, 8.0, 6.139549794679203]",False,373.9310696000466,376.29374839994125,376.29374839994125,377.5168366000289,None,0,,2.8052698001265526,3.814011000096798,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7965110000223,None,203.0630990890589,-3.0,0.00018367018267475058,1,"[0.4411267524781502, 0.4411267524781502, 0.4411267524781502, 0.4411267524781502]","[639.5247880400276, 139.43715023045888, 7308.491350979498, 1021.6019705460876]",None,"[5.764280545125407, 9.477597685312794, 6.872770106313241, 5.744353958799096]",False,379.6968173000496,382.0565697000129,382.0565697000129,383.25853140000254,['space'],1,[0.21293189993593842],2.8227036002790555,3.8422083002515137,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.5680742999539,None,,,,,"[0.45430335304317254, 0.5606052164448005, 0.5857282057015882, 0.7390893951610857]","[554.3269442321343, 698.4081855619675, 879.9391744084073, 1108.6538884642684]",Major_3rd,"[6.223602336188723, 5.6586428705152665, 5.486761195015499, 6.097222008835672]",True,384.55758849997073,387.17113459995016,387.17113459995016,388.3970739999786,None,1,,3.36407360015437,4.38426700013224,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.99944619997405,None,1224.223567433989,1.224440241281819,6.151993786450426e-05,1,"[0.6948455237021002, 0.6948455237021002, 0.6948455237021002, 0.6948455237021002]","[6169.700169549915, 4117.780837297422, 2748.2889861811263, 1834.2628347655632]",Perfect_5th,"[6.139549794679203, 15.0, 15.0, 10.61849427374204]",False,389.98893799993675,393.10681060003117,393.10681060003117,394.32841179997195,['space'],1,[0.25902270001824945],3.8084109001792967,4.832370500196703,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,1,0,1,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8699984999839,None,241.47757375168086,-2.1183424661476034,0.00014431943115339463,1,"[0.43997311335765255, 0.43997311335765255, 0.43997311335765255, 0.43997311335765255]","[1962.6601613243758, 783.9230824911986, 5629.840925894814, 490.93227654603623]",None,"[11.0, 5.5706369273676914, 7.0, 6.372481883993501]",False,395.86736000003293,398.2077741000103,398.2077741000103,399.42891639994923,['space'],1,[0.41891479992773384],2.791804400156252,3.7909915001364425,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.60268959996756,None,353.5533905932738,-1.0,7.897582242723967e-05,1,"[0.5970947697466976, 0.5970947697466976, 0.5970947697466976, 0.5970947697466976]","[198.8173220136104, 2506.437776572557, 193.3904067835155, 4420.129421352951]",None,"[5.349834201550752, 14.0, 6.0, 13.0]",False,419.60716689995024,422.4410071000457,422.4410071000457,423.6535631000297,['space'],1,[0.3096047000726685],3.4332964001223445,4.465154900099151,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.10736739996355,None,1270.3683529205596,1.224440241281819,6.217907871153576e-05,1,"[0.41473002532922265, 0.7284403959073099, 0.48438982122093766, 0.6072855189519103]","[7884.516790426813, 1862.39693219236, 792.7729230234936, 248.61707014293586]",None,"[7.692627719322694, 10.61849427374204, 5.505543549071022, 3.5204496957262235]",False,425.0982093999628,427.7663900000043,427.7663900000043,428.9721197000472,['space'],1,[0.18754079996142536],3.2482971001882106,4.254131900146604,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.40023679996375,None,5278.031643091578,5.0,0.00025339284978307064,1,"[0.5138583324762251, 0.547969151065665, 0.5306438460342978, 0.6674812590779242]","[622.88683922679, 3599.1440389528952, 3325.172513983921, 128.12883410813708]",None,"[5.893675222621583, 17.0, 17.27513827088565, 10.0]",False,431.1112751000328,433.74651480000466,433.74651480000466,434.97850620001554,['space'],1,[0.1392166999867186],3.303035500459373,4.327321500401013,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.46323899994604,None,4049.1892937110206,9.0,0.00024611447863712356,1,"[0.6873382484581146, 0.6820299537572596, 0.40709419375295, 0.5357844745382804]","[2430.934429799784, 3892.0336811667244, 1516.2368744335406, 561.1260916575283]",None,"[13.644897925100949, 16.0, 9.201067646924706, 6.051973573215608]",False,436.45870479999576,439.2506967999507,439.2506967999507,440.484660099959,['space'],1,[0.27573520003352314],3.352717300178483,4.381031900178641,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.88895319995936,None,,,,,"[0.7591461060008037, 0.7591461060008037, 0.7591461060008037, 0.7591461060008037]","[1239.3921810188883, 1391.1706861650825, 1561.5362979408146, 1752.7652314960822]",Tone,"[7.224440241281819, 8.583196466424154, 9.201067646924706, 10.181407649142432]",True,441.8957367000403,445.2223258999875,445.2223258999875,446.425289100036,None,1,,4.0528162001864985,5.087600800092332,None,1,None,1,,0,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0261890999973,None,406.12619817811805,-6.0,3.821118841650656e-05,0,"[0.5553450977096727, 0.7041952926475818, 0.6500875868774644, 0.5129191656709029]","[4714.240925645109, 1561.9421327611137, 714.9933767179535, 2602.0122875431857]",None,"[11.0, 9.201067646924706, 5.6586428705152665, 14.772803857532233]",False,448.03938370000105,450.9673638000386,450.9673638000386,452.194851999986,None,0,,3.4636986000696197,4.487751400098205,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.55846319999546,None,126.06312616847677,4.0,0.0011304331028679988,1,"[0.5451973635161386, 0.5451973635161386, 0.5451973635161386, 0.5451973635161386]","[4462.691338308358, 3656.061249914, 751.2389763403936, 587.2045958728935]",None,"[13.0, 17.0, 5.5706369273676914, 6.0]",False,453.5598317999393,456.2324158999836,456.2324158999836,457.43539799994323,['space'],1,[0.3492079999996349],3.203224700060673,4.235627700109035,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
,,,,2,0,2,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.84887650003657,None,1166.2592879074252,0.596688252632579,5.4633712807044174e-05,1,"[0.7759178484586947, 0.6742967817137967, 0.4191750272046324, 0.5572869730626365]","[734.6973132349851, 824.6698511011344, 925.660610245965, 1039.01890461599]",Tone,"[5.5706369273676914, 5.505543549071022, 5.552552403700736, 6.0]",False,458.8425533999689,461.7443372999551,461.7443372999551,462.94366170000285,['space'],1,[0.2854075999930501],3.455488500185311,4.460721000097692,None,1,None,1,,,,,,,hoavur,001,fr,0,0,2022-05-04_14h52.44.533,Cluster,2022.1.1,30.70948428688437,
