tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.2532255999977,None,,,,,"[0.5070723644610289, 0.5490855655308683, 0.49808843083851756, 0.6182537757062002]","[1238.4784619879008, 1390.145071229981, 1560.385084099984, 1751.4730376502612]",Tone,"[9.167649185974707, 8.202742051541081, 7.0, 5.797861461966059]",True,993.2599189999746,995.8383763999445,995.8383763999445,997.0716737000039,None,1,,3.2232051198370755,4.244434319785796,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5458490999881,None,202.51307923378948,5.820817285616163,0.0005091897316755523,0,"[0.42831532982686255, 0.42831532982686255, 0.42831532982686255, 0.42831532982686255]","[127.57524570283984, 143.19837160518114, 160.73473750651837, 180.41864269603602]",Tone,"[15.329490798789571, 15.506687383192702, 15.0, 13.797039980076061]",False,998.5617676000111,1000.8666560000274,1000.8666560000274,1002.0683931999374,None,0,,2.761554519762285,3.7766553197288886,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.390962000005,None,125.0,7.0,0.0016179682846481417,1,"[0.4804146449911175, 0.4804146449911175, 0.4804146449911175, 0.4804146449911175]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[12.0, 13.797039980076061, 15.0, 15.506687383192702]",False,1005.4821598000126,1007.9410992999328,1007.9410992999328,1009.1531162000028,['space'],1,[0.27504019998013973],2.9527929193573073,3.9566111193271354,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.4879473999608,None,4926.591723449069,-6.543252236485685,6.953501978262109e-05,1,"[0.4922194634322008, 0.4922194634322008, 0.4922194634322008, 0.4922194634322008]","[1967.3508645678753, 1301.5175197921214, 615.3063503003426, 1078.4677616187732]",None,"[4.49861841184684, 8.781215544860745, 8.683221070112829, 9.341844895661215]",False,1010.4932266999967,1013.0154756000265,1013.0154756000265,1014.2118579000235,['space'],1,[0.3347255999688059],3.000888319686055,4.026096019661054,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.5652525000041,None,,,,,"[0.4833703226609661, 0.6420166948379756, 0.7684388901411501, 0.7656954082210703]","[4098.905989222092, 740.4167184501466, 362.67563470738634, 7726.402895469488]",None,"[0.0, 8.717639864225424, 6.469206311410494, -0.4082478628706969]",True,1015.567460799939,1018.4935740999645,1018.4935740999645,1019.712941500009,['space'],0,[0.17051049997098744],3.7035263198195025,4.732713019824587,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.3365350000095,None,3049.8833468817447,-3.2380100903502367,4.1014947083768415e-05,1,"[0.5652601131911077, 0.6826372827729891, 0.5136603928412531, 0.6644795595267527]","[1921.3061142300687, 2156.593196408005, 2420.694016610187, 2717.137164214514]",Tone,"[5.0, 4.102496813092523, 3.6605625063632186, 3.470049290367114]",False,1021.353732699994,1024.1275801999727,1024.1275801999727,1025.340224299929,['space'],1,[0.3210967000341043],3.4654439199948683,4.487174619920552,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.883283299976,None,1686.5496991699308,0.0,6.065852844252085e-05,1,"[0.5055895339997813, 0.5055895339997813, 0.5055895339997813, 0.5055895339997813]","[669.3076916647499, 843.2748495849656, 1062.459733839031, 1338.6153833294993]",Major_3rd,"[8.7114728918216, 8.890123896236423, 9.341844895661215, 8.781215544860745]",False,1026.8953471999848,1029.431816700031,1029.431816700031,1030.643552399939,['space'],1,[0.3693312000250444],3.0440438200021163,4.052579819923267,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.990316499956,None,217.63764082403114,-4.0,0.00014567967910578282,0,"[0.6760847162522357, 0.6760847162522357, 0.6760847162522357, 0.6760847162522357]","[2792.471302593301, 160.09441393617317, 462.4866391141561, 1628.1960852841837]",None,"[3.188528583182749, 15.0, 7.683408614321836, 6.621660076540737]",False,1032.0181551999412,1035.0820709000109,1035.0820709000109,1036.2862564999377,None,0,,3.7378721197601408,4.756827019737102,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.828909700038,None,250.0,-2.0,0.0001330362529899405,1,"[0.6976229398659206, 0.6976229398659206, 0.6976229398659206, 0.6976229398659206]","[629.9605249474366, 500.00000000000006, 396.8502629920499, 314.9802624737183]",Major_3rd,"[8.683221070112829, 8.073907754869992, 6.883827048893163, 6.797557276678826]",False,1037.8538131000241,1040.9825080999872,1040.9825080999872,1042.211072599981,['space'],1,[0.19748460000846535],3.826503119780682,4.849201619741507,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.7474996999372,None,,,,,"[0.7571788254004881, 0.7571788254004881, 0.7571788254004881, 0.7571788254004881]","[944.3174123253192, 630.2562584792767, 420.64558607911454, 280.74724638955695]",Perfect_5th,"[9.055491067398357, 8.683221070112829, 7.0, 7.280458301908395]",True,1043.7427471999545,1047.049479600042,1047.049479600042,1048.2593701999867,['space'],0,[0.5516771998954937],4.075071919825859,5.10099351988174,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.8828935000347,None,4312.640818954023,-6.153993784875512,5.192230659148924e-05,0,"[0.5283805168395372, 0.5283805168395372, 0.5283805168395372, 0.5283805168395372]","[1532.864529598301, 915.5891167291518, 558.7791459820403, 129.30404786939033]",None,"[7.454713098789001, 9.0, 8.582078609430688, 15.329490798789571]",False,1049.882410799968,1052.4827496999642,1052.4827496999642,1053.7046668999828,None,0,,3.138214119942859,4.141180119942874,None,1,['space'],0,,[0.28333979996386915],,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.0804492000025,None,5842.071801624941,-6.4874407955257025,5.766276963201371e-05,1,"[0.5993634150252367, 0.5993634150252367, 0.5993634150252367, 0.5993634150252367]","[3680.274618932264, 4130.968587107706, 4636.855461786593, 5204.694279351483]",Tone,"[1.0, 0.0, -0.4302768951686673, -0.541673177568244]",False,1055.0940101000015,1057.922247300041,1057.922247300041,1059.1384970999788,['space'],1,[0.30635930004063994],3.434338619816117,4.458498119842261,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.5993029000238,None,176.7766952966369,3.0,0.0004944177713899504,1,"[0.7176512738689403, 0.7176512738689403, 0.7176512738689403, 0.7176512738689403]","[890.8987181403394, 594.6035575013606, 396.8502629920499, 264.86577358982385]",Perfect_5th,"[8.890123896236423, 8.582078609430688, 6.883827048893163, 8.0]",False,1063.118047200027,1066.3060488000046,1066.3060488000046,1067.5156371999765,['space'],1,[0.4403962000505999],3.899806899135001,4.929291899083182,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0868650999619,None,176.7766952966369,-6.0,0.0001754260451641794,1,"[0.5295250255260512, 0.6135499396101631, 0.6710629100903216, 0.5680074116709612]","[445.44935907016975, 353.55339059327383, 280.6155120773433, 222.72467953508485]",Major_3rd,"[7.272468950205591, 6.469206311410494, 7.280458301908395, 10.758907848768903]",False,1069.101222599973,1071.9531477999408,1071.9531477999408,1073.1579581999686,['space'],1,[0.3992877999553457],3.398768019862473,4.404029619763605,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.5535246999934,None,1304.55731727096,2.7812155448607445,7.321546385650306e-05,1,"[0.40865122546266774, 0.5087525642369501, 0.7144551342431094, 0.4915195701282329]","[258.8569572235918, 387.847210906872, 581.1142208486492, 870.6875495712098]",Perfect_5th,"[8.0, 6.59878515438321, 8.582078609430688, 8.890123896236423]",False,1074.5699268999742,1077.2311003999785,1077.2311003999785,1078.456306100008,['space'],1,[0.3690049999859184],3.14423331967555,4.155913019669242,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.7687825999456,None,6253.685934223712,-6.4354709371563725,6.0931703056900664e-05,1,"[0.6105982038271653, 0.5381070563970752, 0.471182749093747, 0.6713069381316494]","[1583.7255354009294, 3165.6451913935916, 563.9048227149243, 4694.079438678797]",None,"[7.0, 2.2095652480986097, 8.582078609430688, -0.4302768951686673]",False,1079.7815016999375,1082.4146781000309,1082.4146781000309,1083.6231786999851,['space'],1,[0.9722737000556663],3.3125196198234335,4.343345319852233,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,6,0,6,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.3798020000104,None,300.1003855376513,1.0,0.00012836555571296606,0,"[0.5268940067448834, 0.5268940067448834, 0.5268940067448834, 0.5268940067448834]","[756.2055856409077, 600.2007710753026, 476.3796676985299, 378.10279282045383]",Major_3rd,"[8.717639864225424, 8.683221070112829, 7.683408614321836, 6.59878515438321]",False,1087.3848340000259,1089.9828058000421,1089.9828058000421,1091.1952756999526,None,0,,3.1322228198405355,4.134417019900866,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,6,0,6,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.563613699982,None,,,,,"[0.785763541510909, 0.785763541510909, 0.785763541510909, 0.785763541510909]","[691.5202110091731, 461.534368809558, 308.0372347781046, 205.5901887750729]",Perfect_5th,"[8.708224822513255, 7.683408614321836, 6.797557276678826, 11.820817285616162]",True,1092.5612557999557,1095.9519358000252,1095.9519358000252,1097.1705519999377,None,1,,4.166549619869329,5.169607719872147,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,6,0,6,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.7680268000113,None,217.63764082403114,-5.0,0.00012983715067005198,0,"[0.4768156510625777, 0.6900644602098487, 0.7221651270298312, 0.6488719019192319]","[2144.743631053877, 728.2612941833738, 1585.9251145610117, 6248.126157973405]",None,"[4.102496813092523, 8.708224822513255, 7.0, -0.43547093715637253]",False,1098.7757843999425,1101.7070667999797,1101.7070667999797,1102.9177588999737,None,0,,3.549453719635494,4.572310719639063,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,6,0,6,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.4036187999882,None,8000.0,-7.0,8.109050486794653e-05,0,"[0.7384219370002841, 0.7384219370002841, 0.7384219370002841, 0.7384219370002841]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[2.2095652480986097, 0.3021827262870165, -0.5432522364856851, -0.4145697355470386]",False,1104.4166283999803,1107.6528941999422,1107.6528941999422,1108.8692911999533,None,0,,3.9675454198149964,4.993312319740653,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
