tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_frequency,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.53930040006526,None,4179.396957366856,-1.4144674359709826,8.181438656313537e-05,1,"[0.6941340939185491, 0.7081904930141367, 0.5291654465540018, 0.4380236074506097]","[1658.5947816792104, 2089.6984786834287, 2632.855101226545, 3317.1895633584204]",Major_3rd,"[5.238359735917687, 9.0, 10.64413019887376, 7.934248541767307]",False,270.54017050005496,273.51701529999264,273.51701529999264,274.73170770006254,['space'],1,[0.31531409989111125],3.3874281998723745,4.39992620004341,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.99714850005694,None,353.5533905932738,-1.0,7.897582242723967e-05,0,"[0.5934584199406119, 0.5934584199406119, 0.5934584199406119, 0.5934584199406119]","[1781.7974362806788, 1189.2071150027211, 793.7005259840998, 529.7315471796477]",Perfect_5th,"[7.0, 6.0, 15.0, 13.999630326367877]",False,276.0292635001242,278.8382964001503,278.8382964001503,280.0672464000527,None,0,,3.409640750149265,4.420673350105062,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.3976966000628,None,,,,,"[0.5370211402301661, 0.765692266834456, 0.6391694793240155, 0.7286948135631679]","[267.3891451539532, 300.1341675651986, 336.8892124928614, 378.14535550806886]",Tone,"[10.12521572052971, 9.432336453088666, 9.530692052403078, 10.47466440993579]",True,294.3636974999681,297.33607510011643,297.33607510011643,298.5564544000663,None,1,,3.7006488000042737,4.717139499960467,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.12367260013707,None,176.7766952966369,0.0,0.0003500209769801159,1,"[0.5603809889696064, 0.5603809889696064, 0.5603809889696064, 0.5603809889696064]","[609.2768057371667, 3527.782359805701, 853.7085467966416, 472.5021036729814]",None,"[15.245364980628292, 6.78511766356254, 13.227877515962216, 12.58752167620985]",False,300.1546312000137,302.8752884999849,302.8752884999849,304.0852348001208,['space'],1,[0.37203249987214804],3.2654284501913935,4.28741225018166,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.47994580003433,None,303.02241406140115,3.4323364530886673,0.00016525407249597595,0,"[0.6161065481512805, 0.6161065481512805, 0.6161065481512805, 0.6161065481512805]","[1527.1372722636781, 1019.241846903036, 680.2623191420225, 454.0206274404534]",Perfect_5th,"[4.564443575721455, 9.0, 15.620563390405254, 12.58752167620985]",False,305.4924908000976,308.38536319998093,308.38536319998093,309.59408310009167,None,0,,3.489109799731523,4.510059499880299,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0603406999726,None,2611.859287873611,4.6441301988737616,0.00013474927529790498,1,"[0.5694456365792918, 0.5694456365792918, 0.5694456365792918, 0.5694456365792918]","[414.78185656146417, 749.1387828367294, 338.7714428492139, 2246.5091032453242]",None,"[11.154379536012986, 15.32905364367366, 9.530692052403078, 10.0]",False,311.06288200011477,313.80588430003263,313.80588430003263,315.02946639992297,['space'],1,[0.3913541999645531],3.2846957999281585,4.310144700109959,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.4268630000297,None,353.5533905932738,-4.0,5.591060055563459e-05,0,"[0.4264437433564397, 0.4264437433564397, 0.4264437433564397, 0.4264437433564397]","[486.2506708846749, 905.3847347273618, 225.34998285155817, 7633.389628330855]",None,"[13.0, 12.0, 12.0, -4.0]",False,317.05982080008835,319.3663071000483,319.3663071000483,320.5928450000938,None,0,,2.740240150131285,3.7724026499781758,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.87296860013157,None,1148.6983549970344,5.0,8.9397783717774e-05,1,"[0.40815985645299674, 0.6538433385670803, 0.5302638169910363, 0.7979554891212037]","[403.037983130927, 630.9663872574022, 658.5426809343019, 636.0358189719977]",None,"[11.154379536012986, 15.245364980628292, 15.620563390405254, 15.245364980628292]",False,321.8814545001369,324.4863569000736,324.4863569000736,325.7064127000049,['space'],1,[0.47140819975174963],3.408639950444922,4.4227371502202,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.3373148001265,None,,,,,"[0.6035150370579339, 0.6035150370579339, 0.6035150370579339, 0.6035150370579339]","[1266.7233405509542, 1005.3989816716281, 797.9857005766495, 633.361670275477]",Major_3rd,"[5.0, 9.823138028380729, 14.499522387231952, 15.245364980628292]",True,327.3427556999959,330.18768039997667,330.18768039997667,331.413477800088,['space'],0,[0.5378560000099242],3.4175389998126775,4.443777499953285,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.83972409996204,None,523.2655219678923,7.9996303263678765,0.00017033700142820516,1,"[0.5329974522480627, 0.5329974522480627, 0.5329974522480627, 0.5329974522480627]","[546.683252170287, 3737.8965610749847, 144.9208066887207, 736.1913060211996]",None,"[14.0, 5.796928157975716, 10.21693571207744, 15.32905364367366]",False,332.8427299000323,335.4808354000561,335.4808354000561,336.69339270005,['space'],1,[0.45910109975375235],3.1481032001320273,4.166691099992022,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.06881069997326,None,2297.3967099940687,0.0,8.14042568960799e-05,1,"[0.5195565451835162, 0.7428112384830876, 0.6922540091971752, 0.5825377148680265]","[455.86124427910823, 683.0201283771975, 1023.3738919967744, 1533.3283446695998]",Perfect_5th,"[12.58752167620985, 15.620563390405254, 9.0, 4.564443575721455]",False,338.089649700094,341.07841930002905,341.07841930002905,342.2966255999636,['space'],1,[0.47868969989940524],3.558920250274241,4.569355150219053,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6915853000246,None,147.47498549880657,4.21693571207744,0.0008492596233307956,1,"[0.6705281670468732, 0.7670976215003733, 0.5636394611269495, 0.7234281376385695]","[234.1019471198005, 208.56112460318778, 185.80683856288758, 165.5350742973855]",Tone,"[11.479029571563201, 12.384595368515688, 12.403805897260522, 11.584848593831634]",False,343.6867768999655,346.72604420012794,346.72604420012794,347.9514244000893,['space'],1,[0.3247495999094099],3.749656799947843,4.761489199940115,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5114426999353,None,,,,,"[0.6624539365601663, 0.6624539365601663, 0.6624539365601663, 0.6624539365601663]","[3253.5748141313343, 3652.014250197645, 4099.247395731868, 4601.249628340056]",Tone,"[7.934248541767307, 6.0, 5.0, 4.27301836022609]",True,349.52316260011867,352.5426982999779,352.5426982999779,353.77412820002064,None,1,,3.6674823998473585,4.685600999975577,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.25418599997647,None,2462.2888266898335,0.0,8.505946547995337e-05,0,"[0.7466989124161723, 0.7466989124161723, 0.7466989124161723, 0.7466989124161723]","[488.5799842171232, 732.042847972813, 1096.8249796946263, 1643.3806291715812]",Perfect_5th,"[13.0, 15.6825341469976, 8.0, 5.238359735917687]",False,355.2866189000197,358.556355800014,358.556355800014,359.7821180000901,None,0,,4.021021050168201,5.051253050100058,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3725703000091,None,1231.1444133449168,4.0,8.51413334521805e-05,1,"[0.7996563413123281, 0.7996563413123281, 0.7996563413123281, 0.7996563413123281]","[631.232718941826, 4464.945573784017, 191.08135154364723, 1059.6901224724882]",None,"[15.245364980628292, 4.27301836022609, 12.403805897260522, 8.060505806263489]",False,361.4516141000204,364.87471710005775,364.87471710005775,366.1003411000129,['space'],1,[0.3043214997742325],4.214618149911985,5.232011449988931,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.73090409999713,None,475.0798397679699,6.58752167620985,0.00015524521799266473,1,"[0.4365895100224282, 0.4365895100224282, 0.4365895100224282, 0.4365895100224282]","[188.53555935413982, 237.539919883985, 299.2815452521744, 377.0711187082795]",Major_3rd,"[12.403805897260522, 11.479029571563201, 9.432336453088666, 10.47466440993579]",False,367.72166600008495,370.04838529997505,370.04838529997505,371.2589861000888,['space'],1,[0.4162011998705566],2.7617504000663757,3.770423399982974,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.54461230011657,None,,,,,"[0.4442161058494496, 0.4442161058494496, 0.4442161058494496, 0.4442161058494496]","[2765.9438072493735, 6862.9587367626555, 1017.3205398941919, 142.33287032805885]",None,"[10.03860550823755, -1.9304792687339773, 9.0, 10.21693571207744]",True,372.54078090004623,374.90886800014414,374.90886800014414,376.12687900010496,['space'],0,[0.2893611998297274],2.8049615998752415,3.809952599927783,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.404690900119,None,406.12619817811805,-7.0,3.405575752341677e-05,0,"[0.5587911821673969, 0.6003296817514019, 0.6719704776519451, 0.6542840207108018]","[255.84347299919392, 287.174588749259, 322.34257710989505, 361.8173093600948]",Tone,"[10.782137438800723, 9.638314099777514, 9.530692052403078, 10.0]",False,377.4158936000895,380.27841469994746,380.27841469994746,381.5003555000294,None,0,,3.516948650125414,4.524229750037193,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.97779079992324,None,497.6473846699826,7.3010524779582155,0.0001658642337900517,1,"[0.7111045301798992, 0.7419576451969325, 0.5400198821500097, 0.48816500520943995]","[7229.304415123133, 238.37434299948387, 1085.5126572153345, 280.5109779526029]",None,"[-3.0, 11.479029571563201, 8.0, 9.638314099777514]",False,382.97428900003433,385.97945370012894,385.97945370012894,387.1965664001182,['space'],1,[0.32129159988835454],3.491535099921748,4.535098999971524,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.5628349999897,None,1135.1616496008678,1.0,5.577089973733477e-05,1,"[0.41845536684408385, 0.555326824144724, 0.6868738232327327, 0.4602177365806494]","[1801.9567967303744, 1605.3610003513625, 1430.2140573655215, 1274.1758703732369]",Tone,"[7.0, 5.238359735917687, 4.322446449808495, 5.0]",False,388.5536917001009,391.2616646999959,391.2616646999959,392.4688155001495,['space'],1,[0.3214896998833865],3.1428725998848677,4.1666234999429435,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7760727000423,None,125.0,-3.0,0.0005116464961403772,0,"[0.6555667872005315, 0.6431553867423447, 0.44413256765956977, 0.48623226627433086]","[3806.887149173558, 261.2866049670298, 247.3133748197757, 1006.7557746341066]",None,"[5.796928157975716, 10.12521572052971, 11.0, 9.823138028380729]",False,393.7975691999309,396.55500139994547,396.55500139994547,397.7945988001302,None,0,,3.265049950219691,4.2922619502060115,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,1,0,1,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.12608469999395,None,,,,,"[0.4328361669059524, 0.4822343544236069, 0.7791017038749238, 0.403265340609734]","[159.4139270575494, 200.84896234621235, 253.05383550953567, 318.8278541150987]",Major_3rd,"[11.0, 12.384595368515688, 10.782137438800723, 9.432336453088666]",True,399.13860419997945,401.8515036001336,401.8515036001336,403.05884950002655,None,1,,3.1188618999440223,4.145206700079143,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.25582380010746,None,125.0,-2.0,0.0005740768107484417,1,"[0.62835386285829, 0.62835386285829, 0.62835386285829, 0.62835386285829]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[9.432336453088666, 10.782137438800723, 12.384595368515688, 11.0]",False,410.2601390001364,413.1829590999987,413.1829590999987,414.39380850014277,['space'],1,[0.527939299819991],3.5309631500858814,4.570137350121513,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.87688370002434,None,268.3914708048315,4.1252157205297095,0.00023796795734866503,0,"[0.6432342769471985, 0.6432342769471985, 0.6432342769471985, 0.6432342769471985]","[626.7328055348869, 271.51378345806825, 568.0859546021043, 2969.747837523945]",None,"[15.245364980628292, 10.0, 14.667483670350345, 9.081846481128295]",False,415.8812925000675,418.8473147000186,418.8473147000186,420.08496739994735,None,0,,3.6009511998854578,4.62197869992815,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.57127199997194,None,125.0,-1.0,0.000644124775846567,1,"[0.6230875278316087, 0.5094573619802006, 0.42312096385308073, 0.7792377658490713]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[9.432336453088666, 10.782137438800723, 12.384595368515688, 11.0]",False,421.59437389997765,424.17560630012304,424.17560630012304,425.38740810006857,['space'],1,[0.4125056997872889],3.3533493503928185,4.359355550259352,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.00048550008796,None,,,,,"[0.5273229274362137, 0.4638782796123761, 0.4467215381533116, 0.7781533892272097]","[847.0288847905715, 950.7577769992289, 1067.1895218166205, 1197.879736592584]",Tone,"[14.0, 11.0, 8.060505806263489, 6.0]",True,427.01579510001466,429.4575917001348,429.4575917001348,430.67934640008025,None,1,,3.2461441000923514,4.247432500123978,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3133761000354,None,2754.8576908078567,4.03860550823755,0.00011152872241163958,1,"[0.5310966533470801, 0.5310966533470801, 0.5310966533470801, 0.5310966533470801]","[4373.063996411077, 3895.9571087482977, 3470.903194113601, 3092.223206425016]",Tone,"[4.585532564029018, 5.067126500205376, 6.78511766356254, 9.0]",False,432.3288249000907,434.9546272000298,434.9546272000298,436.1680420001503,['space'],1,[0.28329369984567165],3.149982800008729,4.1761773999314755,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.5587883000262,None,1839.349540065006,1.0,7.580122816135971e-05,1,"[0.48249178038732077, 0.623170769103785, 0.6222890980956429, 0.7980724090207969]","[1441.0335446382917, 5134.5977381884895, 311.3577455059078, 1256.377856028854]",None,"[4.322446449808495, 3.452465288090184, 9.432336453088666, 5.0]",False,437.5753452000208,440.32362670009024,440.32362670009024,441.5370313001331,['space'],1,[0.4294857997447252],3.532802499830723,4.55827989988029,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1914053999353,None,125.0,-3.0,0.0005116464961403772,1,"[0.47780826191371784, 0.47780826191371784, 0.47780826191371784, 0.47780826191371784]","[167.9545121452979, 246.2931682853879, 915.7913717122557, 938.6177880045584]",None,"[11.584848593831634, 11.0, 12.0, 11.611269431546013]",False,443.21991079999134,445.670979199931,445.670979199931,446.8770507001318,['space'],1,[0.35267719998955727],2.956293750088662,3.9674473500344902,None,1,None,1,,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
,,,,2,0,2,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.22330270009115,None,,,,,"[0.7350635050005677, 0.7350635050005677, 0.7350635050005677, 0.7350635050005677]","[147.48969508482338, 499.1345492860011, 1775.1858716212685, 168.3368193240823]",None,"[10.21693571207744, 13.301052477958216, 6.235535383868793, 11.584848593831634]",True,448.2207667999901,451.4402785000857,451.4402785000857,452.64063649997115,None,1,,3.9631688001099974,4.992682300042361,None,1,None,1,0,,,,,,nlhglm,001,fr,0,0,2022-05-09_14h49.52.594,Cluster,2022.1.1,36.090607616575966,
