tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_late.rt,answer_too_early.rt,Audiogram_both,Audiogram_time,Audiogram_none,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.85783019987866,None,,,,,"[0.703860099835967, 0.703860099835967, 0.703860099835967, 0.703860099835967]","[3357.1425383853916, 5255.998035578186, 4812.100104452242, 1286.112987854572]",None,"[8.0, 7.7998269890940355, 7.646420842152193, 18.0]",True,249.86002580006607,252.99047559988685,252.99047559988685,254.19766649999656,None,1,,3.8203639397397637,4.8410666396375746,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.75669700000435,None,8000.0,3.0,0.0002564306919956826,1,"[0.5191307968790863, 0.5191307968790863, 0.5191307968790863, 0.5191307968790863]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[7.646420842152193, 7.763358327738311, 7.1307020185210135, 6.648283391991938]",False,255.78240539995022,258.3852788999211,258.3852788999211,259.616936000064,['space'],1,[0.8325734999962151],3.110830169636756,4.141418969724327,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8949587000534,None,3683.861463174378,1.0,8.795578110213579e-05,1,"[0.6701585609713989, 0.6701585609713989, 0.6701585609713989, 0.6701585609713989]","[1285.1710137236976, 781.897932747189, 204.77088284816708, 1252.7598801339102]",None,"[18.0, 17.79986765530967, 10.320213349737966, 18.0]",False,266.8842581999488,269.9275731998496,269.9275731998496,271.1333347999025,['space'],1,[0.27275780006311834],3.6995010399259627,4.70673433993943,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.64912219997495,None,1521.5300737622008,14.223609845119196,0.000257752994401095,1,"[0.4691313405026338, 0.4691313405026338, 0.4691313405026338, 0.4691313405026338]","[603.8196099228426, 760.7650368811005, 958.503883990548, 1207.639219845685]",Major_3rd,"[18.86074235851716, 17.79986765530967, 16.0, 17.666362963778077]",False,272.65205299993977,275.1004218000453,275.1004218000453,276.3032833999023,['space'],1,[0.21699250023812056],2.914369739824906,3.9217751398682594,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.62412930000573,None,,,,,"[0.49772786957992193, 0.49772786957992193, 0.49772786957992193, 0.49772786957992193]","[4049.0275001188093, 3213.715256568383, 2550.7274895014516, 2024.5137500594042]",Major_3rd,"[6.888018231818351, 8.096687302623646, 13.0, 18.917660741372508]",True,277.62206900003366,280.13423640001565,280.13423640001565,281.33837329992093,['space'],0,[0.010777000105008483],3.008013639599085,4.012516939546913,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6883570998907,None,8000.0,3.0,0.0002564306919956826,1,"[0.726300352607895, 0.726300352607895, 0.726300352607895, 0.726300352607895]","[260.21809026364457, 1003.8021638276354, 255.96666638489353, 171.6832402475883]",None,"[17.0, 15.913244425506182, 17.0, 6.695539679502874]",False,282.70778939989395,285.9247582999524,285.9247582999524,287.1449676998891,['space'],1,[0.16356460005044937],3.9442542700562626,4.971624470083043,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.70730969985016,None,2539.7395885156793,7.0,0.00018676728408119193,1,"[0.772791479468159, 0.5614505298499277, 0.7481520832030101, 0.707246643299045]","[503.9481618168839, 755.0690972292322, 1131.3253719094457, 1695.0728109820661]",Perfect_5th,"[17.28989976777316, 17.79986765530967, 16.80986735992721, 20.478503186202737]",False,288.70272880000994,291.81624990003183,291.81624990003183,293.0260955998674,['space'],1,[0.2900930002797395],3.8068607398308814,4.8134812398348,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5735400998965,None,647.2614412759398,12.816814774548485,0.00021715422184248771,1,"[0.6284971836987636, 0.6284971836987636, 0.6284971836987636, 0.6284971836987636]","[2153.142851162886, 7008.08692063324, 509.0295621580502, 784.2121023232335]",None,"[17.544827605440098, 6.648283391991938, 17.28989976777316, 17.79986765530967]",False,294.5758155998774,297.493544699857,297.493544699857,298.7263666000217,['space'],1,[0.23633650015108287],3.5387302399612963,4.545727139804512,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1749636998866,None,8000.0,2.0,0.0002285440948074376,1,"[0.5239600365312159, 0.5357273000182716, 0.6311893769745973, 0.7293007307005588]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[8.096687302623646, 6.888018231818351, 7.646420842152193, 7.1307020185210135]",False,300.1966047999449,302.90717380004935,302.90717380004935,304.12986209988594,['space'],1,[0.2719521000981331],3.448800770100206,4.473225069930777,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7099855998531,None,,,,,"[0.7057492798407923, 0.7057492798407923, 0.7057492798407923, 0.7057492798407923]","[4592.119854823661, 4091.1136922092005, 3644.7679441555674, 3247.1190893671946]",Tone,"[7.368981177538528, 7.0, 7.0, 8.096687302623646]",True,305.7119078000542,308.8616638998501,308.8616638998501,310.07749169995077,['space'],0,[0.8765050002839416],3.8301021398510784,4.859055639710277,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.61643579998054,None,3482.202253184498,2.0,9.423148086205962e-05,1,"[0.5312575834188222, 0.5312575834188222, 0.5312575834188222, 0.5312575834188222]","[5527.651519871108, 4924.577653379668, 4387.299918778506, 3908.639873736986]",Tone,"[7.763358327738311, 7.646420842152193, 7.072038840080568, 6.888018231818351]",False,311.6358481000643,314.2731010999996,314.2731010999996,315.50286239990965,['space'],1,[0.5068056001327932],3.151552570052445,4.179956269916147,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8544596999418,None,5278.031643091578,5.0,0.00025339284978307064,1,"[0.5608430128059987, 0.5317358417376586, 0.7026407072712486, 0.44023760220445574]","[316.401410781506, 1033.442378772405, 394.3517044790854, 540.5192540920877]",None,"[17.98566910694344, 16.0, 16.11397927296251, 18.0]",False,316.87624590005726,319.70309540000744,319.70309540000744,320.93456199998036,['space'],1,[0.39742010016925633],3.2759455698542297,4.303496169857681,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.21058940002695,None,767.6514283544291,11.799867655309667,0.000154989071314499,1,"[0.5464621469785254, 0.5464621469785254, 0.5464621469785254, 0.5464621469785254]","[152.32133561433895, 228.22413511027216, 341.9498367497807, 512.3458603390224]",Perfect_5th,"[6.432035943248767, 14.0, 17.0, 17.28989976777316]",False,322.2289179000072,324.88847949984483,324.88847949984483,326.1171309000347,['space'],1,[0.2803106002975255],3.1948633398860693,4.211585839744657,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.49505869997665,None,,,,,"[0.5723162554580375, 0.5723162554580375, 0.5723162554580375, 0.5723162554580375]","[190.52117922993673, 213.85279308475197, 240.0416441625912, 269.4376355862918]",Tone,"[8.201958806113415, 12.0, 16.0, 17.722294426952526]",True,327.50711869983934,330.2469180999324,330.2469180999324,331.46007839986123,['space'],0,[0.25228659994900227],3.3130482397973537,4.3391773398034275,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.9010055998806,None,135.66459333099576,3.0,0.0008867557190932269,0,"[0.5630340967414483, 0.5488340723418782, 0.6783641132641667, 0.5555308993345676]","[341.85335372629845, 271.32918666199157, 215.35411816846067, 170.9266768631492]",Major_3rd,"[17.0, 17.722294426952526, 12.0, 6.695539679502874]",False,332.89762010006234,335.7233710999135,335.7233710999135,336.9263762999326,None,0,,3.3739464399404824,4.387747939908877,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.3352125999518,None,1071.7734625362941,13.0,0.00021018482538189467,1,"[0.42515350823670167, 0.7906394047651685, 0.6113663216681017, 0.7464177678519748]","[212.66679023771414, 318.64015682981585, 477.42080195520873, 715.3229662176299]",Perfect_5th,"[12.0, 17.98566910694344, 17.0, 18.434686992489542]",False,339.16061430005357,342.00541209988296,342.00541209988296,343.233665100066,['space'],1,[0.21054840018041432],3.597455309238285,4.6241498093586415,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.834148199996,None,466.5164957684038,4.0,0.00011594380644503983,1,"[0.5069847699584533, 0.5069847699584533, 0.5069847699584533, 0.5069847699584533]","[293.88697657090216, 329.8769776932236, 370.2743880716411, 415.61894807139396]",Tone,"[18.138518104018644, 17.479758446912495, 16.351771473087013, 16.11397927296251]",False,344.8479061999824,347.41156310006045,347.41156310006045,348.624374399893,['space'],1,[0.43071600003167987],3.0598069697152823,4.084737369790673,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.9714927999303,None,286.74951259685463,12.138518104018646,0.0005199934091475436,1,"[0.790999760974065, 0.6376568883911745, 0.413900690459096, 0.5944654210568971]","[1136.9053350018305, 2460.938955915508, 149.82717674611197, 2497.153840996117]",None,"[16.80986735992721, 14.131675275687215, 7.0, 14.0]",False,349.96601919992827,352.8344596000388,352.8344596000388,354.0598794000689,['space'],1,[0.4578370002564043],3.465713139856234,4.475498239742592,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4963278998621,None,,,,,"[0.7366483740179491, 0.7366483740179491, 0.7366483740179491, 0.7366483740179491]","[713.39830006196, 566.2246059953402, 449.41276760364116, 356.69915003098]",Major_3rd,"[18.434686992489542, 18.5574965404976, 16.220717981261956, 16.85773133919742]",True,355.49701779987663,358.74153360002674,358.74153360002674,359.9598055998795,None,1,,3.973944439785555,4.9880596396978945,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.53661269997247,None,2862.435938364478,4.669625497967333,0.00010848819864656776,1,"[0.6887699120280255, 0.6516749845201268, 0.5276775700755922, 0.6141967831023578]","[4543.833819751353, 4048.0957254592017, 3606.4432927209896, 3212.975706530954]",Tone,"[7.368981177538528, 6.888018231818351, 7.0, 8.096687302623646]",False,361.5350377999712,364.4151240000501,364.4151240000501,365.6452238999773,['space'],1,[0.5056476001627743],3.493387839756906,4.495725839864463,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.08506409986876,None,8000.0,4.0,0.0002877199686685786,1,"[0.5057970396715326, 0.555360906701084, 0.6008427182610713, 0.6443420145852489]","[286.7414297334611, 1641.7749308716486, 1312.2424468258491, 2441.2569830716293]",None,"[18.138518104018644, 20.567105356731734, 18.625992675863763, 14.131675275687215]",False,367.0975247998722,369.7897818000056,369.7897818000056,370.99934759992175,['space'],1,[0.24398190015926957],3.334554969565943,4.353732869727537,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,1,0,1,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4827431999147,None,406.12619817811805,4.0,0.00012083438749800345,1,"[0.4861382102845133, 0.4861382102845133, 0.4861382102845133, 0.4861382102845133]","[979.8930859660555, 153.81540522934642, 2506.347165366706, 6663.911801571653]",None,"[15.913244425506182, 6.432035943248767, 14.0, 7.0]",False,372.50470059993677,374.9815829000436,374.9815829000436,376.2000112000387,['space'],1,[0.36437380011193454],2.9917369696777314,4.029014269821346,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.42231439985335,None,,,,,"[0.5031449918173282, 0.5031449918173282, 0.5031449918173282, 0.5031449918173282]","[3568.313560782432, 2381.5635765538887, 1589.5029886119291, 1060.8659687607906]",Perfect_5th,"[7.334290322598539, 15.0, 20.567105356731734, 16.197528270719356]",True,385.419363199966,387.9451925000176,387.9451925000176,389.1750204998534,None,1,,3.0477270397823304,4.075671539641917,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5412897998467,None,215.7341982458134,6.677339782406106,0.0005060862051563335,1,"[0.5584181091907608, 0.5584181091907608, 0.5584181091907608, 0.5584181091907608]","[4108.279406676038, 885.2030729576998, 403.8306258599311, 1062.415284244717]",None,"[7.0, 16.422498541154127, 16.11397927296251, 16.197528270719356]",False,390.5301268999465,393.22791729983874,393.22791729983874,394.4490077998489,['space'],1,[0.3475471001584083],3.2418337396811694,4.262221439741552,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.85633579990827,None,136.88436813815312,3.0,0.0008714163655395863,1,"[0.7917079380392088, 0.43069563914300424, 0.48304650033904745, 0.46723331736425006]","[356.2612280400876, 7102.006925734918, 6679.693249144594, 880.0074873501753]",None,"[16.85773133919742, 6.648283391991938, 7.0, 16.422498541154127]",False,395.8463989000302,398.5696141999215,398.5696141999215,399.78593149990775,['space'],1,[0.8056088001467288],3.2038380396552384,4.22897613979876,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1271859998815,None,125.0,6.0,0.0014420157515633036,0,"[0.6812241853525927, 0.6605723964332342, 0.6787946533008761, 0.5413915114746147]","[6309.619256750384, 193.30297070996534, 808.5957615116614, 1990.664282201958]",None,"[7.1307020185210135, 9.0, 17.07425568908256, 19.0]",False,403.51252270000987,406.5518000999,406.5518000999,407.7627310999669,None,0,,3.5671413589734584,4.587337858974934,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.14852479984984,None,,,,,"[0.5609343566825273, 0.6880883863907266, 0.6616360772245459, 0.46261076686556635]","[6079.106377754295, 3604.8359407229514, 270.4004315602775, 128.2551006920122]",None,"[7.527024518793752, 7.0, 17.722294426952526, 11.0]",True,409.1511780000292,412.0925656000618,412.0925656000618,413.299967299914,None,1,,3.3820444401353598,4.410887740086764,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.60957950004376,None,1845.3719615109685,14.0,0.0003399545324434268,1,"[0.41802977674517205, 0.43571748547714007, 0.7134046840395706, 0.6793418799141387]","[2144.3622664833624, 189.06561670114615, 7668.236595844225, 3436.1054698724]",None,"[17.544827605440098, 8.201958806113415, 6.0, 7.334290322598539]",False,414.61121919984,417.20760339987464,417.20760339987464,418.44870579987764,['space'],1,[0.30072599998675287],3.254643540130928,4.259730539983138,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,2,0,2,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.92409109999426,None,1071.7734625362941,14.0,0.0002358312528927216,1,"[0.51668191220547, 0.5354503107794889, 0.5970895746675695, 0.7609480206003658]","[1073.4934486285329, 2081.6018664139756, 770.2967958287628, 212.02653032683304]",None,"[16.197528270719356, 18.0, 17.79986765530967, 12.0]",False,422.03416539984755,424.7122609000653,424.7122609000653,425.9246725998819,['space'],1,[0.40224570012651384],3.4546356888022274,4.484596388880163,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
