tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_both,Audiogram_time,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.3363212000113,None,1741.101126592249,3.0,8.916176375089286e-05,1,"[0.692465491866012, 0.5838374495286348, 0.7084299097716129, 0.4063409763290468]","[241.4435891558616, 1270.1692774482808, 567.5417076420096, 2365.8618366311625]",None,"[9.0, 9.308165133595097, 9.60681891020138, 7.0]",False,773.3446178000886,776.3646735000657,776.3646735000657,777.5850731000537,['space'],1,[0.458508399897255],3.4134930999716744,4.417205100064166,None,1,None,1,,"{'estimation': [[125.0, 6.527180284793111], [133.9716828170366, 6.09885404287267], [135.098305494334, 6.0], [143.5872943746293, 5.2919308959815154], [146.1721674571925, 5.0], [153.89305166811442, 4.155952426120838], [155.12644094185467, 4.0], [163.17923264171066, 3.0], [164.93848884661162, 2.7962030978575814], [171.37705119339526, 2.0], [176.77669529663666, 1.3737917546492229], [180.24300428897035, 1.0], [189.46457081379947, 0.04192922214054651], [189.97856192265655, 0.0], [202.55122755944794, -1.0], [203.0630990890585, -1.0395733059934396], [217.6376408240306, -1.745810979519863], [232.01352917929003, -2.0], [233.25824788420132, -2.022542270658226], [235.76621862045053, -2.0], [249.99999999999937, -1.8805556215565207], [267.94336563407256, -1.409370620957958], [279.1020268985034, -1.0], [287.1745887492579, -0.7185746491879427], [306.82476145788934, 0.0], [307.78610333622805, 0.03421024370045245], [329.87697769322244, 0.7220318623080236], [341.47511218969, 1.0], [353.55339059327247, 1.2823639804388793], [378.9291416275985, 1.6717317357702575], [406.12619817811606, 1.9345657292436305], [415.97969431676944, 2.0], [435.2752816480601, 2.1214593956864523], [466.5164957684015, 2.288926116515274], [499.9999999999975, 2.4789081639660626], [535.8867312681438, 2.6979170792643794], [574.3491774985151, 2.919773425474814], [593.054354037841, 3.0], [615.5722066724546, 3.0917037633412763], [659.7539553864432, 3.1576794875739393], [707.1067811865431, 3.0869488063325377], [727.7506339072559, 3.0], [757.8582832551932, 2.8756731481264732], [812.2523963562301, 2.565062081494849], [870.5505632961181, 2.2125564242346387], [910.0150662466123, 2.0], [933.0329915368008, 1.8807929623779196], [999.9999999999926, 1.6515812826153675], [1071.773462536285, 1.5707444477448087], [1148.698354997026, 1.6522990863026774], [1231.1444133449047, 1.878471760066481], [1264.2685692228824, 2.0], [1319.5079107728832, 2.2003822717982793], [1414.2135623730828, 2.5309203207478945], [1515.7165665103846, 2.7947985564267386], [1624.5047927124563, 2.9245163186524645], [1741.1011265922318, 2.8712148352007514], [1866.065983073597, 2.620342815919007], [1999.9999999999802, 2.1809062705895], [2040.6066350078195, 2.0], [2143.5469250725646, 1.5753849447426205], [2262.7491741225726, 1.0], [2297.396709994046, 0.8438960739974553], [2462.2888266898062, 0.025516347722080668], [2467.1108195394186, 0.0], [2639.01582154576, -0.854601939248107], [2668.4131716001075, -1.0], [2828.427124746159, -1.7668559127558505], [2880.2279272759874, -2.0], [3031.4331330207615, -2.6715663683980186], [3115.2843555620507, -3.0], [3249.0095854249043, -3.51881440317611], [3402.693476286258, -4.0], [3482.2022531844555, -4.247269304265262], [3732.1319661471844, -4.788741203221336], [3906.0178813383, -5.0], [3999.999999999946, -5.112549929112589], [4287.093850145118, -5.1907979243478355], [4594.793419988081, -5.0430182485014745], [4637.053144849092, -5.0], [4924.577653379601, -4.7375841687643705], [5278.031643091513, -4.366976023658496], [5656.854249492303, -4.008710303122454], [5669.873036456208, -4.0], [6062.866266041501, -3.758186187339104], [6498.019170849792, -3.654916248574685], [6964.404506368894, -3.6920920794454797], [7464.2639322943505, -3.8261217028008594], [7999.999999999882, -3.986244272451743]], 'plus_line': [[125.0, 4.111134820605084], [127.66202410059606, 4.0], [133.9716828170366, 3.72411338058489], [142.63298014285758, 3.0000000000000004], [143.5872943746293, 2.918354018938709], [151.68027991104367, 2.0], [153.89305166811442, 1.7635800644665367], [159.90537444287426, 1.0], [164.93848884661162, 0.4243466698734729], [168.3494139068048, 0.0], [176.77669529663666, -0.9557993052741768], [177.18424164356708, -1.0], [186.26447683921842, -2.0], [189.46457081379947, -2.317291741287772], [197.5490047577609, -3.0], [203.0630990890585, -3.4503580004534324], [213.61658616703974, -4.0], [217.6376408240306, -4.2223790408466], [233.25824788420132, -4.558974732600015], [249.99999999999937, -4.430675221296829], [264.34268065433065, -4.0], [267.94336563407256, -3.9063671026333178], [287.1745887492579, -3.1952636689189826], [292.0618818652836, -3.0], [307.78610333622805, -2.4352045856582523], [321.3180137600949, -2.0], [329.87697769322244, -1.750125479166757], [353.55339059327247, -1.2477082651564944], [370.7622470642853, -1.0], [378.929141627598, -0.8981186390477173], [406.12619817811606, -0.695975723744696], [435.2752816480601, -0.532949113789911], [466.5164957684015, -0.3447806565621436], [499.9999999999975, -0.09073450680878307], [510.1751245038041, 0.0], [535.8867312681438, 0.18415620551699363], [574.3491774985143, 0.44201483318527146], [615.5722066724546, 0.6380729686534399], [659.7539553864432, 0.7044923345002134], [707.1067811865431, 0.6062813143971502], [757.8582832551941, 0.3690291430907876], [812.2523963562301, 0.05503656191661688], [821.5174811399146, 0.0], [870.5505632961181, -0.3149885757653546], [933.0329915368008, -0.6102416881608277], [999.9999999999926, -0.7947476092656125], [1071.773462536285, -0.8597841716360362], [1148.698354997026, -0.8034674079767042], [1231.1444133449063, -0.630105702811178], [1319.5079107728832, -0.356814047282797], [1414.2135623730828, -0.025874898435193118], [1423.1248478321952, 0.0], [1515.7165665103846, 0.2231156917240028], [1624.5047927124563, 0.34058960095285185], [1741.1011265922318, 0.2768804035057497], [1866.065983073597, 0.02967015128723116], [1875.3744303337032, 0.0], [1999.9999999999827, -0.41374793608075394], [2143.5469250725646, -0.9353877911849161], [2158.38174684065, -1.0], [2297.396709994046, -1.5939956203260568], [2386.9364050601425, -2.0], [2462.2888266898062, -2.3395709980396475], [2599.813613224687, -3.0], [2639.0158215457564, -3.188216856104498], [2801.8549447760547, -4.0], [2828.427124746159, -4.132592179915072], [3008.5429300218575, -5.0], [3031.4331330207615, -5.1109397680414], [3242.2647394927226, -6.000000000000001], [3249.0095854249043, -6.029099440499039], [3482.2022531844555, -6.828008277282545], [3557.223175973308, -7.0], [3732.1319661471844, -7.4271025362758], [3999.9999999999504, -7.749954156780055], [4287.093850145118, -7.802938904809311], [4594.793419988081, -7.609812981459032], [4924.577653379601, -7.207093243155178], [5059.685883100132, -7.0], [5278.031643091506, -6.7267539473607645], [5656.854249492303, -6.299712043624535], [6053.769826233845, -6.0], [6062.866266041508, -5.994380634373119], [6498.019170849792, -5.929018249397596], [6778.783577883359, -6.0], [6964.404506368894, -6.057168002579897], [7464.2639322943505, -6.354041692938219], [7999.999999999882, -6.7128111575281375]], 'minus_line': [[125.0, 9.119491838001363], [126.96223017941483, 9.0], [133.9716828170366, 8.642514705864189], [141.28525898050748, 8.0], [143.5872943746293, 7.812264217562242], [150.74398260412988, 7.0], [153.89305166811442, 6.652025636200067], [158.9696596115108, 6.0], [164.93848884661162, 5.216973768817633], [166.64267963722327, 5.0], [174.2875759834982, 4.0], [176.77669529663655, 3.6944403959502425], [183.1222671367358, 3.0], [189.46457081379947, 2.3016286038953595], [193.12312400601124, 2.0], [203.0630990890585, 1.2051541839324573], [207.1670685794769, 1.0], [217.6376408240306, 0.5299778412861424], [233.25824788420132, 0.2854072111701068], [249.99999999999937, 0.44135584253212046], [267.94336563407256, 0.8919803018692333], [270.9612631028911, 1.0], [287.1745887492579, 1.5836183884083743], [298.567652507627, 2.0], [307.78610333622805, 2.3448796873155917], [328.3288007268355, 3.0], [329.87697769322244, 3.052241897484962], [353.55339059327247, 3.671381071856745], [373.09737374314295, 4.0], [378.929141627598, 4.108821154343273], [406.12619817811606, 4.415583749216626], [435.2752816480607, 4.603418322613416], [466.5164957684015, 4.747812911493345], [499.9999999999975, 4.898919998963926], [519.9402768317404, 5.0], [535.8867312681438, 5.090251318921883], [574.3491774985143, 5.303700651252964], [615.5722066724546, 5.476165881424247], [659.7539553864432, 5.5655714782659444], [707.1067811865431, 5.53679692264058], [757.8582832551941, 5.368507612146238], [812.2523963562301, 5.055523530048903], [820.0154132216928, 5.0], [870.5505632961181, 4.698607761791181], [933.0329915368008, 4.341027882025419], [999.9999999999926, 4.059588989621121], [1044.7213897943689, 4.0], [1071.773462536285, 3.9708832077251373], [1090.3589131517817, 4.0], [1148.698354997026, 4.106724547422354], [1231.1444133449063, 4.423256576217973], [1319.5079107728816, 4.8058934889999145], [1368.5736715416133, 5.0], [1414.2135623730828, 5.202484611858967], [1515.7165665103846, 5.513679896451663], [1624.5047927124563, 5.664887099755445], [1741.101126592234, 5.630790543194336], [1866.065983073597, 5.378796273613437], [1964.0408828528082, 5.0], [1999.9999999999777, 4.879673905026007], [2143.5469250725646, 4.197182653775429], [2176.4258594900275, 4.0], [2297.396709994046, 3.3574517521271856], [2357.1999996307386, 3.0], [2462.2888266898062, 2.4313727895914674], [2540.3308474290843, 2.0], [2639.01582154576, 1.4950384869020454], [2739.9437951291543, 1.0], [2828.427124746159, 0.5897536870890858], [2965.258118805749, 0.0], [3031.4331330207615, -0.27286208104653764], [3226.5208515844893, -1.0], [3249.0095854249043, -1.0802409957342811], [3482.2022531844555, -1.7623387854446775], [3583.076080479214, -2.0], [3732.1319661471844, -2.3083487528912654], [3999.9999999999504, -2.6423680136025256], [4287.093850145118, -2.7665550395472316], [4594.7934199880865, -2.688005237870653], [4924.577653379601, -2.4725059755618117], [5278.031643091506, -2.1984188060205163], [5541.528429007249, -2.0], [5656.854249492303, -1.904254741236155], [6062.866266041501, -1.6419045785692559], [6498.019170849792, -1.4840610635305875], [6964.4045063688845, -1.4220893096463043], [7464.2639322943505, -1.4105970964480252], [7999.999999999872, -1.3665570129273652]]}",,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.8028226000024,None,3031.4331330207992,-6.0,2.89679182090381e-05,0,"[0.6406785281890153, 0.6406785281890153, 0.6406785281890153, 0.6406785281890153]","[601.5125180410589, 901.2504626108312, 1350.3499461681913, 2023.238880603847]",Perfect_5th,"[9.006826678762522, 8.0, 9.554482866438688, 8.816716895979171]",False,778.8250793000916,781.7856083000079,781.7856083000079,783.0113801000407,None,0,,3.601534199900925,4.641895399894565,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.5053805999923,None,772.9632811479275,1.8734158665789793,4.912895755870452e-05,0,"[0.47067905571827673, 0.47067905571827673, 0.47067905571827673, 0.47067905571827673]","[3840.5752826300845, 138.19241968338648, 943.2097993076992, 557.553408876831]",None,"[2.794586337472524, 8.0, 8.049372301284269, 10.0]",False,784.5255273000803,786.9778138000984,786.9778138000984,788.1807947000489,None,0,,2.889741699793376,3.9101914998609573,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.4998021000065,None,,,,,"[0.7804660041119915, 0.7424060646430888, 0.5642174594389165, 0.7448943489123565]","[190.66034057779095, 214.00899641630988, 240.21697647408448, 269.63443945178534]",Tone,"[7.491982065261169, 8.0, 9.0, 10.047721615129088]",True,789.5260211999994,792.6343458000338,792.6343458000338,793.8467449001037,None,1,,3.8451822999631986,4.8688878999091685,None,1,None,1,0,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.4465861000353,None,535.8867312681471,2.0,8.289564896821243e-05,1,"[0.5327613518428794, 0.5327613518428794, 0.5327613518428794, 0.5327613518428794]","[293.14798555066443, 249.37452545701694, 1591.819681495795, 7949.944590415301]",None,"[11.0, 9.385401044056934, 9.748528716308854, 2.0]",False,795.4887580000795,798.102741300012,798.102741300012,799.3219769001007,['space'],1,[0.5256260000169277],3.148666799883358,4.158490999951027,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.6951538000721,None,7222.015379855825,-3.0,0.00011182461030483246,1,"[0.4564542531841736, 0.4564542531841736, 0.4564542531841736, 0.4564542531841736]","[1433.0293514142068, 2147.118018595907, 3217.0421221516854, 4820.116978230248]",Perfect_5th,"[9.720261633119645, 8.201577190156675, 3.1903858144161164, 4.0]",False,800.7076320000924,803.1098598000826,803.1098598000826,804.3243733000709,['space'],1,[0.39624929998535663],2.8358340999111533,3.8400692999130115,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.6140167000704,None,,,,,"[0.6720453509933936, 0.6720453509933936, 0.6720453509933936, 0.6720453509933936]","[516.4334358595738, 130.5753616444099, 3258.9995870182897, 3811.475688573382]",None,"[10.89226938530659, 8.301235408887216, 3.1903858144161164, 2.794586337472524]",True,805.6296055000275,808.66781610006,808.66781610006,809.884970700019,None,1,,3.7250887998379767,4.745017399895005,None,1,None,1,0,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.4375996000599,None,4545.866973112458,-2.1710820853386235,9.462780331952779e-05,1,"[0.6619167327584302, 0.6619167327584302, 0.6619167327584302, 0.6619167327584302]","[577.9716891242949, 5701.250090971898, 1349.1858040621817, 1422.7295107644363]",None,"[9.60681891020138, 4.399108917147118, 9.554482866438688, 9.720261633119645]",False,811.4569290000945,814.4822439000709,814.4822439000709,815.6869491999969,['space'],1,[0.4262875000713393],3.6722993998555467,4.689377599861473,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.2091951000039,None,406.12619817811805,1.0,8.55441952378509e-05,0,"[0.43802990934471886, 0.415395354006577, 0.6607912023463909, 0.719895333136069]","[161.17128855494758, 203.06309908905908, 255.84347299919395, 322.34257710989505]",Major_3rd,"[7.443600666896941, 7.766580179906163, 9.385401044056934, 11.760367223652612]",False,817.2387772999937,819.7810852000257,819.7810852000257,821.006558699999,None,0,,3.270915500004776,4.273654099903069,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5514398000669,None,176.7766952966369,-5.0,0.00019683126003941905,1,"[0.733445104990947, 0.733445104990947, 0.733445104990947, 0.733445104990947]","[287.90645356861506, 679.0830626319769, 2119.624054848523, 127.22741957497358]",None,"[10.694876538956837, 8.494012819045984, 8.201577190156675, 8.62199949978356]",False,822.5817300000926,825.8154197999975,825.8154197999975,827.0511391001055,['space'],1,[0.45007619995158166],3.963488499983214,4.975941000040621,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.6026744000847,None,305.75789218990195,5.28986005276826,0.000199329508378888,1,"[0.5773675508220635, 0.6165939569017869, 0.7049983108606399, 0.5323922016572087]","[1540.923218166179, 1028.442861912081, 686.4032599084676, 458.1192136790275]",Perfect_5th,"[9.790007724829989, 8.328435085231524, 8.114754943661183, 11.461726883648712]",False,828.5952451000921,831.5254971000832,831.5254971000832,832.7566765000811,['space'],1,[0.41392399999313056],3.4577050999505445,4.482306099962443,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.1427190999966,None,237.3884426170238,3.0,0.00027147722547011713,1,"[0.5450102243449606, 0.5450102243449606, 0.5450102243449606, 0.5450102243449606]","[140.93269036776678, 171.836546466822, 3991.478971037718, 901.0483149202939]",None,"[8.0, 7.3852636021574884, 3.0, 8.0]",False,834.1639231001027,836.8142902000109,836.8142902000109,838.0301824000198,['space'],1,[0.47803130000829697],3.1851798999123275,4.219941799994558,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4493794000009,None,812.2523963562351,4.0,6.136121645635344e-05,0,"[0.6765228387632665, 0.5187988184150094, 0.6089251947919423, 0.4202673437644627]","[1289.3703084395788, 1148.6983549970346, 1023.3738919967744, 911.7224885582164]",Tone,"[9.554482866438688, 8.993365263396424, 8.328435085231524, 8.0]",False,839.4883467000909,842.3042477000272,842.3042477000272,843.5134850000031,None,0,,3.2609082999406382,4.288870199932717,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.825552900089,None,1741.101126592249,-3.0,4.4686737719638414e-05,0,"[0.5732045443477216, 0.5732045443477216, 0.5732045443477216, 0.5732045443477216]","[227.33699045081858, 306.96582146994206, 2207.0398841966153, 1423.893407527911]",None,"[8.749208672221705, 11.28986005276826, 8.0, 9.720261633119645]",False,844.8958922000602,847.6386329000816,847.6386329000816,848.8453425000189,None,0,,3.327119199791923,4.338129099807702,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.2825789999915,None,125.0,-6.0,0.00036221798003749513,0,"[0.45720566823788333, 0.45720566823788333, 0.45720566823788333, 0.45720566823788333]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[11.28986005276826, 9.385401044056934, 7.766580179906163, 7.643464056059555]",False,850.3114206000464,852.700667600031,852.700667600031,853.915458100033,None,0,,2.8513103999430314,3.8732186999404803,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.2322673000162,None,246.40108547120758,3.385401044056934,0.0002577206931954326,1,"[0.7988477853589969, 0.7988477853589969, 0.7988477853589969, 0.7988477853589969]","[1939.1680887571893, 310.62494408390586, 1886.8271129529232, 1035.6098242464805]",None,"[9.0, 11.28986005276826, 9.283066987268136, 8.328435085231524]",False,855.2336971000768,858.6504544999916,858.6504544999916,859.8589319000021,['space'],1,[0.484596399939619],4.207162599894218,5.2371079998556525,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
,,,,5,0,5,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.5324490000494,None,6515.191551771864,-2.3560289802693855,0.00010409494797377729,0,"[0.5928445247207141, 0.6551779512862327, 0.44115798401212525, 0.6088444246644665]","[2585.5554807642466, 3257.595775885933, 4104.313490087308, 5171.110961528492]",Major_3rd,"[6.0, 3.1903858144161164, 3.0096827171514975, 4.4243819544679805]",False,861.5430363001069,864.2685958000366,864.2685958000366,865.4869904000079,None,0,,3.305487099918537,4.311871799873188,None,1,None,1,,,,,,,,,,,,wfoooa,001,fr,0,0,2022-05-04_11h35.25.053,Cluster,2022.1.1,35.60301357442,
