tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.750794300111,None,206.33625447121037,1.0,0.0002839024168955483,0,"[0.7953332413662793, 0.7953332413662793, 0.7953332413662793, 0.7953332413662793]","[5155.876822316302, 283.5047965993134, 4188.974461855548, 182.1444432131248]",None,"[-1.6284079652419363, 11.347902014810314, 2.0, 6.800380026165427]",False,847.7552278001094,851.1690962000284,851.1690962000284,852.3824934000149,None,0,4.227907499996945,5.24944789998699,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.0463934000582,None,574.3491774985172,1.0,6.714853925532655e-05,1,"[0.49626875227645084, 0.7882881486080968, 0.49682887332592296, 0.6374603232974547]","[227.93062213955415, 287.17458874925865, 361.8173093600944, 455.8612442791082]",Major_3rd,"[8.0, 11.347902014810314, 11.0, 7.0]",False,854.0562210000353,856.8627994999988,856.8627994999988,858.0898824000033,['space'],1,3.428892199881375,4.4369771998608485,None,1,None,1,[0.4521199999144301],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.5426439000294,None,,,,,"[0.44093270555742203, 0.5003745978259683, 0.7085884267271157, 0.4752435392238321]","[221.41715595580794, 1650.7772344579694, 442.2204915881509, 138.66036728197258]",None,"[8.0, 1.0254998596726566, 8.0, 11.0]",True,859.5565173000796,862.2373827000847,862.2373827000847,863.4449987000553,None,1,3.1602006000466645,4.165836000000127,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.7539809000446,None,8000.0,-4.0,0.00011454338263838867,1,"[0.7239545372778781, 0.7239545372778781, 0.7239545372778781, 0.7239545372778781]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-1.1517555255134466, -1.4891035780236894, 0.0, 2.0]",False,864.7663838000735,867.9717445001006,867.9717445001006,869.184049100033,['space'],1,3.913898800034076,4.9416254999814555,None,1,None,1,[0.6007487999740988],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.7606034000637,None,4489.12633142417,-6.0,5.893709079781182e-05,1,"[0.5955478045298738, 0.5955478045298738, 0.5955478045298738, 0.5955478045298738]","[2827.97238029933, 3174.291670553119, 3563.021930460435, 3999.3568942358365]",Tone,"[9.112124997758599, 8.469750195397058, 7.0, 3.4589661902529443]",False,870.7602661000565,873.5622820000863,873.5622820000863,874.7783866000827,['space'],1,3.4138414000626653,4.435396200045943,None,1,None,1,[0.7366869999095798],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.2390559000196,None,1000.0,-7.0,1.9677503772788864e-05,0,"[0.4776950273259707, 0.4776950273259707, 0.4776950273259707, 0.4776950273259707]","[341.7561751948151, 785.2155073196137, 5916.290964602, 5464.828773259096]",None,"[11.008027259455613, 5.687378023881542, -1.0, -1.6284079652419363]",False,876.2587172000203,878.722544600023,878.722544600023,879.9609099000227,None,0,2.947782500064932,3.964753800071776,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.2761036000447,None,,,,,"[0.49081327629406823, 0.49081327629406823, 0.49081327629406823, 0.49081327629406823]","[1402.525269541116, 392.62598569802105, 1014.7435917045223, 7037.277970993154]",None,"[1.8109081932435442, 10.0, 5.306476951059075, 1.480832168998898]",True,881.278626000043,883.7618545000441,883.7618545000441,885.0007726000622,None,1,2.996308400062844,4.014907000120729,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.3235904000467,None,329.87697769322364,-3.0,6.708419191281203e-05,1,"[0.6918329266258492, 0.6918329266258492, 0.6918329266258492, 0.6918329266258492]","[1662.4757922855758, 1109.5694720678453, 740.5487761432823, 494.2570101764482]",Perfect_5th,"[1.0254998596726566, 4.793322612308798, 5.4928901646508494, 6.081850458640543]",False,886.3655331000919,889.467734200065,889.467734200065,890.6980091000441,['space'],1,3.793308599968441,4.807359999977052,None,1,None,1,[0.5559200999559835],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.2278176000109,None,712.9971214746728,-0.7668637034553498,4.0177864694151254e-05,1,"[0.6765198848960758, 0.6765198848960758, 0.6765198848960758, 0.6765198848960758]","[449.160040930196, 504.16509956122957, 565.9061903395967, 635.2082215595377]",Tone,"[8.0, 6.0, 5.016899083795806, 4.897056990734846]",False,892.2204448000994,895.2742798000108,895.2742798000108,896.4896205000114,['space'],1,3.7512799000833184,4.779764299979433,None,1,None,1,[0.7957462999038398],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.0398528000806,None,164.93848884661182,5.0,0.0006991046927313053,1,"[0.575154353162273, 0.5013266251456401, 0.505431374386514, 0.5567340472852523]","[193.5378532307508, 7512.357475272622, 1048.123221935673, 128.22341254737972]",None,"[6.547681486333655, 2.7490878775909113, 5.0, 13.0]",False,898.0778267000569,900.6804859000258,900.6804859000258,901.8978975000791,['space'],1,3.154150299844332,4.160516599891707,None,1,None,1,[0.4269965998828411],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.2948507000692,None,,,,,"[0.5357270742522816, 0.5357270742522816, 0.5357270742522816, 0.5357270742522816]","[351.8778808599359, 603.6511807102288, 2962.5007312955163, 3515.777774079246]",None,"[11.008027259455613, 4.897056990734846, 9.136888866253425, 7.0]",True,903.3049601000967,905.9311274000211,905.9311274000211,907.147386000026,None,1,3.1702881997916847,4.183803199790418,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.5224684000714,None,125.0,8.0,0.0018153902738505074,1,"[0.6029861873328226, 0.6029861873328226, 0.6029861873328226, 0.6029861873328226]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[6.847316394817064, 6.800380026165427, 8.863572288142883, 11.0]",False,908.6201465000631,911.4514595000073,911.4514595000073,912.67062790005,['space'],1,3.4409877998987213,4.447321299929172,None,1,None,1,[0.3739281998714432],,,"{'estimation': [[125.0, 7.778087130749406], [130.75988958003623, 8.0], [133.9716828170366, 8.114296548414655], [143.5872943746293, 8.215607198514617], [153.89305166811442, 8.090796444264162], [156.64172742667895, 8.0], [164.9384888466115, 7.737661281205638], [176.77669529663666, 7.145541308575718], [178.80197622857654, 7.0], [189.46457081379947, 6.279892755861546], [192.61857395147882, 6.0], [203.0630990890585, 5.121991411700436], [204.26268784425443, 5.0], [214.22911319367088, 4.0], [217.6376408240306, 3.681088415770385], [223.96550136745154, 3.0], [233.25824788420132, 2.0204247172392114], [233.4548083233714, 2.0], [242.7556139798393, 1.0], [249.99999999999937, 0.24632052368712465], [252.59304349844953, 0.0], [262.7311008860185, -1.0], [267.94336563407256, -1.4903989175599266], [274.4016479119617, -2.0], [287.1115590392612, -3.0], [287.1745887492579, -3.004811447492224], [305.0087185785187, -4.0], [307.78610333622805, -4.151641253381252], [329.87697769322244, -4.815277440420999], [353.55339059327247, -4.981187159609741], [378.929141627598, -4.713070170120082], [406.12619817811606, -4.150289009962429], [412.332321835382, -4.0], [435.2752816480601, -3.4711389247951763], [459.2573889549476, -3.0], [466.5164957684015, -2.861774936084798], [499.9999999999975, -2.472544935468032], [535.8867312681438, -2.3756774925049164], [574.3491774985143, -2.56864130292612], [615.5722066724546, -2.9876132790947483], [616.525087987307, -3.0], [659.7539553864432, -3.5233344995137372], [701.6787952563576, -4.0], [707.1067811865431, -4.0593342536842405], [757.8582832551941, -4.50869878742709], [812.2523963562301, -4.822911475145778], [865.1647994541661, -5.0], [870.5505632961181, -5.017830089136593], [933.0329915368008, -5.1373061479430735], [999.9999999999926, -5.243063157518439], [1071.773462536285, -5.395652459343972], [1148.698354997026, -5.629222509716862], [1231.1444133449063, -5.945163645048717], [1244.23075095727, -6.0], [1319.5079107728832, -6.303332357080356], [1414.2135623730828, -6.623599103779595], [1515.7165665103846, -6.83001150272604], [1624.5047927124563, -6.84369516115619], [1741.1011265922318, -6.612128179630805], [1866.065983073597, -6.122438902269345], [1888.291714983287, -6.0], [1999.9999999999777, -5.408844198941238], [2068.176675175027, -5.0], [2143.5469250725646, -4.558092443373991], [2242.45187059861, -4.0], [2297.396709994046, -3.6956398858484603], [2453.9224651236136, -3.0], [2462.2888266898062, -2.963341709978513], [2639.01582154576, -2.4875217743812637], [2828.427124746159, -2.360905821338564], [3031.4331330207615, -2.6122152809678543], [3169.4445878876, -3.0], [3249.0095854249043, -3.2165709130180415], [3462.9012208179056, -4.0], [3482.2022531844555, -4.0686333152606], [3722.275210844911, -5.0], [3732.1319661471844, -5.036772303594622], [3999.9999999999504, -5.972382498495104], [4009.6984557965916, -6.0], [4287.093850145118, -6.748964570278743], [4428.483744173607, -7.0], [4594.7934199880865, -7.2867533409544745], [4924.577653379601, -7.547095361322812], [5278.031643091506, -7.565018346288852], [5656.854249492303, -7.4054174232010075], [6062.866266041516, -7.146586826124082], [6279.510429996031, -7.0], [6498.019170849792, -6.858885015846837], [6964.404506368894, -6.600603686023861], [7464.2639322943505, -6.3881452993672685], [7999.999999999882, -6.210283617412244]], 'plus_line': [[125.0, 4.8044742039637445], [128.19823635374166, 5.0], [133.9716828170366, 5.296113143793806], [143.5872943746293, 5.445079351212938], [153.89305166811442, 5.323084325627438], [164.44130448841642, 5.0], [164.93848884661162, 4.983458632427873], [176.77669529663666, 4.399783763462708], [182.9658605564708, 4.0], [189.46457081379947, 3.591410366190688], [196.60596000272915, 3.0], [203.0630990890585, 2.5031109715233546], [208.03846874331654, 2.0], [217.6376408240306, 1.1183894168464183], [218.71322275940219, 1.0], [227.39236188193382, 0.0], [233.25824788420132, -0.5804830923565357], [236.9312402920949, -1.0], [245.5920281723319, -2.0], [249.99999999999952, -2.4425294715882218], [255.20829204913153, -3.0], [264.8273755282287, -4.0], [267.94336563407256, -4.292173729210886], [275.9341971125129, -5.0], [287.1745887492579, -5.911121720512583], [288.65005959953476, -6.0], [305.24458851577486, -7.0], [307.78610333622805, -7.147348896108303], [329.87697769322244, -7.856144085564726], [350.6114483386177, -8.0], [353.55339059327247, -8.02285315580674], [355.3221391570919, -8.0], [378.929141627598, -7.745593146914349], [406.12619817811606, -7.14008038587268], [411.35809731042053, -7.0], [435.2752816480601, -6.42933430375042], [455.04869388133903, -6.0], [466.5164957684015, -5.776634723090627], [499.9999999999975, -5.368401447644143], [535.8867312681438, -5.2495531812301275], [574.3491774985143, -5.427752999017256], [615.5722066724546, -5.804771683432206], [633.2728464675939, -6.0], [659.7539553864432, -6.304813358482813], [707.1067811865431, -6.784516716494316], [734.7735522988227, -7.0], [757.8582832551941, -7.192469414345736], [812.2523963562301, -7.48704725099386], [870.5505632961181, -7.660436806329858], [933.0329915368008, -7.770133528325754], [999.9999999999926, -7.879360432625932], [1052.8984576293674, -8.0], [1071.773462536285, -8.04872203455214], [1148.6983549970246, -8.321284099944053], [1231.1444133449063, -8.6499066654194], [1319.5079107728832, -8.994806619670188], [1321.0247160640292, -9.0], [1414.2135623730828, -9.341332241231601], [1515.7165665103846, -9.543463129032979], [1624.5047927124563, -9.545082388689698], [1741.1011265922318, -9.297350635134496], [1810.8632775357844, -9.0], [1866.065983073597, -8.7925704141964], [1999.9999999999802, -8.087309155011821], [2014.4692217427864, -8.0], [2143.5469250725673, -7.275409098876448], [2192.1938626314013, -6.999999999999999], [2297.3967099940432, -6.4415821914009666], [2394.0033398804107, -6.0], [2462.2888266898062, -5.7118138441036095], [2639.0158215457564, -5.232639672287572], [2828.427124746159, -5.086738681125135], [3031.4331330207615, -5.3525622810648805], [3249.0095854249043, -5.9429864544575715], [3264.164787077843, -6.0], [3482.2022531844555, -6.808568798219449], [3530.7957074840156, -7.0], [3732.1319661471844, -7.770694794757378], [3797.5841974062073, -8.0], [3999.9999999999504, -8.690086708372327], [4116.636491506662, -9.0], [4287.093850145118, -9.453835856193022], [4594.793419988081, -9.967918453663716], [4631.422718494221, -10.0], [4924.577653379601, -10.280045026390857], [5278.031643091513, -10.34845608085216], [5656.854249492303, -10.2233510807106], [5988.61435204321, -10.0], [6062.866266041508, -9.956951531960687], [6498.019170849792, -9.652716093480151], [6964.4045063688845, -9.338871977305114], [7464.2639322943505, -9.086197307998177], [7920.588110362038, -9.0], [7999.999999999882, -8.987104392337834]], 'minus_line': [[125.0, 10.786603743177782], [133.9716828170366, 10.961728818644294], [139.97575386898552, 11.0], [143.5872943746293, 11.025805863552314], [145.95643817748558, 11.0], [153.89305166811442, 10.927770985115583], [164.93848884661162, 10.618805304510873], [176.6621621696063, 10.0], [176.77669529663666, 9.994449813776935], [189.46457081379947, 9.079347641293054], [190.31052536729558, 9.0], [201.23430995461285, 8.0], [203.0630990890585, 7.841041793056286], [211.28755531788107, 7.0], [217.6376408240306, 6.338787980711142], [220.8899551644689, 6.0], [229.85277192267205, 5.0], [233.25824788420132, 4.635368061102635], [239.62039301634496, 4.0], [248.6059242824313, 3.0], [249.99999999999937, 2.857430520928648], [259.48542822401845, 2.0], [267.94336563407256, 1.1714862895470994], [270.26517229287697, 1.0], [283.26707537563004, 0.0], [287.17458874925757, -0.2960645191833446], [300.3298947516633, -1.0], [307.78610333622805, -1.3938512180514575], [328.39346564319436, -2.0], [329.87697769322244, -2.04124274809339], [353.55339059327247, -2.172636976575901], [368.7139337759991, -2.0], [378.929141627598, -1.8729065982669217], [406.12619817811606, -1.2776917711247806], [417.741923271325, -1.0], [435.2752816480601, -0.5692900926540102], [464.7346372453306, 0.0], [466.5164957684015, 0.036420526009265375], [499.9999999999975, 0.4481636623606262], [535.8867312681438, 0.5284243087071085], [574.3491774985143, 0.287771663014162], [596.6157911328503, 0.0], [615.5722066724546, -0.21119972374911267], [659.7539553864432, -0.8340054953671726], [671.1204019573765, -1.0], [707.1067811865431, -1.452867667959974], [757.8582832551941, -1.9897004115731272], [759.2408656172294, -2.0], [812.2523963562301, -2.329626939963439], [870.5505632961181, -2.5223062022419755], [933.0329915368008, -2.6157784223791936], [999.9999999999926, -2.6811156018568405], [1071.773462536285, -2.7925957895325344], [1146.3184251653238, -3.0], [1148.698354997026, -3.0057661671439746], [1231.1444133449063, -3.2826789392782008], [1319.5079107728832, -3.6244963869461144], [1414.2135623730828, -3.9762036334148103], [1423.5096290039583, -4.0], [1515.7165665103846, -4.195533434795246], [1624.5047927124563, -4.2326775189996635], [1741.1011265922298, -4.030755784965629], [1748.8309910855742, -4.0], [1866.065983073597, -3.519735614389919], [1961.7291563542979, -3.0], [1999.9999999999827, -2.785563849812259], [2126.9629819343895, -2.0], [2143.5469250725646, -1.8962187502487935], [2296.173367123793, -1.0], [2297.396709994046, -0.9927430937180859], [2462.2888266898062, -0.21205390027735246], [2540.1042948543823, 0.0], [2639.01582154576, 0.28576090104600393], [2828.427124746159, 0.4141616885815256], [3031.433133020758, 0.14258284862538062], [3078.242772865438, 0.0], [3249.0095854249043, -0.46132755394005437], [3388.207068439727, -1.0], [3482.2022531844555, -1.3401921390133817], [3643.1118605075767, -2.0], [3732.1319661471844, -2.3463223196614518], [3906.802577830064, -3.0], [3999.9999999999504, -3.329026727713634], [4232.3650270492035, -4.0], [4287.093850145118, -4.1471094188603566], [4594.793419988081, -4.66479629291009], [4924.577653379601, -4.895207793176393], [5278.031643091506, -4.840855768123058], [5656.854249492303, -4.609534685813378], [6062.866266041508, -4.330641582743295], [6498.019170849792, -4.087773431101089], [6712.981750909218, -4.0], [6964.404506368894, -3.889304569109802], [7464.2639322943505, -3.709917741765469], [7999.999999999892, -3.474691954758783]]}",,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.0978216000367,None,149.45484039562666,4.0,0.0008003757229552319,1,"[0.7722863844816095, 0.6811988969678314, 0.42803516457998336, 0.5886856383138777]","[585.0474685778154, 1407.6070977978738, 1112.7365132813804, 172.48166752569514]",None,"[5.0, 1.8109081932435442, 4.128892000811312, 7.0]",False,914.1065688000526,917.0134592000395,917.0134592000395,918.2370451000752,['space'],1,3.512874399893917,4.525434799841605,None,1,None,1,[0.42891049990430474],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.67021510005,None,255.42310273804722,4.0,0.0002563365611495291,1,"[0.4156140131356656, 0.4156140131356656, 0.4156140131356656, 0.4156140131356656]","[841.9066570526847, 4684.1228836178025, 1635.5738321777826, 3655.103627765154]",None,"[5.745764438707836, -0.05668281329649982, 1.0254998596726566, 6.0]",False,919.6819035001099,921.9543148000957,921.9543148000957,923.169561100076,['space'],1,2.697587599977851,3.7074850999051705,None,1,None,1,[0.388940499862656],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.4261256000027,None,2000.0,0.0,7.481178280472168e-05,1,"[0.7198262096897988, 0.7198262096897988, 0.7198262096897988, 0.7198262096897988]","[934.6317199182013, 1254.9226611595948, 792.6901737607019, 1118.724138063154]",None,"[5.624054758446669, 3.0, 5.687378023881542, 4.128892000811312]",False,926.2378985000541,929.4101640000008,929.4101640000008,930.6192970999982,['space'],1,3.901611599721946,4.924980299780145,None,1,None,1,[0.44654509995598346],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.4741841000505,None,794.0897997468726,-0.31262197611845793,3.7270920002925276e-05,0,"[0.4964660621811626, 0.7050642107577058, 0.7248802654114734, 0.6485371675605449]","[315.1347458688507, 397.0448998734364, 500.2452271039447, 630.2694917377013]",Major_3rd,"[11.634060966657366, 9.171666375670391, 6.081850458640543, 4.897056990734846]",False,947.4460497000255,950.390333800111,950.390333800111,951.5952470001066,None,0,3.612144000013359,4.630314900074154,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.1216127000516,None,298.4294039724389,5.634060966657366,0.00022223892170076387,1,"[0.7724411702497767, 0.7724411702497767, 0.7724411702497767, 0.7724411702497767]","[709.1998939881524, 1240.4209391905333, 5677.330024504515, 598.6447966864123]",None,"[5.23313629654465, 3.3545531425588218, -1.4891035780236894, 4.897056990734846]",False,953.1157598000718,956.4626195000019,956.4626195000019,957.6643159000669,['space'],1,4.121471800026484,5.1476968000642955,None,1,None,1,[0.5040645998669788],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,6,0,6,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.3068068000721,None,1231.1444133449168,-4.0,3.3895375357799394e-05,0,"[0.5789516010080512, 0.6542761786724555, 0.591660441931616, 0.7198986318995707]","[448.46002115289997, 888.9156586250073, 515.7320660826454, 529.1992591184777]",None,"[8.0, 5.745764438707836, 6.0, 5.407565608342791]",False,959.3408854000736,962.2017868000548,962.2017868000548,963.4132211001124,None,0,3.5546860001049936,4.564306300133467,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
