tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,Audiogram_time,Audiogram_frequency,Audiogram_both,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,5,0,5,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0808024997823,None,322.76814527594746,4.0,0.00015310774546132717,1,"[0.7630351449355206, 0.7630351449355206, 0.7630351449355206, 0.7630351449355206]","[128.09062333821595, 161.38407263797376, 203.33119023434637, 256.18124667643184]",Major_3rd,"[10.55968581726599, 8.460699112274225, 6.876039654364539, 7.280743668337028]",False,808.0885673000012,811.3913013997953,811.3913013997953,812.6080430999864,['space'],1,4.1035552301909775,5.111701630288735,None,1,None,1,[0.3425167999230325],,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.2504166997969,None,1319.5079107728945,-5.0,2.9682383261324144e-05,0,"[0.4305614543693351, 0.4305614543693351, 0.4305614543693351, 0.4305614543693351]","[831.2378961427878, 933.0329915368075, 1047.2941228206269, 1175.5479062836089]",Tone,"[6.566281837311289, 5.785634017698149, 5.839735171374016, 6.14075580409218]",False,816.0179385999218,818.3360543998424,818.3360543998424,819.5484548998065,None,0,2.7687439103610814,3.77416761033237,None,1,None,1,,,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.823221999919,None,4000.0,-6.0,4.206975708225974e-05,0,"[0.7708473562805546, 0.7708473562805546, 0.7708473562805546, 0.7708473562805546]","[184.22945602823697, 7815.147049165476, 3431.0395205001196, 357.49306579416344]",None,"[7.241812043660456, 3.0000000000000004, 6.36155917072716, 10.735160218967797]",False,820.8400929998606,824.1700505998451,824.1700505998451,825.3863917000126,None,0,4.106417030096054,5.108194230124354,None,1,"['space', 'space']",0,,"[-0.7245932999067008, 0.4910222999751568]",,"{'estimation': [[125.0, 2.989110797601098], [125.09506280127684, 3.0], [133.97168281703668, 3.9290395380888805], [134.8326543601597, 4.0], [143.5872943746293, 4.693270446254165], [150.17750498211177, 5.0], [153.89305166811442, 5.176430597600356], [164.93848884661162, 5.295208759844993], [176.77669529663666, 5.011010872395504], [176.97166532436583, 5.0], [189.46457081379947, 4.363920718020213], [194.3282233325495, 4.0], [203.0630990890585, 3.4035640081176894], [207.9193096579611, 3.0], [217.6376408240306, 2.2475542834176645], [220.72570728655467, 2.0], [233.25824788420132, 1.0204705519647694], [233.55458729380658, 1.0], [247.8927426236632, 0.0], [249.99999999999937, -0.14603428347935912], [265.35612468746325, -1.0], [267.94336563407256, -1.1473981778886095], [287.1745887492579, -1.920159249581741], [290.18362268812626, -2.0], [307.78610333622805, -2.4587297315279484], [329.87697769322244, -2.7638095893299237], [353.55339059327247, -2.8870772033337833], [378.929141627598, -2.8697036964775386], [406.12619817811606, -2.7456572201558664], [435.2752816480601, -2.5329654864606095], [466.5164957684015, -2.22897760824333], [484.81436923163847, -2.0], [499.9999999999975, -1.8152163581161718], [535.8867312681438, -1.3118062644855186], [555.7862463260828, -1.0], [574.3491774985143, -0.719306648092672], [615.5722066724546, -0.1088239305799612], [623.599869580976, 0.0], [659.7539553864432, 0.4598553393606535], [707.1067811865431, 0.8813254130217109], [736.6857510359579, 1.0], [757.8582832551941, 1.080655663764781], [799.5984684658331, 1.0], [812.2523963562301, 0.9766539619895499], [870.5505632961181, 0.5507132477656387], [917.2558140895569, 0.0], [933.0329915368008, -0.18416835856247862], [988.9662305784809, -1.0], [999.9999999999939, -1.161634363715487], [1053.5892053706327, -2.0], [1071.773462536285, -2.287207479188599], [1119.500787917221, -3.0], [1148.6983549970246, -3.439895264320885], [1192.1804174546087, -4.0], [1231.1444133449063, -4.499375117837118], [1282.0431439013864, -5.0], [1319.5079107728816, -5.35951568255048], [1414.2135623730828, -5.935115024692186], [1437.4217222357465, -6.0], [1515.7165665103846, -6.207126987869378], [1624.5047927124563, -6.172011303590773], [1693.0921218292208, -6.0], [1741.1011265922318, -5.884915098255586], [1866.065983073597, -5.4457833998908285], [1984.902888094594, -5.0], [1999.9999999999802, -4.943821474275692], [2143.5469250725646, -4.485454999006324], [2297.396709994046, -4.147761486228999], [2434.0278651277704, -4.0], [2462.2888266898062, -3.9703369800943205], [2639.01582154576, -3.975506708811544], [2665.2176138480154, -4.0], [2828.427124746159, -4.148757973147719], [3031.4331330207615, -4.448922218309184], [3249.0095854249043, -4.834636219608139], [3337.3143706436026, -5.0], [3482.2022531844555, -5.2710457857038335], [3732.1319661471844, -5.69551634266963], [3946.5911815066142, -6.0], [3999.9999999999504, -6.075056479833599], [4287.093850145118, -6.356224899279445], [4594.793419988076, -6.487052956204451], [4924.577653379601, -6.4295245079415], [5278.031643091506, -6.153684087766457], [5389.138177815174, -5.999999999999999], [5656.854249492303, -5.654135598946394], [6040.249681289526, -5.0], [6062.866266041501, -4.963000984264118], [6498.019170849792, -4.139808031493905], [6566.9683489640865, -4.0], [6964.404506368894, -3.2547157860619897], [7105.861945781171, -3.0], [7464.2639322943505, -2.395524431102131], [7743.137798054837, -2.0], [7999.999999999872, -1.640682293292599]], 'plus_line': [[125.0, 0.5807130699802276], [128.24928742528687, 1.0], [133.9716828170366, 1.6719101842956814], [137.73757030393043, 2.0], [143.5872943746293, 2.4570646477885845], [153.89305166811442, 2.9087449256458027], [164.60838862878265, 3.0], [164.93848884661162, 3.0023606110288323], [165.04271458207955, 3.0], [176.77669529663666, 2.718965990045142], [189.46457081379947, 2.150789406569254], [191.70555974188298, 2.0], [203.0630990890585, 1.27925522546365], [206.62453020247744, 1.0], [217.6376408240306, 0.19006882811354942], [219.9838760186047, 0.0], [232.54940065765854, -1.0], [233.25824788420132, -1.0539536865192292], [245.23837733715717, -2.0], [249.99999999999937, -2.357028153881878], [259.99419244020515, -3.0], [267.94336563407256, -3.5141298037618713], [278.49331522712447, -4.0], [287.1745887492579, -4.417583778222814], [307.78610333622805, -4.982722606452478], [309.08654553774926, -5.0], [329.87697769322244, -5.300033655707669], [353.55339059327247, -5.367316499182246], [378.929141627598, -5.280301268495265], [406.12619817811606, -5.092801339562331], [415.98475942283585, -5.0], [435.2752816480601, -4.853020032863224], [466.5164957684015, -4.559088628577449], [499.9999999999975, -4.1515515097393045], [509.9525330975175, -4.0], [535.8867312681438, -3.658482289995768], [574.3491774985143, -3.0552472880553463], [577.6238519132544, -3.0], [615.5722066724546, -2.4431488563897874], [646.2375133280239, -2.0], [659.7539553864432, -1.8272095708656564], [707.1067811865431, -1.3736220368637428], [757.8582832551941, -1.1174363084059842], [812.2523963562301, -1.1870374061616653], [870.5505632961181, -1.6068052813006104], [902.9876075308641, -2.0], [933.0329915368008, -2.379491855377325], [971.6815912048298, -3.0], [999.9999999999926, -3.4521827252562343], [1030.9439985854742, -4.0], [1071.773462536285, -4.705255225058682], [1089.4016391139514, -5.0], [1148.698354997026, -5.9761940879269195], [1150.4023622151237, -6.0], [1221.0947989861115, -6.999999999999999], [1231.1444133449063, -7.136954184774169], [1319.5079107728832, -7.998663316970639], [1319.7395908590381, -8.0], [1414.2135623730828, -8.553856776973062], [1515.7165665103846, -8.730960628526494], [1624.5047927124563, -8.627665576703484], [1741.1011265922318, -8.31008599048314], [1821.0802699485796, -8.0], [1866.065983073597, -7.849563763527966], [1999.9999999999802, -7.3725050827152305], [2108.296023246353, -7.0], [2143.5469250725646, -6.89338648505762], [2297.396709994046, -6.557847459888341], [2462.2888266898062, -6.375444577132894], [2639.01582154576, -6.396055948174112], [2828.427124746159, -6.616594608324134], [3031.4331330207615, -6.984627987432797], [3038.4845086934683, -7.0], [3249.0095854249043, -7.500580747847085], [3482.2022531844555, -7.997411967498072], [3483.5605395352045, -8.0], [3732.1319661471844, -8.505585341371898], [3999.9999999999504, -8.881487291287545], [4138.10996342831, -9.0], [4287.093850145118, -9.141092433322966], [4594.793419988081, -9.229895863658626], [4924.577653379601, -9.10650881781023], [5025.912889177296, -9.0], [5278.031643091513, -8.782267210993087], [5656.854249492303, -8.242049752981938], [5778.473879894043, -8.0], [6062.866266041516, -7.497961328115679], [6290.7302699096845, -7.0], [6498.019170849792, -6.586601375590979], [6766.364986947876, -6.0], [6964.404506368894, -5.602127203218396], [7278.6453437783075, -5.0], [7464.2639322943505, -4.672622700066649], [7956.260471830735, -4.0], [7999.999999999882, -3.9436251743599136]], 'minus_line': [[125.0, 5.409684748640741], [131.04522019566915, 6.0], [133.9716828170366, 6.282774952898258], [142.60221734544646, 7.0], [143.5872943746293, 7.086689785006591], [153.89305166811442, 7.680099597261506], [164.93848884661162, 7.855989611724389], [176.77669529663666, 7.58246921640092], [186.14475412468911, 6.999999999999999], [189.46457081379947, 6.8178750444320535], [199.30364573202033, 6.0], [203.0630990890585, 5.71379600236496], [211.01856513407793, 5.0], [217.6376408240306, 4.431187420608001], [222.87167093687682, 4.0], [233.25824788420132, 3.141197880623901], [235.35060929738526, 3.0], [249.99999999999937, 2.0091242027554266], [250.17714888732883, 2.0], [267.94336563407256, 1.1222861094231351], [271.22704276817615, 1.0], [287.1745887492579, 0.45287652684248925], [305.5117163766148, 0.0], [307.78610333622805, -0.05157095523086194], [329.87697769322244, -0.3417368857437303], [353.55339059327247, -0.48844136911166774], [378.929141627598, -0.5044310449763106], [406.12619817811606, -0.40514521533835884], [435.2752816480601, -0.20718910135954904], [457.0613876029146, 0.0], [466.5164957684015, 0.10150035605100971], [499.9999999999975, 0.5312336558873099], [534.6270148338336, 1.0], [535.8867312681438, 1.018694160848468], [574.3491774985143, 1.6198446167288318], [601.2691522167189, 2.0], [615.5722066724546, 2.2123346444858987], [659.7539553864432, 2.7427683635686324], [692.6657305637467, 3.0], [707.1067811865431, 3.1237507492365255], [757.8582832551941, 3.2858192424579493], [812.2523963562301, 3.133264010847462], [827.5890245639554, 3.0], [870.5505632961181, 2.6900740049155174], [928.918456445375, 2.0], [933.0329915368008, 1.9544959929823025], [999.9999999999926, 1.046338196691201], [1003.261975055179, 1.0], [1071.773462536285, 0.023391603727641486], [1073.5018160738803, 0.0], [1146.9149996179865, -1.0], [1148.698354997026, -1.0244728824934228], [1229.871770367843, -2.0], [1231.1444133449047, -2.0151712326512485], [1319.5079107728816, -2.8495914591477085], [1340.5898923893383, -3.0], [1414.2135623730828, -3.461336540025666], [1515.7165665103846, -3.7904877829077663], [1624.5047927124563, -3.793384524997169], [1741.1011265922318, -3.502284993278275], [1866.065983073597, -3.0496847561258558], [1878.619335680694, -3.0], [1999.9999999999802, -2.4922769879589977], [2143.5469250725646, -2.043752115935258], [2164.313958348907, -2.0], [2297.396709994046, -1.6968967490728328], [2462.2888266898062, -1.5459514599069282], [2639.01582154576, -1.562953482871023], [2828.427124746159, -1.7144205666468126], [3031.4331330207615, -1.979483580358443], [3044.197717844957, -2.0], [3249.0095854249043, -2.281402232101236], [3482.2022531844555, -2.6407593200026156], [3698.1021469553752, -3.0], [3732.1319661471844, -3.0507791325937523], [3999.999999999946, -3.411488942210106], [4287.093850145118, -3.7230532301437522], [4594.793419988081, -3.91752635434789], [4924.577653379601, -3.910608033934605], [5278.0316430915, -3.6613989665302835], [5656.854249492303, -3.205140476929668], [5782.0413316903905, -3.0], [6062.866266041508, -2.535047288670805], [6365.443065809394, -2.0], [6498.019170849792, -1.7649797305321022], [6944.582979585742, -1.0], [6964.404506368894, -0.9660978349665034], [7464.263932294341, -0.14758288628748545], [7562.660367440122, 0.0], [7999.999999999882, 0.6699035011448441]]}",,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.0040030998643,None,,,,,"[0.48121310069946094, 0.5731015013155042, 0.5547031801164803, 0.5971393661020252]","[510.57560237139245, 969.2705525073796, 126.95919137369789, 1811.2867518577314]",None,"[11.0, 5.7085702773578575, 10.55968581726599, 6.1002107947482305]",True,827.006675499957,829.6459986998234,829.6459986998234,830.8585473999847,None,1,3.2612469303421676,4.283667230280116,None,1,None,1,,,0,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.3194821998477,None,2639.015821545789,-5.0,4.344455436419077e-05,1,"[0.4980391945493938, 0.4543774233885054, 0.4880373075466009, 0.7936617561810704]","[1476.197642781164, 1782.6513360514555, 4855.278397478589, 580.988295516772]",None,"[7.124052080247171, 6.566156445600722, 2.253106289190758, 10.0]",False,832.3351236998569,834.7978930999525,834.7978930999525,836.0205563998315,['space'],1,3.2737271301448345,4.276181630091742,None,1,None,1,[0.4320245999842882],,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.6739759999327,None,,,,,"[0.6080601256456001, 0.6080601256456001, 0.6080601256456001, 0.6080601256456001]","[2748.7944805930265, 2181.7196250688753, 1731.632013966999, 1374.397240296513]",Major_3rd,"[5.950210366582112, 5.304905809411233, 6.566156445600722, 7.0]",True,837.6774780999403,840.5258590998128,840.5258590998128,841.7367277999874,None,1,3.467430630233139,4.469814730109647,None,1,None,1,,,0,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.1827987998258,None,5074.177990048665,-4.0,9.465031766289704e-05,1,"[0.4129454471091996, 0.4129454471091996, 0.4129454471091996, 0.4129454471091996]","[1006.844434909642, 1508.56214213902, 2260.2893334751398, 3386.6075041346794]",Perfect_5th,"[5.7085702773578575, 7.124052080247171, 5.176677237760281, 6.36155917072716]",False,843.1878259999212,845.4704750999808,845.4704750999808,846.6906498998869,['space'],1,2.7030607301276177,3.7145077302120626,None,1,None,1,[0.2351673999801278],,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.9411211998668,None,125.0,3.0,0.001020868972334765,1,"[0.40249543424008, 0.40249543424008, 0.40249543424008, 0.40249543424008]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[9.0, 11.570024076097177, 8.559262982701703, 7.241812043660456]",False,849.8111755999271,852.0544015998021,852.0544015998021,853.2889197999611,['space'],1,2.6432926203124225,3.6803615202661604,None,1,None,1,[0.7486554000061005],,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.5350422000047,None,238.07789930555506,1.0,0.0002141264289077834,0,"[0.5775628099079513, 0.5775628099079513, 0.5775628099079513, 0.5775628099079513]","[149.9796784249104, 168.346497049606, 188.9625539040086, 212.10329530886378]",Tone,"[9.157614597598986, 8.460699112274225, 7.241812043660456, 6.75705146153416]",False,854.5411079998594,857.290037299972,857.290037299972,858.4962798999622,None,0,3.358177130110562,4.392150430008769,None,1,None,1,,,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.980312399799,None,3872.1628162858847,-0.8092915326783954,7.442809919201255e-05,1,"[0.4402363439374015, 0.41533712468391887, 0.549227370324066, 0.6636814191453129]","[606.2512339394391, 2283.9831589199334, 3268.1721218566545, 3991.04972849374]",None,"[9.439401505478198, 5.176677237760281, 6.469547185443853, 5.190708467321604]",False,859.9782620999031,862.4169663998764,862.4169663998764,863.6308780999389,['space'],1,3.1138990300241858,4.142974229995161,None,1,None,1,[0.22474680002778769],,,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.1666641999036,None,,,,,"[0.4735319834942896, 0.4735319834942896, 0.4735319834942896, 0.4735319834942896]","[1389.79490776393, 1238.1665018048564, 1103.0809493022546, 982.7334037384072]",Tone,"[7.0, 6.50896343074093, 6.0, 5.7085702773578575]",True,865.157470599981,867.6029554998968,867.6029554998968,868.8104286999442,None,1,2.9197721302043647,3.927594230277464,None,1,None,1,,,0,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
,,,,5,0,5,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.1193024998065,None,,,,,"[0.42875001484069597, 0.5633419442289247, 0.4661443950540248, 0.45205597127871866]","[1295.691439391774, 1941.3436530892288, 2908.728934073221, 4358.169146637873]",Perfect_5th,"[6.854557875483904, 6.0, 6.0, 4.0]",True,870.1212985999882,872.6194778999779,872.6194778999779,873.8259460998233,None,1,2.9598509303759784,3.979545530397445,None,1,None,1,,,0,,,,,quvsxs,001,fr,0,0,2022-05-17_12h50.04.194,Cluster,2022.1.1,36.59194349462968,
