tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4548140000261,None,185.4620114039197,6.145326944620652,0.000645988436309283,1,"[0.6067425283252206, 0.47900772076480114, 0.4978575124081198, 0.4739016889021841]","[934.6699684945659, 623.8173622211984, 416.34813840804, 277.8790441782767]",Perfect_5th,"[4.187791949715262, 8.0, 11.926694878212647, 12.613922452999732]",False,359.4601738000056,362.0776203000278,362.0776203000278,363.3153770000208,['space'],1,3.08420529999421,4.121998199989321,None,1,None,1,[0.5406759999750648],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,0,0,0,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6291430000274,None,316.637274040923,6.6928022498905095,0.00021219458111645364,1,"[0.528539565724021, 0.528539565724021, 0.528539565724021, 0.528539565724021]","[441.9210804684788, 3980.997539133417, 388.0578713134291, 162.42017027505142]",None,"[11.6079989710239, -3.3692651329855767, 12.215520051168408, 13.238881238214129]",False,364.6322598000115,367.2509539000166,367.2509539000166,368.4829901000194,['space'],1,3.1578882999892812,4.190148699999554,None,1,None,1,[0.6711031999730039],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1687129000202,None,,,,,"[0.4118857610209415, 0.4118857610209415, 0.4118857610209415, 0.4118857610209415]","[237.71386505373806, 299.50070243307385, 377.34723945373037, 475.42773010747607]",Major_3rd,"[12.0, 12.692802249890509, 12.215520051168408, 11.0]",True,380.1460994000081,382.40285250000306,382.40285250000306,383.62799080001423,['space'],0,2.6901163999864366,3.705287699965993,None,1,None,1,[0.5681935999600682],,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.8896537000255,None,2243.0833796569977,-3.5417762464948304,5.3344182494800165e-05,0,"[0.7640245501884623, 0.4045237388675651, 0.7124571631246581, 0.4998665797735862]","[142.07093689461777, 296.53827187620914, 3302.612716668757, 3765.4354100451565]",None,"[14.285385275557555, 12.613922452999732, 0.7330606016354322, -2.0]",False,384.89023650001036,387.8072083000152,387.8072083000152,389.03919070001575,None,0,3.4165292999823578,4.4560271999798715,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.3910791000235,None,2462.2888266898335,0.0,8.505946547995337e-05,1,"[0.7983779093398473, 0.7983779093398473, 0.7983779093398473, 0.7983779093398473]","[5931.618786110831, 6436.780907351912, 6311.818790262137, 369.88998672035655]",None,"[-6.083539334766696, -4.185113103192911, -5.0, 12.215520051168408]",False,390.4097135000047,393.84322980002617,393.84322980002617,395.0830965000205,['space'],1,4.2490451999765355,5.282884999964153,None,1,None,1,[0.5334222999517806],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7238772000128,None,6877.513875403893,-8.0,5.8726301257303215e-05,1,"[0.6827983398775872, 0.6827983398775872, 0.6827983398775872, 0.6827983398775872]","[359.50912938249394, 1182.5126800198504, 267.54629318307076, 4939.28101378511]",None,"[12.46127946129036, 7.0, 12.411447692845933, -7.407129935038894]",False,396.73498490001657,399.81997890002094,399.81997890002094,401.0522402000206,['space'],1,3.749856699985685,4.785309399972903,None,1,None,1,[0.45565519997035153],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5731531000056,None,1319.5079107728945,-3.0,3.7367906570294796e-05,0,"[0.6524364476158118, 0.5567005637525779, 0.741951446818928, 0.7711301704926794]","[2902.049438360649, 2200.1201767225257, 5182.885239242603, 548.1115367416014]",None,"[1.901561825943622, 2.8271288358007522, -7.737642093698149, 10.0]",False,402.5868047000258,405.55959540000185,405.55959540000185,406.7674400000251,None,0,3.7530254000157584,4.777313600003254,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.4108158000163,None,,,,,"[0.694915934693588, 0.685824599693852, 0.5995707533088677, 0.696253771842531]","[132.1534448638732, 148.3372264130429, 166.50290700011539, 186.89319404081456]",Tone,"[14.50595197061979, 14.0, 13.238881238214129, 12.145326944620653]",True,408.42641790001653,411.4225335000083,411.4225335000083,412.6468748000043,None,1,3.6975819999934174,4.706215199985309,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.17516350001097,None,1414.213562373095,-3.0,3.570336253224866e-05,1,"[0.6585137329898593, 0.6585137329898593, 0.6585137329898593, 0.6585137329898593]","[712.056462090167, 248.1651520528022, 1251.6547362473711, 301.89338173831277]",None,"[5.63663289417287, 12.140918769099049, 7.33586302511102, 12.692802249890509]",False,414.2057479000068,417.20551500000875,417.20551500000875,418.4267991000088,['space'],1,3.642274699988775,4.675078699976439,None,1,None,1,[0.419735799980117],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.9388418000017,None,380.8998067948373,6.215520051168409,0.00016672573444514755,1,"[0.7028860860542498, 0.7028860860542498, 0.7028860860542498, 0.7028860860542498]","[239.95184224085284, 269.3368363372752, 302.3203770003043, 339.3431496134234]",Tone,"[12.0, 12.411447692845933, 12.692802249890509, 12.633888727792076]",False,419.9488607000094,423.09103950002464,423.09103950002464,424.30334040001617,['space'],1,3.853890099999262,4.886623700003838,None,1,None,1,[0.4492622999823652],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.8723134000029,None,164.93848884661182,7.0,0.0008801206631839937,1,"[0.58820637111623, 0.58820637111623, 0.58820637111623, 0.58820637111623]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[12.411447692845933, 11.891341302813132, 11.84221032185445, 12.145326944620653]",False,426.80078220000723,429.59385540001676,429.59385540001676,430.81409650002024,['space'],1,3.3564819999446627,4.383003399969311,None,1,None,1,[0.56141439997009],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2272815000033,None,,,,,"[0.7643792850703465, 0.6358118726526127, 0.5212635111485877, 0.43958947396247744]","[1704.577864159022, 4087.0020427248564, 1197.4977349396481, 2495.377176263733]",None,"[5.253629396202419, -4.0, 7.0, 2.2619426833123955]",True,432.2226981000276,435.16764650002006,435.16764650002006,436.38318310002796,['space'],0,3.396868399984669,4.3989329999894835,None,1,None,1,[0.7605587999569252],,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.6598903000122,None,3121.6650524080533,-5.0,3.730444439647712e-05,0,"[0.5961470669190767, 0.5961470669190767, 0.5961470669190767, 0.5961470669190767]","[640.0651450165668, 377.03028269610127, 1508.7803227528575, 1764.3027283606996]",None,"[7.0, 12.215520051168408, 7.070959241853986, 5.0]",False,437.6623810000019,440.485911900003,440.485911900003,441.7136473999999,None,0,3.415575799997896,4.429784200008726,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1352383000194,None,3419.5372447434333,-6.0,3.696290822182282e-05,0,"[0.5940798983297197, 0.6059911601508263, 0.6286484289062642, 0.5735795175841618]","[425.4293141092208, 588.4965582423064, 396.3682078572125, 3576.904149986842]",None,"[11.6079989710239, 9.0, 12.0, -1.0]",False,443.1320775000204,445.97485280002,445.97485280002,447.1773835000058,None,0,3.4212251999997534,4.430366100015817,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.60901840002043,None,312.3139619782895,6.6928022498905095,0.0002192622471312301,1,"[0.6080912282760854, 0.6080912282760854, 0.6080912282760854, 0.6080912282760854]","[196.74546743625697, 220.83932037408604, 247.88375589434648, 278.24010838378877]",Tone,"[12.0, 11.767674517343375, 12.140918769099049, 12.613922452999732]",False,448.6129555000225,451.4621023000218,451.4621023000218,452.69088430001284,['space'],1,3.450082899973495,4.459171999973478,None,1,None,1,[0.36354659995413385],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.11480710000615,None,164.93848884661182,7.0,0.0008801206631839937,1,"[0.7426774743959939, 0.7426774743959939, 0.7426774743959939, 0.7426774743959939]","[272.40732240104893, 172.9009337389673, 6973.893746708633, 1290.6168923200178]",None,"[12.411447692845933, 13.0, -1.8027797586857162, 7.674896035970219]",False,454.1623772000021,457.4356902000145,457.4356902000145,458.67098280001665,['space'],1,3.9952355999848805,5.0004114999610465,None,1,None,1,[0.41899979996378534],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2129877000116,None,,,,,"[0.7045684655918989, 0.6336962581422971, 0.7575496723838977, 0.682979121603408]","[4457.8110795670955, 3538.1669985901513, 2808.2450078005863, 2228.9055397835477]",Major_3rd,"[-6.0, -0.35482135484895494, 1.901561825943622, 2.4582237535051696]",True,460.2206201000081,463.3302150000236,463.3302150000236,464.54423430000315,None,1,3.8205415999982506,4.8426476000167895,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.102752900013,None,416.34713986432763,5.926694878212646,0.00014980976217752155,1,"[0.41614412233053355, 0.41614412233053355, 0.41614412233053355, 0.41614412233053355]","[150.310605180834, 264.136272696978, 729.1319412392047, 3421.211237639952]",None,"[14.0, 12.411447692845933, 5.0, 0.0]",False,466.10074320001877,468.39084800001,468.39084800001,469.59917920001317,['space'],1,2.691574299999047,3.7084687000024132,None,1,None,1,[0.4024556999793276],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.8484583000245,None,1000.0,-6.0,2.2078522367665627e-05,1,"[0.4974657168377352, 0.4974657168377352, 0.4974657168377352, 0.4974657168377352]","[417.9486840363693, 340.49274904439284, 1274.1230803089043, 744.4087225572176]",None,"[11.926694878212647, 12.633888727792076, 7.33586302511102, 5.0]",False,471.71527800001786,474.25094780002837,474.25094780002837,475.45661610001116,['space'],1,3.01534309994895,4.038914599950658,None,1,None,1,[0.38166849996196106],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.79867899999954,None,250.0,3.0,0.00023657562948074026,1,"[0.7077251119254465, 0.7077251119254465, 0.7077251119254465, 0.7077251119254465]","[396.85026299205003, 353.5533905932739, 314.98026247371837, 280.6155120773433]",Tone,"[12.0, 12.46127946129036, 12.692802249890509, 12.613922452999732]",False,476.82322540000314,479.9819497000135,479.9819497000135,481.1965024000092,['space'],1,3.882690999977058,4.88753869998618,None,1,None,1,[0.4332451999653131],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.7381462000194,None,,,,,"[0.7297926192703738, 0.7297926192703738, 0.7297926192703738, 0.7297926192703738]","[1354.6348455347015, 2724.4575168249694, 485.0236843703673, 6380.176756345393]",None,"[7.674896035970219, 2.0, 11.0, -5.0]",True,482.74480650000623,485.95545290000155,485.95545290000155,487.1844722000242,None,1,3.9582394999742974,4.980861199990613,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,1,0,1,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.7553130000015,None,5278.031643091578,-9.0,5.055852040547311e-05,1,"[0.5104137658312758, 0.6739514763574521, 0.4747168902508448, 0.45871746388065504]","[633.8557340283895, 1028.5479587969314, 176.9064680543945, 200.11265605593144]",None,"[8.0, 5.0, 12.635602034081144, 11.84221032185445]",False,488.76494570000796,491.4443232000049,491.4443232000049,492.6643782000174,['space'],1,3.1278870000096504,4.1514801000012085,None,1,None,1,[0.3621469999779947],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.4980247000058,None,4231.976676070006,-10.99735158304083,2.8164669956934124e-05,1,"[0.41830692612936216, 0.41830692612936216, 0.41830692612936216, 0.41830692612936216]","[839.7305284373015, 1258.1741934270042, 1885.131297955291, 2824.505564568137]",Perfect_5th,"[4.0, 7.33586302511102, 4.2710920114166075, 1.901561825943622]",False,510.5044248000195,512.7923115000012,512.7923115000012,514.0055975000141,['space'],1,2.704846400010865,3.734754500008421,None,1,None,1,[0.2884943999815732],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2859810000227,None,565.6502692106129,3.1095892702922567,8.754952960794891e-05,1,"[0.6088146384928033, 0.6088146384928033, 0.6088146384928033, 0.6088146384928033]","[6929.216107772105, 205.98871573582065, 2025.0878745715538, 501.5538893167258]",None,"[-2.0, 11.84221032185445, 3.43526397327203, 10.711014651906595]",False,515.3019001000212,518.1525767000276,518.1525767000276,519.3598375000001,['space'],1,3.47216799997841,4.500731199979782,None,1,None,1,[0.37261589997797273],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.8450534000003,None,4287.0938501451765,-6.0,5.197007826100645e-05,1,"[0.7690977015638333, 0.7690977015638333, 0.7690977015638333, 0.7690977015638333]","[6434.096904272952, 3213.4605827185414, 5432.374478360322, 4123.076186685077]",None,"[-4.185113103192911, 0.7330606016354322, -7.737642093698149, -4.0]",False,521.7893342000025,525.1197327000264,525.1197327000264,526.3354453000065,['space'],1,4.114404799969634,5.1103402999578975,None,1,None,1,[0.4302301999705378],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.9364114000055,None,378.9291416275994,-6.0,4.110966093181886e-05,0,"[0.5315106203353206, 0.5315106203353206, 0.5315106203353206, 0.5315106203353206]","[238.71040097760402, 267.9433656340732, 300.75625902052906, 337.5874865420474]",Tone,"[12.0, 12.411447692845933, 12.692802249890509, 12.633888727792076]",False,527.9376436000166,530.5494132000022,530.5494132000022,531.7719830000133,None,0,3.140172999963397,4.148534199979622,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1388356000243,None,363.53547770348706,6.46127946129036,0.00018099555453526836,1,"[0.6651730786679253, 0.6651730786679253, 0.6651730786679253, 0.6651730786679253]","[294.68261032714184, 130.35062379343378, 128.47936662896967, 2248.764670715732]",None,"[12.613922452999732, 14.50595197061979, 14.435699499344308, 2.4582237535051696]",False,533.1382974000007,536.1561390999996,536.1561390999996,537.3654690000112,['space'],1,3.695095400005812,4.725088899984257,None,1,None,1,[0.40988019996439107],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.9083608000074,None,943.8979831306415,-1.8122080502847386,3.446262225652991e-05,0,"[0.4559877226000558, 0.4559877226000558, 0.4559877226000558, 0.4559877226000558]","[4756.947751598445, 3174.8817215190707, 2118.979327079812, 1414.2490279742667]",Perfect_5th,"[-7.0, 1.0, 3.0, 7.582715715090722]",False,538.9224747000262,541.322085700027,541.322085700027,542.5384829000104,None,0,2.8490374000102747,3.8838277000177186,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8493746000167,None,378.9291416275994,-6.0,4.110966093181886e-05,0,"[0.48290309356413075, 0.48290309356413075, 0.48290309356413075, 0.48290309356413075]","[405.9509425301199, 979.8211441276455, 406.29970285387145, 262.1611774370886]",None,"[11.926694878212647, 4.853291291955699, 11.926694878212647, 12.411447692845933]",False,543.8754378000158,546.3550073000079,546.3550073000079,547.5762363000249,None,0,2.942115500016371,3.9493543000135105,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,2,0,2,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8733982000267,None,,,,,"[0.7719130016594475, 0.63339341505661, 0.6567026935297168, 0.4819599749048925]","[3048.161459993088, 1321.7437426295605, 306.1944332857981, 1092.9070101979207]",None,"[1.4739359530235028, 7.674896035970219, 12.692802249890509, 6.0]",True,548.8656367000076,551.9654677000071,551.9654677000071,553.16651000001,None,1,3.5729692000022624,4.598178500018548,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
