tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_both,Audiogram_frequency,Audiogram_none,Audiogram_time,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.88291199994273,None,1000.0,-5.0,2.4772509540239506e-05,0,"[0.4230791290280207, 0.4230791290280207, 0.4230791290280207, 0.4230791290280207]","[5039.684199579493, 3363.5856610148585, 2244.9240966187463, 1498.3070768766815]",Perfect_5th,"[0.0, 2.4515867102086832, -0.4494547166917453, 5.0]",False,425.91300129983574,428.200579599943,428.200579599943,429.40822749980725,None,0,,2.7100277496501803,3.722943949745968,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.675518799806,None,141.89299716717724,-0.7286194916501563,0.0005262734598712315,1,"[0.7041852663776431, 0.7041852663776431, 0.7041852663776431, 0.7041852663776431]","[715.0958958544009, 477.26925066993925, 318.53900848205166, 212.5992818148246]",Perfect_5th,"[6.240015226198375, 6.59044577893951, 3.0, 0.6961229588504807]",False,430.67220139992423,433.8242438000161,433.8242438000161,435.0304874998983,['space'],1,[0.40573860006406903],3.8383590998128057,4.859061499824747,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5090141999535,None,161.70313663254,-2.582322578698359,0.0003007817853525672,1,"[0.7482172482906652, 0.7837837664747676, 0.4659344650050075, 0.5816181093073655]","[299.1114913993641, 4622.960963003614, 7356.753046423383, 7978.227132469817]",None,"[2.683282694300539, 0.9577883879131583, -1.7816767057240748, -1.5246490448829233]",False,447.4986191999633,450.5165874999948,450.5165874999948,451.7551658998709,['space'],1,[0.3456386998295784],3.5841016999911517,4.613730699988082,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.17084639985114,None,189.87582415014873,-4.3239836244267496,0.000183763573719519,1,"[0.7951301930745706, 0.7951301930745706, 0.7951301930745706, 0.7951301930745706]","[213.778433980339, 1796.3240288012066, 2010.730604988535, 552.8982852701353]",None,"[0.6961229588504807, 2.0, -0.07449695470183038, 7.075743009410166]",False,453.17144559998997,456.56946219992824,456.56946219992824,457.7895827998873,['space'],1,[0.41687679989263415],4.191717499867082,5.217202699976042,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.44718289980665,None,,,,,"[0.7140991563706347, 0.6042903879388625, 0.7358568067594756, 0.4296105192192412]","[3644.3425733471277, 4550.91046931121, 197.98646335137448, 997.5324748274495]",None,"[2.5050615479466045, 1.0, 1.062109997243569, 6.431302590161051]",True,459.46039169980213,462.5534615998622,462.5534615998622,463.7703503998928,None,1,,3.4989646999165416,4.516093399841338,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.02393639995717,None,2143.5469250725882,-10.0,2.4663813579299878e-05,0,"[0.4169394749323867, 0.42809956494233714, 0.7565463968263159, 0.7736643139979453]","[288.3984814675059, 4622.191779968663, 1655.6888968509445, 1234.0655839993772]",None,"[2.0, 0.9577883879131583, 3.0, 7.305918379084402]",False,465.03963929996826,467.6755542999599,467.6755542999599,468.90048569999635,None,0,,3.407641549827531,4.413621549960226,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.4933565999381,None,1520.2632229915935,-1.0294297313631149,4.442458774130796e-05,0,"[0.7055809028603589, 0.47183251434349693, 0.6961626325080206, 0.6738942036589166]","[2413.2674394454216, 2149.9768683317448, 1915.4116360281323, 1706.4377712485532]",Tone,"[-0.019749338496168, -0.4963369915670208, 0.8193351004128218, 2.0876797242856355]",False,470.50948809995316,473.4180207999889,473.4180207999889,474.64650179981254,None,0,,3.5553574997466058,4.556443699868396,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.12359699979424,None,353.5533905932738,0.0,8.861233020703779e-05,1,"[0.6191231206048573, 0.6806669850334994, 0.5510536246507407, 0.6014540381277921]","[222.72467953508485, 250.00000000000003, 280.6155120773433, 314.9802624737183]",Tone,"[0.6961229588504807, 0.8324630595920937, 1.9331993152652034, 3.0]",False,477.48692979989573,480.34954969980754,480.34954969980754,481.5510600998532,['space'],1,[0.43774399999529123],3.47367314924486,4.502226149197668,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0431880999822,None,5656.85424949238,-5.0,7.227417995191064e-05,0,"[0.6372380413426296, 0.6372380413426296, 0.6372380413426296, 0.6372380413426296]","[1122.4620483093731, 1681.7928305074292, 2519.8420997897465, 3775.497250726774]",Perfect_5th,"[7.243472637208711, 3.0, 0.0, 2.5050615479466045]",False,483.0541358999908,486.0020663999021,486.0020663999021,487.21993629983626,None,0,,3.5707676496822387,4.571935249725357,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.6611041999422,None,841.9566339309811,-0.23885799798856258,3.848748429729996e-05,0,"[0.7481545652817465, 0.6130154287545452, 0.5433004115298443, 0.6025306679637261]","[4358.9951697716115, 148.86501381077758, 2575.792672567824, 7989.137850260269]",None,"[1.6083902085372372, 5.0, 0.6462576101882194, -1.5246490448829233]",False,488.6838252998423,491.5958196998108,491.5958196998108,492.81878999993205,None,0,,3.558366749668494,4.560795749770477,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.2873920998536,None,,,,,"[0.7548344598386887, 0.7548344598386887, 0.7548344598386887, 0.7548344598386887]","[216.4625717377112, 242.9710216550259, 272.7257506467214, 306.12430469763024]",Tone,"[0.6961229588504807, 0.8324630595920937, 1.2931498873070675, 2.683282694300539]",True,494.3007545999717,497.6016350998543,497.6016350998543,498.82804899988696,None,1,,4.038171099964529,5.067726999986917,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.41442769998685,None,500.0,-2.0,5.6750540783615774e-05,1,"[0.6982410230459812, 0.7803597333312493, 0.5575633214997184, 0.5872690514598592]","[164.76885890757265, 356.52062738781575, 5302.789593719233, 3190.518954116118]",None,"[3.417677421301641, 4.2479600298789695, -0.39302076275731945, 2.4515867102086832]",False,500.41551869991235,503.47030119993724,503.47030119993724,504.6888082998339,['space'],1,[0.430277899838984],3.652347049675882,4.661425149766728,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.1098330998793,None,188.77150931940218,-4.3239836244267496,0.00018620830421770722,1,"[0.45206699142366946, 0.46646519945002674, 0.6420279798312714, 0.559869972741344]","[475.67439642388206, 377.54301863880437, 299.6560924752438, 237.83719821194103]",Major_3rd,"[6.59044577893951, 4.961109682929862, 2.683282694300539, 0.6222929191430779]",False,506.0996620999649,508.6889875999186,508.6889875999186,509.8962856999133,['space'],1,[0.5266770999878645],3.121339499950409,4.136641699820757,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.2899356998969,None,2143.5469250725882,-7.0,3.483856267433761e-05,0,"[0.6746602068056529, 0.4378419465133352, 0.4384206033821418, 0.7187586398148371]","[5401.399784672766, 4287.093850145177, 3402.668643803426, 2700.6998923363826]",Major_3rd,"[-0.39302076275731945, 1.6083902085372372, 2.615232688418234, 1.0]",False,513.5896536998916,516.1554439999163,516.1554439999163,517.3790719998069,None,0,,3.2825501491315663,4.309176648966968,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.946665499825,None,444.6746013797695,0.15009950137475014,7.556627672100931e-05,1,"[0.4378487929718744, 0.5413477414797839, 0.49386085443442096, 0.4602255103712926]","[545.4591166051375, 1327.5478613878784, 2906.9867912814148, 1817.517644935199]",None,"[7.075743009410166, 6.954440554421228, 1.3796732531242775, 1.0]",False,518.948604399804,521.4599165997934,521.4599165997934,522.6970590997953,['space'],1,[0.44740169984288514],2.9445791996549815,3.97195479972288,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9750693999231,None,2143.5469250725882,-10.0,2.4663813579299878e-05,1,"[0.6043631614271381, 0.6043631614271381, 0.6043631614271381, 0.6043631614271381]","[133.90116652983616, 544.8099232910774, 180.74418827694453, 2998.6177552985037]",None,"[6.048065125584764, 7.075743009410166, 2.0, 2.0]",False,524.0138179999776,526.8561147998553,526.8561147998553,528.0846555000171,['space'],1,[0.41917210002429783],3.4357115495949984,4.455823849653825,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5117581998929,None,1607.934632253122,-2.4544690794872377,4.305064748301149e-05,0,"[0.6503189933774522, 0.559997965944914, 0.46186167599561534, 0.44579747585113955]","[638.1092816836766, 803.9673161265612, 1012.9353450153403, 1276.218563367353]",Major_3rd,"[6.595400128776029, 5.735065782666709, 6.431302590161051, 7.0]",False,529.5290055999067,532.223376599839,532.223376599839,533.4394939998165,None,0,,3.141952899750322,4.142245499882847,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.7287395999301,None,,,,,"[0.7305485709619611, 0.7305485709619611, 0.7305485709619611, 0.7305485709619611]","[1017.422301695815, 453.28920492720727, 125.7080599115255, 2238.0875911454723]",None,"[6.431302590161051, 6.59044577893951, 6.656789160322759, -0.4494547166917453]",True,534.7414530999959,537.9732976998203,537.9732976998203,539.1946539999917,None,1,,3.9368592998944223,4.95491709979251,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7586880999152,None,178.80767412314736,-3.5097456690800595,0.0002287340122577935,0,"[0.43839552761190814, 0.43839552761190814, 0.43839552761190814, 0.43839552761190814]","[283.8394900030712, 252.87223780134377, 225.2835525104962, 200.70482814970288]",Tone,"[1.9331993152652034, 0.8324630595920937, 0.6961229588504807, 1.062109997243569]",False,540.7772750998847,543.121143899858,543.121143899858,544.3390750999097,None,0,,2.772886499762535,3.7877588998526335,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.62010499998,None,378.9291416275994,-8.0,3.2654564398085426e-05,0,"[0.7260312603916095, 0.7260312603916095, 0.7260312603916095, 0.7260312603916095]","[238.71040097760402, 267.9433656340732, 300.75625902052906, 337.5874865420474]",Tone,"[0.6222929191430779, 1.2931498873070675, 2.683282694300539, 3.4747590406773865]",False,546.3725431999192,549.5703103998676,549.5703103998676,550.7859523999505,None,0,,3.954940799390897,4.98051599948667,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.3809153998736,None,307.7861033362292,-6.0,5.32579615281957e-05,0,"[0.6929667897003636, 0.6727694484533713, 0.48524427048800023, 0.4220627640998418]","[6095.237706388006, 700.6128479773453, 782.1684424564913, 218.85761197656237]",None,"[-1.4269691556203679, 6.240015226198375, 5.917456052324865, 0.6961229588504807]",False,552.3886458999477,555.2531765999738,555.2531765999738,556.4663902998436,None,0,,3.316581649472937,4.317853549495339,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,1,0,1,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.73695699987,None,,,,,"[0.4070031939668823, 0.4542235312592039, 0.7545977312289752, 0.6554731859097526]","[373.3507605738891, 5457.0356681614885, 1909.3581726085702, 2366.3558693100686]",None,"[4.961109682929862, -0.39302076275731945, 0.8193351004128218, -0.4494547166917453]",True,557.7511936998926,560.4037181998137,560.4037181998137,561.6178970998153,['space'],0,[0.6740740998648107],3.2907056999392807,4.291061699856073,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5295677999966,None,2476.97612093374,-6.0,4.279389336533558e-05,0,"[0.6174741468265335, 0.5584891703396863, 0.43064890094432595, 0.759103501850348]","[2180.7766218184056, 540.9868092204827, 379.5764962005482, 775.7280242451895]",None,"[-0.4963369915670208, 7.075743009410166, 4.961109682929862, 5.917456052324865]",False,566.5150032998063,569.1340464998502,569.1340464998502,570.3413761998527,None,0,,3.3942319001071155,4.422506200149655,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.994359599892,None,574.3491774985172,-1.0,5.333798065099765e-05,1,"[0.5545390936485997, 0.655850640008744, 0.5838333635014754, 0.4971930286491469]","[1447.2692374403773, 1148.6983549970344, 911.7224885582164, 723.6346187201887]",Major_3rd,"[6.0, 7.243472637208711, 6.0, 6.240015226198375]",False,572.0238020999823,574.8368879000191,574.8368879000191,576.0738706998527,['space'],1,[0.3842193998862058],3.3205645496491343,4.339572349563241,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.4060103998054,None,725.1908244899915,0.24001522619837545,4.401676341434146e-05,1,"[0.6507252715241472, 0.6403827447430799, 0.521399564611938, 0.6468208230368719]","[456.8415924827794, 512.7873496511364, 575.5843388365493, 646.0715759452693]",Tone,"[6.59044577893951, 7.0, 7.070494605656956, 6.595400128776029]",False,577.4162661998998,580.266914999811,580.266914999811,581.495779799996,['space'],1,[0.4591696001589298],3.488850699737668,4.504526999779046,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.9786190998275,None,,,,,"[0.4359421077760352, 0.4359421077760352, 0.4359421077760352, 0.4359421077760352]","[137.1031238343127, 407.5100691891657, 817.6286810086361, 450.1003119956182]",None,"[6.0, 5.597592726781405, 5.735065782666709, 6.150099501374751]",True,582.9908262998797,585.3393548999447,585.3393548999447,586.5608675999101,None,1,,2.751707599963993,3.759792699944228,None,1,None,1,0,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.8003059998155,None,3494.0833128205404,-3.384767311581766,5.083537952128076e-05,1,"[0.47258900681892846, 0.47258900681892846, 0.47258900681892846, 0.47258900681892846]","[5546.511526435857, 4941.380009052322, 4402.269115909012, 3921.9759122721434]",Tone,"[-0.9694354748693517, 0.27134708569755706, 1.6083902085372372, 2.1509078376766233]",False,587.8168565998785,590.2506712998729,590.2506712998729,591.4506582999602,['space'],1,[0.4265643998514861],2.896123699611053,3.9162703996989876,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.7938588999677,None,233.2582478842019,-5.0,0.00011262740412183961,1,"[0.4935919384779132, 0.5178708570025456, 0.5184181693312642, 0.7942567588489574]","[191.81332194684106, 1269.5835175973953, 4629.125173858956, 231.83867637939596]",None,"[1.6760163755732504, 7.0, 0.9577883879131583, 0.6222929191430779]",False,592.8141709999181,595.3605266998056,595.3605266998056,596.5744441999123,['space'],1,[0.48578569991514087],3.3437651495914906,4.372468349756673,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
,,,,2,0,2,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2234840998426,None,7484.227188856291,-7.781676705724075,6.772903995346803e-05,0,"[0.4933220759169228, 0.4046797534502809, 0.4345205938512635, 0.5661789212775137]","[5001.223677234532, 258.7046095398907, 1963.3499263762558, 2115.364195270575]",None,"[0.0, 1.0, 0.0, -0.4963369915670208]",False,598.2393857999705,600.5974472998641,600.5974472998641,601.8203588998877,None,0,,2.9089471998158842,3.9171347997616976,None,1,None,1,,,,,,,,,,,,klxufm,001,fr,0,0,2022-05-09_16h56.39.686,Cluster,2022.1.1,36.28772245089252,
