tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_none,Audiogram_both,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.45523970003705,None,2462.2888266898335,3.0,0.00012014968851597731,1,"[0.40953081769579264, 0.7321924132705765, 0.506723593647041, 0.6588803007358035]","[5425.806065582485, 4298.458606224567, 2562.723207842802, 544.4208359431161]",None,"[9.5808718829304, 7.279424043043629, 5.898987380816954, 20.0]",False,229.46470370003954,232.1347659000894,232.1347659000894,233.3458783000242,['space'],1,[0.0878834999166429],3.3412815667688847,4.358046966721304,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.85009980003815,None,1305.9461890330867,8.0,0.00013343207062893952,1,"[0.6028405417784262, 0.5918000166714027, 0.6185118268274052, 0.4835832620254644]","[3836.5089746457465, 4948.0060432412165, 423.9138119665708, 2285.5308677852327]",None,"[6.0, 9.028398643114974, 23.003285969918135, 5.260599938988865]",False,241.81804510008078,244.66598060005344,244.66598060005344,245.89824590005446,['space'],1,[0.4777159000514075],3.316734166815877,4.348183766822331,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.21026710001752,None,,,,,"[0.4560096571256705, 0.471774662053223, 0.7023942062783143, 0.43101261636127775]","[4272.567586015265, 5946.209932725439, 5703.14866916589, 3286.391745988547]",None,"[7.279424043043629, 9.204042212469089, 9.668480869467476, 5.743745439073422]",True,247.2080812000204,249.85983410000335,249.85983410000335,251.0931697000051,['space'],0,[0.08920980000402778],3.083234266610816,4.097698066616431,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.34760600002483,None,4924.577653379667,1.0,0.0001655611795965586,0,"[0.5862507016035556, 0.5862507016035556, 0.5862507016035556, 0.5862507016035556]","[282.79850239962684, 179.06089231655255, 638.8436612846859, 4217.068346644218]",None,"[23.854540953153773, 25.0, 18.091308165430455, 7.0]",False,252.37207830010448,255.1499477000907,255.1499477000907,256.3932110000169,None,0,,3.3675090667093173,4.399921066709794,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.82557410001755,None,193.68377401354732,18.56610200717843,0.0024455090995130087,1,"[0.47763036151892374, 0.529306815104609, 0.53967869363109, 0.5205948686003363]","[488.0525278054998, 387.36754802709464, 307.453826618276, 244.0262639027499]",Major_3rd,"[21.16096705241678, 24.0, 24.12229882851687, 23.493321563251698]",False,257.8298830999993,260.41352560010273,260.41352560010273,261.65001640003175,['space'],1,[0.4010618000756949],3.093075866694562,4.1196925666881725,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.99354490009136,None,8000.0,1.0,0.0002036901389020564,1,"[0.7933273554251501, 0.7929400031733838, 0.7198483051722057, 0.5308531345497516]","[534.1076467426387, 6122.688770803636, 913.5273895718557, 421.43206837225887]",None,"[20.179488091888764, 9.0, 19.0, 23.003285969918135]",False,263.03168140002526,266.35513380006887,266.35513380006887,267.5668355000671,['space'],1,[0.5018527000211179],3.8681907332502306,4.892027033260092,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.96542650007177,None,,,,,"[0.6547904435033249, 0.6547904435033249, 0.6547904435033249, 0.6547904435033249]","[1006.9374645546793, 4021.722694127518, 1656.403280377905, 339.8677119170798]",None,"[19.0, 6.493070110718627, 7.0, 24.315909985835255]",True,268.95954360009637,271.97047970001586,271.97047970001586,273.2129452000372,None,1,,3.6524582668207586,4.665231266757473,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.65916000003926,None,176.7766952966369,20.0,0.003500209769801159,1,"[0.7846204323157876, 0.7846204323157876, 0.7846204323157876, 0.7846204323157876]","[280.61551207734334, 250.00000000000006, 222.72467953508487, 198.42513149602496]",Tone,"[23.854540953153773, 23.493321563251698, 23.744682568266967, 24.112279518464348]",False,274.66045680001844,278.04026810009964,278.04026810009964,279.288050900097,['space'],1,[0.13508200005162507],4.164930166793056,5.178294466808438,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8864804999903,None,329.87697769322364,12.0,0.00037724213379574414,0,"[0.4439906165042944, 0.5436584751120692, 0.5927432373545254, 0.6533787238471405]","[130.9117653525784, 164.93848884661188, 207.80947403569704, 261.82353070515677]",Major_3rd,"[25.39872109292277, 25.423428007499954, 24.0, 23.618090464956765]",False,280.9110683000181,283.5098671000451,283.5098671000451,284.73110299999826,None,0,,3.261028333217837,4.276723133283667,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.23530580010265,None,289.64183408569124,17.854540953153773,0.0009802156884378486,1,"[0.5524493214477175, 0.7667759276833552, 0.7619452504700661, 0.43733412646390324]","[182.46292184736038, 204.8077049973012, 229.8888760608125, 258.0415387067592]",Tone,"[25.0, 24.112279518464348, 23.531253110563384, 23.493321563251698]",False,286.22863660007715,289.33779630006757,289.33779630006757,290.56529310008045,['space'],1,[0.37058029999025166],3.5418658667476848,4.580887466785498,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.8591486000223,None,,,,,"[0.6813873622865662, 0.4908872822614956, 0.44395185250347535, 0.6503213680503692]","[2807.9081836637215, 2228.638202288954, 1768.8713133850013, 1403.9540918318608]",Major_3rd,"[5.960003624663175, 5.0, 5.890979483582172, 12.0]",True,291.8556724000955,294.5049859000137,294.5049859000137,295.75063530006446,None,1,,3.304626666707918,4.3399495667545125,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.2347338000545,None,2462.2888266898335,3.0,0.00012014968851597731,0,"[0.7242021285325129, 0.45119430663464677, 0.5978810487562582, 0.7173453240628052]","[6204.579047334941, 4924.577653379667, 3908.6398737369855, 3102.2895236674703]",Major_3rd,"[9.0, 9.028398643114974, 6.493070110718627, 5.868312522825567]",False,297.2616730000591,300.0383622000227,300.0383622000227,301.2720044000307,None,0,,3.527370833326131,4.5621104332385585,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8619972000597,None,516.3696349604205,15.0,0.0003874027242255614,1,"[0.4551600285553059, 0.657802832153197, 0.5507004097901538, 0.5678910313162177]","[275.9383866223878, 815.5257413846884, 4387.684783468005, 271.42473566761305]",None,"[23.618090464956765, 18.300670454568305, 7.279424043043629, 23.618090464956765]",False,302.8778114001034,305.55564420006704,305.55564420006704,306.77874980005436,['space'],1,[0.061598500004038215],3.249946966767311,4.284171466715634,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.2027723999927,None,3732.1319661472303,0.0,7.923801780976663e-05,1,"[0.5533971482425293, 0.4259357654518243, 0.5189352227814245, 0.49203493551860944]","[293.1794705734225, 250.45537091452167, 5566.144869426367, 3798.152435429784]",None,"[24.0, 23.493321563251698, 9.668480869467476, 6.0]",False,309.30296220001765,311.8333241000073,311.8333241000073,313.06728120008484,['space'],1,[0.42983659997116774],3.0124745666980743,4.065037866705097,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.40503860008903,None,7349.9823944773225,-0.7017650832535708,0.00014927442036292334,1,"[0.4247148898040464, 0.5922137836317944, 0.6695814479314901, 0.5689934165330526]","[378.8989990466093, 3624.0397295161683, 2665.330357680176, 524.2739748521064]",None,"[24.14720206948669, 5.96600276660487, 5.898987380816954, 20.179488091888764]",False,314.40666750003584,317.12370390002616,317.12370390002616,318.37575950007886,['space'],1,[0.22645770001690835],3.298157066688873,4.3330961666069925,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.79279269999824,None,153.81234241544968,19.65234502824306,0.004479172759351414,1,"[0.6181109653322052, 0.6181109653322052, 0.6181109653322052, 0.6181109653322052]","[559.2496201226692, 5182.951336064952, 314.01873609876424, 186.6379982848784]",None,"[19.284917039316973, 9.5808718829304, 24.12229882851687, 24.56610200717843]",False,319.793444900075,322.6781300000148,322.6781300000148,323.9083977000555,['space'],1,[0.016897200024686754],3.5145843668142334,4.55180656677112,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.3970270000864,None,125.0,20.0,0.00722719885372964,0,"[0.6085367517874405, 0.6963095942711104, 0.6516814180508519, 0.7426743299617741]","[3682.581437922599, 835.0100326176956, 169.20299023084968, 133.60665615147124]",None,"[5.96600276660487, 18.300670454568305, 25.423428007499954, 25.39872109292277]",False,325.41380470001604,328.42031350010075,328.42031350010075,329.6464114000555,None,0,,3.7242469667689875,4.742349366773851,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2314736000262,None,1414.213562373095,2.0,6.349055446025293e-05,0,"[0.6564428107312161, 0.6564428107312161, 0.6564428107312161, 0.6564428107312161]","[5099.33855322419, 1694.4357081154658, 729.9502644066328, 7551.242479123104]",None,"[9.028398643114974, 6.0, 17.900269021903046, 5.0]",False,331.2559768999927,334.2524928000057,334.2524928000057,335.49498940003105,None,0,,3.65743926668074,4.688270666752942,None,1,['space'],0,,[0.5267219999805093],,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0089383000741,None,159.8751134582214,19.423428007499954,0.0038575745789152295,0,"[0.6429470119321371, 0.6429470119321371, 0.6429470119321371, 0.6429470119321371]","[253.7859232871159, 226.09755373855404, 201.43002080034427, 179.4537473260086]",Tone,"[23.493321563251698, 23.531253110563384, 24.112279518464348, 25.0]",False,337.01153680006973,339.9580853000516,339.9580853000516,341.19409950007685,None,0,,3.6176885667955503,4.6504977667937055,None,1,['space'],0,,[0.5170711999526247],,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.71292459999677,None,,,,,"[0.5420100445768637, 0.5420100445768637, 0.5420100445768637, 0.5420100445768637]","[1050.9602551274133, 3663.637471304368, 3672.9599112433584, 1456.2444681302043]",None,"[18.586177919475155, 5.96600276660487, 5.96600276660487, 11.0]",True,342.71376290009357,345.3691797000356,345.3691797000356,346.6013033000054,None,1,,3.1917252666316926,4.225020366720855,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,1,0,1,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.98258680000436,None,584.868982450291,13.0,0.00025999265438178553,1,"[0.6363592972696593, 0.6363592972696593, 0.6363592972696593, 0.6363592972696593]","[554.4782089263422, 669.1881677542799, 2086.2252934474145, 2370.114663917067]",None,"[20.0, 18.091308165430455, 4.886897647501437, 5.260599938988865]",False,347.9900398000609,350.944850900094,350.944850900094,352.1706145000644,['space'],1,[0.13378590007778257],3.5857002667617053,4.618553166743368,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8130910000764,None,182.39814112350413,19.0,0.0029370978355659806,1,"[0.4778543786420157, 0.6822267591269906, 0.5618730585587894, 0.43474362942340994]","[3440.9758322303487, 1584.1296607759107, 5272.614840808987, 841.2445563269804]",None,"[5.734165779963748, 8.0, 9.5808718829304, 18.300670454568305]",False,356.8003365000477,359.52874390000943,359.52874390000943,360.74778700002935,['space'],1,[0.4416608000174165],3.186021566740237,4.213762366678566,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0630012000911,None,3249.0095854249403,0.0,7.075723770535575e-05,1,"[0.448280613423037, 0.448280613423037, 0.448280613423037, 0.448280613423037]","[1062.098024724822, 4568.048161522936, 288.9907071021168, 2513.1579839347037]",None,"[18.586177919475155, 8.190404381033082, 23.854540953153773, 5.645867847083637]",False,362.07250640005805,364.4369407000486,364.4369407000486,365.67209900007583,['space'],1,[0.33076669997535646],2.794293866609223,3.821945166680962,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.94773040001746,None,,,,,"[0.5083674566977553, 0.5000516361860674, 0.566322321586922, 0.5977557190338786]","[321.72369178473406, 255.3522633910898, 202.67322576473833, 160.861845892367]",Major_3rd,"[24.315909985835255, 23.493321563251698, 24.112279518464348, 25.423428007499954]",True,366.9378167000832,369.54018400004134,369.54018400004134,370.75468900008127,['space'],0,[0.1442811000160873],3.2027630667435005,4.232276666676626,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.20902670000214,None,2462.2888266898335,3.0,0.00012014968851597731,0,"[0.6901674268113137, 0.6901674268113137, 0.6901674268113137, 0.6901674268113137]","[3908.639873736986, 3482.202253184498, 3102.289523667471, 2763.8257599355534]",Tone,"[6.493070110718627, 5.734165779963748, 5.868312522825567, 5.960003624663175]",False,372.21168100007344,375.3229901000159,375.3229901000159,376.54706560005434,None,0,,3.777468566666357,4.830369966570288,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0899915000191,None,824.2778822418358,12.300670454568307,0.00016096987210521154,0,"[0.5155548296968814, 0.5155548296968814, 0.5155548296968814, 0.5155548296968814]","[327.1148943462025, 412.13894112091793, 519.2625273996282, 654.2297886924049]",Major_3rd,"[24.315909985835255, 23.69144843127717, 21.0, 18.091308165430455]",False,378.1099835000932,380.68463989999145,380.68463989999145,381.90022360009607,None,0,,3.0836412666831166,4.114227266632952,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2645269000204,None,8000.0,3.0,0.0002564306919956826,1,"[0.41085508577658025, 0.41085508577658025, 0.41085508577658025, 0.41085508577658025]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[5.743745439073422, 6.493070110718627, 9.028398643114974, 8.207358387276932]",False,384.060563200037,386.3145756000886,386.3145756000886,387.5277270000661,['space'],1,[0.414753400022164],2.666891033295542,3.6988021333236247,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.79869760002475,None,,,,,"[0.7714989304072082, 0.7714989304072082, 0.7714989304072082, 0.7714989304072082]","[916.8057391482781, 145.77257840111716, 2523.579419374292, 676.943112934227]",None,"[19.0, 25.657864776754597, 5.645867847083637, 18.0]",True,388.7944254000904,392.12545550009236,392.12545550009236,393.3364172000438,None,1,,4.087295800098218,5.10413360001985,None,1,None,1,0,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.9615251000505,None,1741.101126592249,0.0,6.312169477569904e-05,1,"[0.4005479364679536, 0.5454010784094, 0.5216404183765244, 0.4633840336324698]","[853.6802787432712, 5487.144099103572, 3374.528145597334, 287.44918938833234]",None,"[18.693979025111148, 9.668480869467476, 5.734165779963748, 23.854540953153773]",False,394.9686207000632,397.4703047000803,397.4703047000803,398.70773980009835,['space'],1,[0.11175789998378605],2.9458183334209025,3.980034033418633,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
,,,,2,0,2,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.988024600083,None,4952.696823282763,3.028398643114974,0.00021185362975608167,0,"[0.42628078621864235, 0.42628078621864235, 0.42628078621864235, 0.42628078621864235]","[3120.003490700711, 3502.085508904314, 3930.958073679309, 4412.351251200344]",Tone,"[5.868312522825567, 5.734165779963748, 6.493070110718627, 8.0]",False,400.00309270003345,402.3001393000595,402.3001393000595,403.5247774000745,None,0,,2.752100066631101,3.7906096667284146,None,1,None,1,,,,,,,rdzaqd,001,fr,0,0,2022-05-06_14h32.44.031,Cluster,2022.1.1,None,
