tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,4,0,4,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.5277860999922,None,,,,,"[0.6083486057981131, 0.7277974993552986, 0.6812360318272661, 0.56322586326142]","[3137.4294316130386, 2795.1318588798295, 2490.1793901092637, 2218.497626587835]",Tone,"[3.871695893082623, 5.0, 6.781753329484543, 8.0]",True,702.5479585000139,705.5893252000096,705.5893252000096,706.8125192000007,None,1,,3.6179963666654658,4.644641266670078,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,4,0,4,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.2314198999957,None,435.2752816480623,-8.0,2.975927567541308e-05,1,"[0.5577649650788077, 0.7890038617335471, 0.7805451937290202, 0.6057358976454106]","[484.5434089057461, 4983.510945307324, 220.57058968924372, 137.543988399369]",None,"[6.541656715615594, 0.29520897195786056, 4.771495999328634, 3.625080899236946]",False,708.312705999997,711.4638705000107,711.4638705000107,712.7053071999981,['space'],1,[0.47748470000806265],3.765450933336979,4.787321833340684,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,4,0,4,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1572872000106,None,830.3091832532405,-2.0,3.1161113308779116e-05,1,"[0.703584070710394, 0.703584070710394, 0.703584070710394, 0.703584070710394]","[523.0620089508886, 587.1172539598301, 659.0168354775252, 739.721387020464]",Tone,"[6.456672943607029, 6.263239677530973, 5.521429633254154, 4.555734982903949]",False,714.152067499992,717.3099808999978,717.3099808999978,718.5525639000116,['space'],1,[0.2970971000031568],3.854633766633924,4.87363976665074,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,4,0,4,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0787016999966,None,,,,,"[0.4952402151614007, 0.6929872317643602, 0.5783170730654991, 0.6958168453710536]","[219.0630102462569, 328.2236585338757, 491.7798303796614, 736.8372001230607]",Perfect_5th,"[4.771495999328634, 6.142930026355189, 6.541656715615594, 4.555734982903949]",True,720.1016604000179,722.8848514000128,722.8848514000128,724.0972726000182,None,1,,3.493021766684251,4.51701736668474,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,4,0,4,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.6625544000126,None,2859.807585243067,-1.175338395406498,5.5494787930473886e-05,1,"[0.6692973888470704, 0.5281350948670465, 0.5986072212636508, 0.5881610011324423]","[132.70452037073622, 131.31984585314174, 133.31745975765753, 226.78523904994753]",None,"[3.625080899236946, 3.625080899236946, 3.625080899236946, 5.0]",False,725.6748341000057,728.4906116999919,728.4906116999919,729.7202905000013,['space'],1,[0.3406308999983594],3.409384066675557,4.420748266653391,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7103406999959,None,176.7766952966369,-8.0,0.00013934586077992474,1,"[0.7904148932717124, 0.7904148932717124, 0.7904148932717124, 0.7904148932717124]","[280.61551207734334, 250.00000000000006, 222.72467953508487, 198.42513149602496]",Tone,"[5.809202697236832, 5.347903196485904, 4.771495999328634, 4.485511131365423]",False,734.7083244000096,738.1095484000107,738.1095484000107,739.3334073000005,['space'],1,[0.5447295999911148],4.190009166661184,5.227383566641947,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.9882616999967,None,176.7766952966369,-6.0,0.0001754260451641794,0,"[0.5716339150949024, 0.43056116189843907, 0.606308147645961, 0.43785558959709925]","[153.44425877988903, 573.5112573298661, 3113.7029766665587, 1528.289558467041]",None,"[3.653092974283964, 6.263239677530973, 3.871695893082623, 8.38635033036424]",False,741.0076317999919,743.6536758000148,743.6536758000148,744.8752082000137,None,0,,3.0674804666778073,4.086674766673241,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.1545218999963,None,,,,,"[0.4393885441650942, 0.4393885441650942, 0.4393885441650942, 0.4393885441650942]","[2317.9826491446747, 2920.475132948458, 3679.56809569629, 4635.9652982893485]",Major_3rd,"[7.674840210994211, 4.0, 1.5900489658360026, 0.48058042627284525]",True,746.1631993000046,748.5035934000043,748.5035934000043,749.7312485000002,['space'],0,[0.44482289999723434],2.7859927666722797,3.801399266667431,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0049581000058,None,621.4085758596864,-0.06105155415345653,5.2137161331328185e-05,1,"[0.7393073491631712, 0.7019066031647485, 0.7391929193452809, 0.7879201720311796]","[1565.851490621628, 1242.8171517193728, 986.4246270217269, 782.925745310814]",Major_3rd,"[8.38635033036424, 6.0, 4.0, 4.555734982903949]",False,751.0142550000164,754.2237446999934,754.2237446999934,755.4466536999971,['space'],1,[0.316924700018717],3.997605466633104,5.010720066638896,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0783859000076,None,,,,,"[0.5533202106521521, 0.5533202106521521, 0.5533202106521521, 0.5533202106521521]","[305.5200706441489, 272.18743930301815, 242.49144076896027, 216.03531374107072]",Tone,"[5.994234888331151, 5.5936566629773345, 5.347903196485904, 4.771495999328634]",True,757.0880277999968,759.7723431999912,759.7723431999912,761.0093342000037,None,1,,3.245040866662748,4.2630942666728515,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.3888727000158,None,4844.491682945094,-5.7047910280421394,7.365292283687405e-05,1,"[0.7962961712554345, 0.7410293336776917, 0.7479932424416631, 0.6709574065415649]","[316.9308984764785, 458.32592950767594, 7370.380967105485, 3276.1567618639074]",None,"[6.0, 6.5460312043078765, -1.0, 2.998486563333788]",False,762.4082319000154,765.7450632000109,765.7450632000109,766.9725126000121,['space'],1,[0.327207400026964],3.9857373666600324,4.997250066662673,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.459921600006,None,853.7181670009086,-2.0,3.168960095609253e-05,1,"[0.6333717630342172, 0.6333717630342172, 0.6333717630342172, 0.6333717630342172]","[2151.2349785642227, 1707.4363340018172, 1355.1931163816053, 1075.6174892821114]",Major_3rd,"[8.428561809022453, 9.240647661617327, 7.0, 4.482667266406526]",False,768.4646558999957,771.4030665000028,771.4030665000028,772.6249076999957,['space'],1,[0.3999302000156604],3.5528475666651502,4.56968236665125,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0873468999926,None,,,,,"[0.7120964352114304, 0.5406165235953948, 0.7444349565462207, 0.5663583659631881]","[408.7273490094808, 1446.8980038762438, 285.0806458498969, 183.0724224996684]",None,"[6.431249782034804, 8.0, 5.809202697236832, 4.0]",True,774.0942471000017,777.1159377000004,777.1159377000004,778.3329389000137,None,1,,3.6073817666620016,4.643377166648861,None,1,['space'],0,0,[-2.3946737999795005],,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.781000100018,None,307.7861033362292,-9.0,3.7703749348778715e-05,0,"[0.4250745242977888, 0.7482467417571845, 0.5822705243751644, 0.7138999541563743]","[1130.228370982684, 1729.1974606733988, 159.03486699978362, 3213.3915738970977]",None,"[5.0, 9.240647661617327, 3.653092974283964, 3.0000000000000004]",False,779.8019030000141,782.5985210000072,782.5985210000072,783.8144567999989,None,0,,3.513450766680762,4.53970986668719,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3971883000049,None,125.0,-6.0,0.00036221798003749513,0,"[0.5566625291274165, 0.7158780839677422, 0.6775446230947315, 0.6086867985374574]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[5.938948445846544, 6.431249782034804, 5.809202697236832, 4.215283354364277]",False,785.4202367000107,788.3857275000191,788.3857275000191,789.5935503999935,None,0,,3.562523066648282,4.591323266649852,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0767320000159,None,7118.085644372777,-6.842698339097231,7.041305057839879e-05,1,"[0.644058202089862, 0.494749853437476, 0.7273698984895469, 0.5778775925417198]","[2824.814159969272, 3559.0428221863895, 4484.112969149888, 5649.628319938543]",Major_3rd,"[4.824661604593502, 2.0, 0.48058042627284525, -0.07547171544746334]",False,791.0902211999928,794.0020074000058,794.0020074000058,795.2146694000112,['space'],1,[0.31928500000503846],3.4884809666255023,4.5008519666444045,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.6359565000166,None,812.2523963562351,-7.0,1.7293940510221002e-05,1,"[0.4703959751754646, 0.6779655109906795, 0.7246023438426624, 0.5929324957007753]","[2046.7477839935486, 1624.5047927124701, 1289.3703084395784, 1023.3738919967743]",Major_3rd,"[8.963804799751824, 8.933686697687136, 6.779769909718749, 4.054859515048216]",False,797.6182303999958,800.5094088999904,800.5094088999904,801.7419616999978,['space'],1,[0.18466349999653175],3.483858333347598,4.519501533330185,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.1845294999948,None,4201.911942053832,-5.269357304273936,5.3335598336385595e-05,1,"[0.7585456599880598, 0.7243855289024737, 0.4495300801444635, 0.7957347449189875]","[6670.119437093992, 5942.400856349999, 5294.077305598269, 4716.486685293359]",Tone,"[-0.5750826965144844, -0.3114093269817442, 0.12414104234400192, 0.48058042627284525]",False,803.1850879999984,806.1403344999999,806.1403344999999,807.373697300005,['space'],1,[0.41164440001011826],3.7639973666809965,4.780207766685635,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0194922999945,None,406.12619817811805,-8.0,3.0352225841600565e-05,1,"[0.63179011376715, 0.63179011376715, 0.63179011376715, 0.63179011376715]","[255.84347299919392, 287.174588749259, 322.34257710989505, 361.8173093600948]",Tone,"[5.347903196485904, 5.809202697236832, 6.142930026355189, 6.2570440306439075]",False,809.0251997000014,811.9459685000184,811.9459685000184,813.1777987999958,['space'],1,[0.4000864999834448],3.5389282666437794,4.570623266656185,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.6528606000065,None,176.7766952966369,-7.0,0.00015634862732566779,1,"[0.4732744784598206, 0.4114965718391781, 0.40360317502179327, 0.5193338322220818]","[280.61551207734334, 250.00000000000006, 222.72467953508487, 198.42513149602496]",Tone,"[5.809202697236832, 5.347903196485904, 4.771495999328634, 4.485511131365423]",False,814.6737656999903,817.0049524999922,817.0049524999922,818.2224722999963,['space'],1,[0.3575133999984246],2.845372466632398,3.871070166642312,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.6097956000012,None,,,,,"[0.5534936580847394, 0.7057177000522686, 0.47112225067451574, 0.5067900775688071]","[302.8121243007717, 4413.308640824765, 250.93855076624519, 3870.9247507133573]",None,"[5.994234888331151, 0.7306426957260639, 5.347903196485904, 1.101626449771853]",True,819.610242099996,822.3630689000129,822.3630689000129,823.591522200004,None,1,,3.267967766674701,4.286732466658577,None,1,['space'],0,0,[-0.16955279998364858],,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.950563099992,None,559.1159504079791,0.2632396775309729,6.413720827834336e-05,1,"[0.7947501970521968, 0.47651173984303324, 0.44573452060993374, 0.6325142459806588]","[1408.8839105019817, 1118.2319008159582, 887.5412478498257, 704.4419552509909]",Major_3rd,"[7.634769891063657, 5.0, 3.9001281672132606, 5.039200845240891]",False,824.9500339000078,827.7004451999965,827.7004451999965,828.9282902000123,['space'],1,[0.5517529000062495],3.380925566656515,4.4110180666611996,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.4056557000149,None,2297.3967099940687,-2.0,6.466169967930508e-05,1,"[0.6841766175307581, 0.4892609554174502, 0.5674636121682685, 0.6458889873760763]","[3646.8899542328663, 3249.009585424941, 2894.538474880755, 2578.740616879157]",Tone,"[2.0, 2.998486563333788, 4.824661604593502, 6.0]",False,831.488371799991,834.2423225000093,834.2423225000093,835.480409300013,['space'],1,[0.4666301000106614],3.4085487333359197,4.433347533340566,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.9805633999931,None,1301.31647802247,0.7797699097187494,5.823544835264266e-05,1,"[0.5937028952263458, 0.5937028952263458, 0.5937028952263458, 0.5937028952263458]","[516.4277865391055, 650.6582390112351, 819.7780116177846, 1032.8555730782107]",Major_3rd,"[6.541656715615594, 5.521429633254154, 4.159855742261785, 4.054859515048216]",False,836.9944298999908,839.7930181999982,839.7930181999982,841.0285851999943,['space'],1,[0.3072439999959897],3.4036762666655704,4.433716466650367,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,5,0,5,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.474713500007,None,,,,,"[0.77798145912631, 0.748013340192979, 0.6324353021049628, 0.4965644538125807]","[3434.2174520207136, 4206.982754070949, 207.07152697671248, 4968.957244567261]",None,"[2.2340571828013855, 0.7306426957260639, 4.485511131365423, 0.29520897195786056]",True,842.4754854000057,845.6620126999915,845.6620126999915,846.8881172999972,None,1,,3.6886993666703347,4.725010266673053,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,6,0,6,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.9162700000161,None,1507.1585895933986,2.3863503303642393,6.437114234868004e-05,1,"[0.6583967736198522, 0.538408858064813, 0.47246974023247823, 0.55606833060289]","[342.9317467501998, 172.63300785670643, 348.11845530676607, 934.1911492130259]",None,"[6.2570440306439075, 3.968951410952849, 6.2570440306439075, 3.8546879595060357]",False,850.9020416999992,853.593285800016,853.593285800016,854.8087890000024,['space'],1,[0.2643108999764081],3.266351666650735,4.280135966662783,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,6,0,6,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.2367398999922,None,,,,,"[0.4161221381939274, 0.4161221381939274, 0.4161221381939274, 0.4161221381939274]","[4394.993936074021, 3915.4944638829097, 3488.308998758879, 3107.730015471696]",Tone,"[0.7306426957260639, 1.101626449771853, 2.2340571828013855, 3.871695893082623]",True,856.239948100003,858.5158034999913,858.5158034999913,859.7389353000035,None,1,,2.6812623666482978,3.702412666665623,None,1,None,1,0,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
,,,,6,0,6,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.9859787000169,None,2639.015821545789,-5.0,4.344455436419077e-05,0,"[0.49284932017452554, 0.7760288044319001, 0.7446196056820457, 0.6554990175302843]","[4805.205824060829, 4339.339084626431, 2849.742557280026, 855.5442423478415]",None,"[0.29520897195786056, 0.7306426957260639, 4.824661604593502, 4.0]",False,861.0003881000157,864.0334634000028,864.0334634000028,865.2669254000066,None,0,,3.680875266698422,4.710856566671282,None,1,None,1,,,,,,,,,,,,,qmbami,001,fr,0,0,2022-04-27_15h01.28.884,Cluster,2022.1.1,36.05161293298902,
