tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4517766999779,None,239.4728422889805,12.0,0.0007488691362362986,1,"[0.46159521946106363, 0.46159521946106363, 0.46159521946106363, 0.46159521946106363]","[4287.2946549184, 1249.3236693739198, 3566.6220030763066, 1785.6127012496197]",None,"[15.470557145006092, 5.693825703056729, 17.64434753057462, 11.0]",False,276.447826299991,278.87054409994744,278.87054409994744,280.0708896999713,['space'],1,2.852965259924531,3.8828977599623613,None,1,None,1,[0.4972548999940045],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,0,0,0,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3807200999581,None,176.7766952966369,15.0,0.0019683126003941904,1,"[0.6508324953251301, 0.6508324953251301, 0.6508324953251301, 0.6508324953251301]","[280.61551207734334, 250.00000000000006, 222.72467953508487, 198.42513149602496]",Tone,"[20.633006653856143, 18.617590404467318, 16.003153653638293, 14.97933237528106]",False,281.41170489997603,284.37704559997655,284.37704559997655,285.5861006999621,['space'],1,3.638527079951018,4.6698879799223505,None,1,None,1,[0.32026070001302287],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9895057999529,None,,,,,"[0.642768643085594, 0.642768643085594, 0.642768643085594, 0.642768643085594]","[1001.8759290637782, 4026.1081580223613, 455.52660466223796, 6085.418989453055]",None,"[5.426462069149605, 16.54979423815134, 16.0, 6.726715130339082]",True,318.99488069996005,321.95440919999965,321.95440919999965,323.16578059998574,['space'],0,3.5869463598937728,4.602740759903099,None,1,None,1,[0.5440012000035495],0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.64116969995666,None,1319.5079107728945,-3.0,3.7367906570294796e-05,0,"[0.4652878549463266, 0.4652878549463266, 0.4652878549463266, 0.4652878549463266]","[1877.4219494586491, 415.8573381472074, 893.7173862073038, 600.6201533062066]",None,"[11.536491143744154, 17.88825572092145, 6.71683490903075, 12.0]",False,324.6568876999663,327.0975141999661,327.0975141999661,328.31184169999324,None,0,2.9073231799411587,3.927693779929541,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6162027999526,None,5204.241379450807,5.0,0.00025823175008500234,1,"[0.7202821855353723, 0.6849017353913602, 0.6252708778613558, 0.5725393421058207]","[2065.3045601091617, 2602.120689725404, 3278.4666313520024, 4130.6091202183225]",Major_3rd,"[13.0, 16.0, 17.65757271223528, 16.0]",False,329.61706469999626,332.6679405999603,332.6679405999603,333.89234199997736,['space'],1,3.625977259944193,4.649307459942065,None,1,None,1,[0.3616893999860622],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.31695149996085,None,2349.8015539572275,8.384666307639753,0.00021678747607870602,1,"[0.4553047405688204, 0.4553047405688204, 0.4553047405688204, 0.4553047405688204]","[3730.0774586682137, 3323.121226491686, 2960.564440906395, 2637.5630653753774]",Tone,"[17.282368672321383, 17.65757271223528, 17.0, 16.09584262251017]",False,335.31807749997824,337.69879479997326,337.69879479997326,338.90628139994806,['space'],1,2.847523159929551,3.876138759893365,None,1,None,1,[0.2709335000254214],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.2462853999459,None,,,,,"[0.7585371661843472, 0.7585371661843472, 0.7585371661843472, 0.7585371661843472]","[596.8583646527792, 531.7403519805001, 473.7267979629204, 422.04259705389325]",Tone,"[12.0, 13.265893656062651, 15.0, 17.0]",True,340.26409549999516,343.5659029999515,343.5659029999515,344.7865696999943,None,1,4.064354459929746,5.084391159936786,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3930300999782,None,8000.0,1.0,0.0002036901389020564,1,"[0.7916245172589024, 0.7916245172589024, 0.7916245172589024, 0.7916245172589024]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[17.65757271223528, 16.54979423815134, 12.0, 6.0]",False,346.4225721999537,349.8253637999878,349.8253637999878,351.0315660999622,['space'],1,4.206707279896364,5.2348380798939615,None,1,None,1,[0.2828730000182986],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.70114819996525,None,423.36600670929994,11.0,0.00026738895274930596,0,"[0.7375510413347393, 0.7375510413347393, 0.7375510413347393, 0.7375510413347393]","[3675.987510489478, 269.62305190201437, 1555.1091683995794, 1099.07567774672]",None,"[17.282368672321383, 19.799277483978315, 9.0, 5.192894796171436]",False,352.70723859994905,355.9650952999946,355.9650952999946,357.2001922999625,None,0,3.9792488599778153,5.007356659974903,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.77354629995534,None,353.5533905932738,9.0,0.0002497434789550849,1,"[0.7674880666909035, 0.7674880666909035, 0.7674880666909035, 0.7674880666909035]","[333.556818454392, 678.9961805253653, 211.49056210830784, 778.4995867593378]",None,"[20.80204783270314, 10.0, 16.0, 8.0]",False,360.000057999976,363.33733759995084,363.33733759995084,364.5731038999511,['space'],1,4.110938539844938,5.116483839810826,None,1,None,1,[0.34501009999075904],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1496801999747,None,,,,,"[0.7172793253774649, 0.7172793253774649, 0.7172793253774649, 0.7172793253774649]","[649.240987447931, 340.0930897405701, 152.95112438888177, 3779.0472041664925]",None,"[10.566442251539915, 20.80204783270314, 14.744118982546988, 17.282368672321383]",True,366.15717429999495,369.3408511999878,369.3408511999878,370.57491769996705,None,1,3.875159759889357,4.910673959879205,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.12143689999357,None,6521.557884434093,-1.0865581870397054,0.00012064702276710329,0,"[0.7048227824341924, 0.7048227824341924, 0.7048227824341924, 0.7048227824341924]","[697.2303981473946, 7672.8602551106505, 3136.7321610645345, 168.99075762327791]",None,"[10.0, 2.0, 17.362623897012146, 14.298594675522626]",False,372.12924869998824,375.27943199995207,375.27943199995207,376.48395599995274,None,0,3.842175359954126,4.874003059929237,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.06072189996485,None,2231.497917411372,8.0,0.00020080889337505695,1,"[0.44132122314461797, 0.7631001722965838, 0.41867839640090787, 0.5179400778906047]","[508.43185040526834, 1300.4239688811667, 5247.595415713828, 500.39420386054877]",None,"[14.0, 6.390993840249913, 10.594403300340517, 14.259268945125038]",False,378.08161319996,380.7186557999812,380.7186557999812,381.95507559995167,['space'],1,3.1477158598718233,4.157771459897049,None,1,['space'],0,[0.3728359999950044],,[-3.566963100049179],,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2818784999545,None,353.5533905932738,9.0,0.0002497434789550849,1,"[0.7740830797804034, 0.5772094947597525, 0.7234186914061278, 0.4164023900633031]","[140.30775603867167, 176.77669529663694, 222.72467953508487, 280.6155120773433]",Major_3rd,"[15.327392786078, 14.126603313503237, 16.003153653638293, 20.633006653856143]",False,383.2986081999843,386.4232329999795,386.4232329999795,387.63336339994567,['space'],1,3.5323929799487814,4.552396479994059,None,1,None,1,[0.3991712999995798],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8865037999931,None,679.9879593870917,4.0,7.414300028049737e-05,1,"[0.4378415525934825, 0.575908643010111, 0.5585496622209236, 0.4224096958759957]","[1079.413602056779, 961.6481944156305, 856.731143706857, 763.2606777193457]",Tone,"[5.192894796171436, 5.955121556066337, 7.0, 8.622515359074454]",False,388.88900029996876,391.5047869999544,391.5047869999544,392.738011199981,['space'],1,3.0169370599323884,4.023919359955471,None,1,None,1,[0.4495982999796979],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.97812329995213,None,,,,,"[0.5626317098387599, 0.5626317098387599, 0.5626317098387599, 0.5626317098387599]","[229.43324302604447, 343.76145169668996, 515.0602158345521, 771.7183664025404]",Perfect_5th,"[17.0, 20.14564464232935, 14.0, 8.622515359074454]",True,393.98070379998535,396.6984107999597,396.6984107999597,397.91093459998956,None,1,3.2785317599773407,4.301478259963915,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3298182999715,None,150.7934536061238,9.0,0.0013897037952368407,1,"[0.601486058836359, 0.601486058836359, 0.601486058836359, 0.601486058836359]","[379.97569276940266, 301.5869072122476, 239.3696868842788, 189.98784638470133]",Major_3rd,"[19.12277952867055, 20.98075289920411, 18.0, 14.339567537691675]",False,399.3225354999886,402.1504893999663,402.1504893999663,403.378978099965,['space'],1,3.423400259925984,4.445010059920605,None,1,None,1,[0.25277900003129616],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.8180082999752,None,5278.031643091578,7.0,0.00031900269775884976,1,"[0.5448696783250988, 0.5448696783250988, 0.5448696783250988, 0.5448696783250988]","[1047.294122820627, 1569.168195793502, 2351.095812567218, 3522.6634943845947]",Perfect_5th,"[5.192894796171436, 9.0, 14.384666307639753, 17.64434753057462]",False,405.5553971999907,408.21358569996664,408.21358569996664,409.43187929998385,['space'],1,3.2113640998722985,4.2498868998955,None,1,None,1,[0.21500700002070516],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.8384043999831,None,574.3491774985172,1.0,6.714853925532655e-05,0,"[0.5311520691306326, 0.662341233071594, 0.6135752451745545, 0.4885852816655228]","[199.1448653202347, 5566.0932389641985, 2307.5437768261663, 3685.7919707880856]",None,"[14.97933237528106, 9.0, 14.384666307639753, 17.282368672321383]",False,410.8592417999753,413.68171909998637,413.68171909998637,414.89871139999013,None,0,3.3193971799337305,4.343031579919625,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2451431999798,None,176.7766952966369,15.0,0.0019683126003941904,1,"[0.518478195171451, 0.432810891963949, 0.5255892147524035, 0.6536680880441517]","[890.8987181403394, 594.6035575013606, 396.8502629920499, 264.86577358982385]",Perfect_5th,"[6.71683490903075, 12.0, 18.0, 19.799277483978315]",False,416.26492909999797,418.7788737999508,418.7788737999508,420.0058882999583,['space'],1,3.160676279978361,4.178319779981393,None,1,None,1,[0.2083188000251539],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4838613999891,None,2462.2888266898335,9.0,0.0002397301456511786,1,"[0.4582954424161399, 0.4582954424161399, 0.4582954424161399, 0.4582954424161399]","[538.9438390233422, 2926.5861882956247, 4979.365229911552, 355.0234524428034]",None,"[13.265893656062651, 17.0, 12.0, 20.14564464232935]",False,421.5120389999938,423.9216444999911,423.9216444999911,425.1340638999827,['space'],1,2.870249179948587,3.894307079957798,None,1,None,1,[0.4441662000026554],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,1,0,1,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.4552821999532,None,,,,,"[0.4302668122602936, 0.4302668122602936, 0.4302668122602936, 0.4302668122602936]","[3408.3800448338525, 3825.777246540999, 4294.289764527803, 4820.177285125853]",Tone,"[17.64434753057462, 17.0, 15.470557145006092, 13.0]",True,426.4553973999573,428.7823339999886,428.7823339999886,429.99021249997895,None,1,2.749877159949392,3.7658279599272646,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0184866999625,None,4254.284302447147,9.470557145006092,0.00030180184998512653,1,"[0.7884671695789106, 0.4720858021715828, 0.5840666302297257, 0.6733049937978859]","[6753.2553770764, 6016.466558711718, 5360.062344890488, 4775.2726722152365]",Tone,"[4.0, 7.0, 10.0, 13.0]",False,493.00315039994894,495.8637060999754,495.8637060999754,497.0699937999598,['space'],1,3.532921259989962,4.542400459991768,None,1,None,1,[0.18717360001755878],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.60242779995315,None,989.4079052111202,-0.5735379308503946,4.095576344429143e-05,1,"[0.44727753439242723, 0.44727753439242723, 0.44727753439242723, 0.44727753439242723]","[1570.5871495577849, 1399.23407826872, 1246.5758467078817, 1110.57282389676]",Tone,"[9.0, 7.2981642474797095, 5.693825703056729, 5.284124547217322]",False,498.60227390000364,500.97148979996564,500.97148979996564,502.19981239998015,['space'],1,2.797497159917839,3.817622859904077,None,1,None,1,[0.6980441999621689],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.4765339999576,None,8000.0,1.0,0.0002036901389020564,1,"[0.582872490194618, 0.6693240408518337, 0.5342785594991172, 0.5867040473467391]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[12.0, 8.659620615606642, 6.0, 3.0]",False,503.5034681999823,506.3139752999996,506.3139752999996,507.5383646999835,['space'],1,3.4114153999253176,4.422989099926781,None,1,None,1,[0.2805621000006795],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.950446199975,None,,,,,"[0.44089638539617654, 0.4113008080520904, 0.6191520031473241, 0.7832031582083097]","[7680.573373649769, 4003.9725442018394, 678.4800764507795, 4292.511647012616]",None,"[2.0, 16.54979423815134, 10.0, 15.470557145006092]",True,508.9623040999868,511.46859899995616,511.46859899995616,512.6789335999638,['space'],0,3.269753959903028,4.288431959925219,None,1,None,1,[0.3325585999991745],0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.3037598999799,None,1077.5223174334144,-0.8071052038285635,4.30982641715166e-05,0,"[0.5857123109224811, 0.5857123109224811, 0.5857123109224811, 0.5857123109224811]","[215.95404447994906, 813.1147353300486, 4788.996753767922, 373.702714919553]",None,"[16.0, 7.634078609966959, 13.0, 19.12277952867055]",False,514.3019581999979,517.079516400001,517.079516400001,518.2869511999888,None,0,3.3628696599043906,4.38702005991945,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7409647000022,None,1741.101126592249,0.0,6.312169477569904e-05,1,"[0.4834402442343076, 0.4834402442343076, 0.4834402442343076, 0.4834402442343076]","[1892.085697283803, 210.74504826775336, 7516.604878609925, 5426.640089419094]",None,"[11.536491143744154, 16.0, 2.0, 10.0]",False,520.814115599962,523.2978297999944,523.2978297999944,524.5094295999734,['space'],1,2.9475000198581256,3.9523487198748626,None,1,None,1,[0.8854573999997228],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.823317399947,None,4438.586971128196,9.0,0.00032162696166950834,1,"[0.40579828858538397, 0.7304864806132345, 0.45517068626482354, 0.7953756374387154]","[212.50856879117669, 1248.4509207900528, 852.4948738466747, 2623.7339687197855]",None,"[16.0, 5.693825703056729, 7.0, 16.0]",False,525.837747099984,528.4435998999979,528.4435998999979,529.6633298999513,['space'],1,3.396216759982053,4.402335759950802,None,1,None,1,[0.27445670001907274],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,2,0,2,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2985352999531,None,153.4217696145501,8.744118982546988,0.001285327077280382,1,"[0.5879575856534769, 0.5520511477396741, 0.6720980233735426, 0.7670742555945669]","[773.1972681979734, 516.0472643630259, 344.4202275535933, 229.87292316042425]",Perfect_5th,"[8.622515359074454, 14.0, 20.14564464232935, 17.0]",False,531.3103100999724,534.1380989999743,534.1380989999743,535.3440182999475,['space'],1,3.609820759971626,4.637659759959206,None,1,None,1,[0.30009450000943616],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
